Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3)
18/03/2012,20:00,153,2.2,17.1,1,24.9,0,7.2
18/03/2012,21:00,151,2.5,16.6,1,24.7,0,6.5
18/03/2012,22:00,146,3.6,16,1.3,25.1,0,6.5
18/03/2012,23:00,140,3.5,16.1,1.4,24.7,0,3.3
19/03/2012,0:00,139,3.4,15.7,1.2,24.3,,1.9
19/03/2012,1:00,135,3.4,16.4,1.3,24.3,0,2.2
19/03/2012,2:00,134,3.3,16,1.2,24.3,0,2
19/03/2012,3:00,129,3.3,15.1,1.2,24.3,0,2.7
19/03/2012,4:00,126,3.3,16.8,1.2,24.3,0,3.9
19/03/2012,5:00,126,3.4,16.6,1.2,24.2,0,3.6
19/03/2012,6:00,124,3.2,15.9,1.1,24.2,0,4.2
19/03/2012,7:00,125,3.2,19.1,1.1,24.3,0,4.8
19/03/2012,8:00,115,3.1,19.9,1.4,24.9,0,5.8
19/03/2012,9:00,123,3.4,16.7,1.3,25.5,0,6
19/03/2012,10:00,113,4.1,20.4,1.6,26.8,0,5.8
19/03/2012,11:00,118,3.9,21.5,1.7,27.4,0,5.4
19/03/2012,12:00,111,3.5,23.7,1.5,29.1,0,4.2
19/03/2012,13:00,111,4,20.1,1.5,29.8,0,6.2
19/03/2012,14:00,119,3.8,20.4,1.6,29.5,0,5.9
19/03/2012,15:00,129,4.3,16,1.4,29.1,0,6.1
19/03/2012,16:00,129,4.3,16.9,1.5,29.3,0,7.7
19/03/2012,17:00,124,3.8,15.8,1.3,28.4,0,11.1
19/03/2012,18:00,130,3.6,17.5,1.4,25.7,0,9.3
19/03/2012,19:00,124,3.5,16.8,1.2,25.2,0,10
19/03/2012,20:00,128,2.9,17.3,1.1,24.8,0,7.8
19/03/2012,21:00,131,3.1,17,1.1,24.9,0,6.7
19/03/2012,22:00,131,3.1,15.8,1.2,24.4,0,4.6
19/03/2012,23:00,127,3.3,17.5,1.2,23.8,0,3.1
20/03/2012,0:00,133,2.7,17.6,1,23.3,,2.3
20/03/2012,1:00,138,2.5,15.6,1.1,23.2,0,1.5
20/03/2012,2:00,134,2.8,18.2,1.1,23.3,0,2.8
20/03/2012,3:00,139,3.1,17.6,1.3,23.3,0,2.5
20/03/2012,4:00,147,2.7,18.5,0.9,23.1,0,2.8
20/03/2012,5:00,148,2.9,14.5,1,22.7,0,4.1
20/03/2012,6:00,161,2.5,19.5,1,22.9,0,4.4
20/03/2012,7:00,168,2.3,19.6,1,22.6,0,5.6
20/03/2012,8:00,162,3.3,16.6,1.2,23.2,0,4.8
20/03/2012,9:00,166,3.5,17.8,1.4,24.3,0,4.3
20/03/2012,10:00,163,3.5,18.8,1.4,25,0,5.1
20/03/2012,11:00,169,3.4,18.3,1.3,26.1,0,14.1
20/03/2012,12:00,178,3.2,23.4,1.4,27,0,4.9
20/03/2012,13:00,173,3.6,22.1,1.5,28.6,0,4.5
20/03/2012,14:00,181,3.3,26.3,1.6,30.1,0,3.9
20/03/2012,15:00,176,3,23,1.3,29.5,0,5.8
20/03/2012,16:00,184,2.6,25.7,1.3,29.4,0,8.3
20/03/2012,17:00,177,2.5,22.5,1.1,28.3,0,9.3
20/03/2012,18:00,193,1.9,24.6,1.1,26.7,0,9.4
20/03/2012,19:00,198,1.8,22.7,0.9,26.8,0,9.7
20/03/2012,20:00,198,1.9,23,0.9,26.3,0,8.4
20/03/2012,21:00,195,1.9,22.7,0.9,26,0,9
20/03/2012,22:00,194,1.8,23,1,25.4,0,7.8
20/03/2012,23:00,177,1.6,28.3,1.1,24.5,0,6.8
21/03/2012,0:00,176,0.8,23.7,0.4,23.9,,7.3
21/03/2012,1:00,201,0.7,28.4,0.4,23.5,0,6
21/03/2012,2:00,161,0.6,27,0.3,23,0,5.4
21/03/2012,3:00,186,0.8,32.6,0.6,22.8,0,4.9
21/03/2012,4:00,187,1,26.4,0.5,22.7,0,6.6
21/03/2012,5:00,193,1.4,22.6,0.6,22.5,0,7.4
21/03/2012,6:00,196,1.6,23.2,0.7,22.5,0,8.2
21/03/2012,7:00,203,1.7,21.3,0.8,23.3,0,8.6
21/03/2012,8:00,200,2.1,25.5,0.9,25.6,0,7.9
21/03/2012,9:00,185,2.6,25.7,1.2,27.4,0,5.6
21/03/2012,10:00,203,3.2,25.7,1.4,29.2,0,7
21/03/2012,11:00,192,3.6,25.9,1.7,31.2,0,6.7
21/03/2012,12:00,182,3.6,25.8,1.7,31.9,0,7.4
21/03/2012,13:00,188,3.4,26.4,1.6,32.4,0,5
21/03/2012,14:00,177,3.2,26.8,1.5,33.2,0,5.1
21/03/2012,15:00,179,3.9,24.3,1.6,33.1,0,5.6
21/03/2012,16:00,174,3.4,20.2,1.4,31.8,0,8.4
21/03/2012,17:00,168,3.4,23.8,1.5,32.6,0,8.2
21/03/2012,18:00,179,2.5,21.8,1.1,31.2,0,9
21/03/2012,19:00,167,1.6,18.4,1,29.3,0,11.9
21/03/2012,20:00,143,0.2,58.6,0.2,26.8,0,13.3
21/03/2012,21:00,38,0.3,132.9,0.2,25.5,0.001,16.5
21/03/2012,22:00,101,0.3,44.6,0.2,24.5,0.001,22.2
21/03/2012,23:00,148,0.2,79.2,0.2,23.8,0,12.4
22/03/2012,0:00,176,0.6,25.9,0.2,23,,10.6
22/03/2012,1:00,145,0.4,35.3,0.2,22.6,0,7.7
22/03/2012,2:00,54,0.1,70.4,0.1,22.2,0,9.3
22/03/2012,3:00,141,0.4,36.5,0.3,21.6,0,11
22/03/2012,4:00,158,0.5,18.7,0.2,21.1,0,8.5
22/03/2012,5:00,163,0.6,37.1,0.4,20.9,0,9.1
22/03/2012,6:00,158,0.9,16.3,0.3,21,0,10.3
22/03/2012,7:00,160,1.2,15.7,0.4,22.4,0,14.8
22/03/2012,8:00,181,1.9,23.8,1,26,0,14.7
22/03/2012,9:00,182,2.5,25.7,1.1,28.8,0,11.6
22/03/2012,10:00,195,2.8,25.1,1.2,30.6,0,18
22/03/2012,11:00,188,3.1,28.6,1.4,32.2,0,13.6
22/03/2012,12:00,175,3.3,25.9,1.6,33.3,0,12.4
22/03/2012,13:00,180,3.1,28.5,1.5,33.8,0,10.2
22/03/2012,14:00,181,3,29,1.5,34.2,0,11
22/03/2012,15:00,176,3.7,25,1.6,33.4,0,15.5
22/03/2012,16:00,170,3.5,21.9,1.6,33.1,0,12
22/03/2012,17:00,177,3.2,22.1,1.4,33.5,0,13.6
22/03/2012,18:00,171,2.2,23.4,1.1,31.1,0,15.9
22/03/2012,19:00,177,1.2,22.1,0.6,29.4,0,18.2
22/03/2012,20:00,170,0.6,26.4,0.2,27.6,0,18.9
22/03/2012,21:00,169,0.4,33.9,0.2,26.3,0,15.9
22/03/2012,22:00,146,0.5,15.7,0.2,25.3,0,15.1
22/03/2012,23:00,158,0.7,14.1,0.2,25,0,12.3
23/03/2012,0:00,175,1.2,15.2,0.5,24.3,,11.6
23/03/2012,1:00,169,1.7,18.8,0.7,24.8,0,11.5
23/03/2012,2:00,175,1.5,19.7,0.6,24.6,0,11.6
23/03/2012,3:00,181,1.9,22,0.9,24.1,0,11.7
23/03/2012,4:00,175,2.1,21.5,1,23.5,0,12.3
23/03/2012,5:00,170,3,19.1,1.2,23,0,12.1
23/03/2012,6:00,169,3.5,15.5,1.4,22.3,0,12.3
23/03/2012,7:00,169,3.3,17.1,1.3,22.4,0,13.1
23/03/2012,8:00,165,4,19.4,1.6,24.2,0,16.4
23/03/2012,9:00,164,3.9,20.5,1.6,26.3,0,15.5
23/03/2012,10:00,164,3.4,23.8,1.4,28.2,0,13.3
23/03/2012,11:00,161,3.5,22.7,1.5,29.7,0,15.8
23/03/2012,12:00,158,3.8,23,1.5,30.8,0,17.8
23/03/2012,13:00,154,3.4,22.4,1.3,31.5,0,11.1
23/03/2012,14:00,165,3,26.7,1.4,32.3,0,12.7
23/03/2012,15:00,177,3,25.9,1.4,32.4,0,11.9
23/03/2012,16:00,153,3.3,20.9,1.3,32.1,0,11.1
23/03/2012,17:00,167,3,22.9,1.3,31.5,0,12
23/03/2012,18:00,159,3.3,18.5,1.2,29.3,0,13.7
23/03/2012,19:00,163,2.4,18.2,1,27.4,0,17.2
23/03/2012,20:00,162,1.8,17.8,0.7,26.1,0,13.3
23/03/2012,21:00,163,1.6,16.8,0.7,24.9,0,12.6
23/03/2012,22:00,160,1.4,16,0.5,23.9,0,12.6
23/03/2012,23:00,167,1.4,18.3,0.5,23.2,0,9.9
24/03/2012,0:00,164,1.7,16.4,0.6,22.7,,9.4
24/03/2012,1:00,163,2.4,16.7,0.9,22.5,0,9.7
24/03/2012,2:00,161,2.5,15.8,1,22,0,8.3
24/03/2012,3:00,161,2.7,14.9,1,21.5,0,8.2
24/03/2012,4:00,160,2.6,17,1,20.7,0,9.4
24/03/2012,5:00,156,2.3,15.2,0.8,19.9,0,11
24/03/2012,6:00,156,2.7,14.4,0.9,19.6,0,11.6
24/03/2012,7:00,157,3.2,15.7,1.2,20.3,0,12.8
24/03/2012,8:00,149,3.9,18.6,1.5,23,0,14.5
24/03/2012,9:00,146,4.2,17.5,1.4,25.3,0,14
24/03/2012,10:00,142,4.2,19.6,1.4,27.2,0,11.3
24/03/2012,11:00,139,3.9,20,1.3,29,0,10.8
24/03/2012,12:00,145,3.3,27.3,1.3,30.4,0,8.8
24/03/2012,13:00,131,2.4,33,1.2,31.5,0,7.4
24/03/2012,14:00,152,2.3,32.5,1.2,32.6,0,8.1
24/03/2012,15:00,152,2.3,33.4,1.2,32.7,0,9.3
24/03/2012,16:00,143,2.6,31.6,1.3,32.5,0,11.2
24/03/2012,17:00,138,2.9,22.4,1,31.9,0,12.1
24/03/2012,18:00,147,2.7,16.3,1,30.1,0,12.5
24/03/2012,19:00,142,1.9,14.2,0.7,28.2,0,11.8
24/03/2012,20:00,158,1.7,18.5,0.6,26.7,0,11.8
24/03/2012,21:00,158,2.6,15.6,1.1,25.5,0,11.1
24/03/2012,22:00,157,3.2,15.3,1.2,24.8,0,9.8
24/03/2012,23:00,152,3.1,17.1,1.3,24.3,0,8.6
25/03/2012,0:00,156,2.8,18.8,1.2,23.7,,8.4
25/03/2012,1:00,159,2.4,17.1,0.9,22.9,0,8.4
25/03/2012,2:00,150,2.7,15.2,1,22.6,0,7
25/03/2012,3:00,166,1.7,18.2,0.7,21.6,0,7.2
25/03/2012,4:00,159,1,20.9,0.5,20.8,0,8
25/03/2012,5:00,143,2,16.9,0.8,21.8,0,8.4
25/03/2012,6:00,138,2.9,14.4,1,21.7,0,8.6
25/03/2012,7:00,142,2.3,15.5,0.9,22.3,0,9.1
25/03/2012,8:00,132,3.4,16.9,1.2,24.5,0,9.3
25/03/2012,9:00,139,3.3,17.9,1.2,27.2,0,8.4
25/03/2012,10:00,127,3.4,20.1,1.3,29.5,0,9.7
25/03/2012,11:00,114,2.8,29.5,1.2,31.8,0,10.7
25/03/2012,12:00,100,2.6,32.1,1.2,33.2,0,11.4
25/03/2012,13:00,94,2.7,30,1.3,34.3,0,12.5
25/03/2012,14:00,117,2.7,30.8,1.2,34.4,0,11.8
25/03/2012,15:00,112,2.2,36.8,1.2,35,0,11.6
25/03/2012,16:00,119,2.3,31.5,1.1,35.2,0,10.7
25/03/2012,17:00,101,2.1,26.7,1,34.6,0,13.7
25/03/2012,18:00,90,1.8,27.5,0.9,32.8,0,15.5
25/03/2012,19:00,78,1.2,24.6,0.6,30.8,0,17.3
25/03/2012,20:00,124,1.1,22.3,0.5,30.3,0,16.1
25/03/2012,21:00,136,3.3,15,1.3,30.4,0,8.1
25/03/2012,22:00,147,2.4,16.4,1,28.7,0,8.8
25/03/2012,23:00,147,2.4,14.3,0.9,27.2,0,6.6
26/03/2012,0:00,147,3.1,13.1,1.1,27,,6.1
26/03/2012,1:00,146,2.2,14.4,0.8,26.6,0,8.7
26/03/2012,2:00,152,2,16.3,0.7,26.1,0,8.4
26/03/2012,3:00,146,1.9,16.1,0.7,25.5,0,9
26/03/2012,4:00,147,2.1,14.2,0.7,24.8,0,8.8
26/03/2012,5:00,148,2.1,15.9,0.7,24.3,0,10
26/03/2012,6:00,163,1.6,22.4,0.8,23.5,0,13.1
26/03/2012,7:00,156,2,19.7,0.9,24.1,0,14.7
26/03/2012,8:00,120,2.4,22.5,1.1,27,0,12.6
26/03/2012,9:00,111,2.7,24.4,1.3,29.3,0,16.2
26/03/2012,10:00,96,3.7,25.7,1.4,31.5,0,21.2
26/03/2012,11:00,95,2.9,30.7,1.3,33.1,0,19
26/03/2012,12:00,73,2.1,38.8,1.2,34.9,0,14
26/03/2012,13:00,87,1.9,42.3,1.2,35.6,0,12.6
26/03/2012,14:00,103,1.9,40.8,1.2,34.9,0,11.5
26/03/2012,15:00,92,1.9,37.2,1,35.1,0,13.2
26/03/2012,16:00,81,2,32.1,1,35.8,0,14.2
26/03/2012,17:00,92,1.7,32.6,1,35.1,0,17.9
26/03/2012,18:00,81,1.4,27.4,0.7,33.3,0,16.6
26/03/2012,19:00,92,1,30.3,0.4,31.3,0,16.4
26/03/2012,20:00,67,0.7,24.4,0.4,30.1,0,17.2
26/03/2012,21:00,66,0.8,21.3,0.3,29.2,0,16.3
26/03/2012,22:00,95,1.1,26.7,0.7,29,0,13.8
26/03/2012,23:00,114,1.3,20,0.5,28.7,0,11.9
27/03/2012,0:00,109,2,24.4,0.9,28.5,,10.3
27/03/2012,1:00,90,1.4,30.4,0.7,27.8,0,10.2
27/03/2012,2:00,111,1.8,22.3,0.7,27.1,0,9.5
27/03/2012,3:00,117,1.5,20.7,0.6,26.5,0,9.7
27/03/2012,4:00,115,1.8,20.5,0.7,26.1,0,10.3
27/03/2012,5:00,98,1.3,25.8,0.6,25.8,0,11.2
27/03/2012,6:00,83,1.6,27.1,0.7,25.5,0,11.7
27/03/2012,7:00,66,1.6,24,0.8,25.8,0,13.9
27/03/2012,8:00,64,2.1,26.9,1,28.4,0,16.8
27/03/2012,9:00,57,2.3,28.8,1.1,31.1,0,15.5
27/03/2012,10:00,43,1.8,30.7,1,32.4,0,12.6
27/03/2012,11:00,66,1.9,35.8,1.1,33.3,0,9.1
27/03/2012,12:00,61,2.4,32,1.1,35.6,0,8.1
27/03/2012,13:00,79,2.3,34.1,1.2,35.5,0,8.5
27/03/2012,14:00,91,2.4,34,1.2,35.7,0,8
27/03/2012,15:00,94,2.6,32.4,1.2,35.5,0,9.9
27/03/2012,16:00,100,2.6,31.2,1.3,34.5,0,11.8
27/03/2012,17:00,83,2.6,27.7,1.3,34.3,0,18
27/03/2012,18:00,78,2.3,26,1,32.4,0,13.8
27/03/2012,19:00,76,1.7,28.6,0.9,30.6,0,13.8
27/03/2012,20:00,78,1.2,29.7,0.6,29.6,0,11.1
27/03/2012,21:00,75,1.3,31.5,0.8,28.9,0,10.5
27/03/2012,22:00,72,0.9,30.3,0.5,27.8,0,11.3
27/03/2012,23:00,76,1.3,27.1,0.7,27.4,0,9.7
28/03/2012,0:00,82,1.6,28.9,0.8,27.4,,9.2
28/03/2012,1:00,80,1,32.2,0.6,26.6,0,12.8
28/03/2012,2:00,65,0.9,31.8,0.5,25.7,0,8.3
28/03/2012,3:00,67,0.2,86.7,0.2,24.2,0,8.7
28/03/2012,4:00,70,0.9,26.8,0.5,24,0,9.6
28/03/2012,5:00,81,1.1,31.8,0.7,24.2,0,10.1
28/03/2012,6:00,72,0.6,28.3,0.3,23.1,0,14
28/03/2012,7:00,62,1.1,23.6,0.5,23.6,0,20
28/03/2012,8:00,78,2.4,25.9,1.1,26.9,0,18.8
28/03/2012,9:00,81,2.5,29.4,1.2,29.4,0,14.3
28/03/2012,10:00,82,2.7,31.4,1.3,31.2,0,10.9
28/03/2012,11:00,81,2.9,29.9,1.5,32.4,0,15.1
28/03/2012,12:00,113,3.6,22.2,1.5,32.7,0,11.6
28/03/2012,13:00,101,3,31.4,1.4,34.1,0,11.1
28/03/2012,14:00,113,3.3,27.9,1.5,34.5,0,11.2
28/03/2012,15:00,120,3.3,26.3,1.4,34.5,0,11.1
28/03/2012,16:00,119,3.1,25.5,1.3,34.6,0,9.7
28/03/2012,17:00,117,3.1,23.8,1.4,34.1,0,11.5
28/03/2012,18:00,100,2,25.6,1.1,32.4,0,12.9
28/03/2012,19:00,87,1.2,27,0.6,30.2,0,16.3
28/03/2012,20:00,108,1.3,20.6,0.4,29,0,12.7
28/03/2012,21:00,104,1.1,24.2,0.5,28.4,0,10.8
28/03/2012,22:00,74,0.8,22.2,0.3,26.5,0,12.8
28/03/2012,23:00,76,0.7,21.8,0.3,25.1,0,10.8
29/03/2012,0:00,103,1.1,21.6,0.5,25.7,,7.8
29/03/2012,1:00,94,1.1,24,0.5,25.6,0,7.6
29/03/2012,2:00,105,1,21.5,0.5,24.8,0.001,12.3
29/03/2012,3:00,112,1.2,17.2,0.4,24.2,0,8.4
29/03/2012,4:00,109,1.2,17.3,0.4,23.7,0,8.2
29/03/2012,5:00,110,0.8,18.8,0.4,23.3,0,11.9
29/03/2012,6:00,138,0.2,76.9,0.2,21.3,0.001,21.2
29/03/2012,7:00,159,0.5,39.8,0.5,21.4,0,24.7
29/03/2012,8:00,101,2.1,24.1,0.9,26.8,0,15.7
29/03/2012,9:00,83,2.7,28.8,1.2,29.7,0,16
29/03/2012,10:00,94,2.8,28.8,1.2,31.1,0,15
29/03/2012,11:00,117,3.4,22.9,1.4,31.9,0,8.8
29/03/2012,12:00,107,2.8,32.6,1.3,33.2,0,7.8
29/03/2012,13:00,110,2.4,36.4,1.3,34.4,0,8.2
29/03/2012,14:00,106,2.4,34,1.3,35,0,8.9
29/03/2012,15:00,126,2.6,29.4,1.2,35.1,0,7.7
29/03/2012,16:00,127,2.7,29.2,1.2,34.9,0,8.4
29/03/2012,17:00,115,2.7,24.3,1.2,34.4,0,9.8
29/03/2012,18:00,78,2.1,30.5,1,32.5,0,14.2
29/03/2012,19:00,62,1.4,20.9,0.6,30.1,0,14.9
29/03/2012,20:00,67,1,23.5,0.5,28.8,0,15.5
29/03/2012,21:00,73,0.6,26.9,0.3,27.6,0,15.7
29/03/2012,22:00,62,0.8,28.5,0.4,27,0,12.1
29/03/2012,23:00,63,0.7,28.4,0.4,26.2,0,11.1
30/03/2012,0:00,59,0.4,43.6,0.3,25.2,,10.4
30/03/2012,1:00,118,0.3,63.8,0.2,24.6,0,9.7
30/03/2012,2:00,162,0.5,22.7,0.2,23.6,0,11.1
30/03/2012,3:00,168,0.6,21.2,0.2,22.9,0,13.4
30/03/2012,4:00,70,0.3,40.4,0.3,22.1,0,14.1
30/03/2012,5:00,64,0.5,27.5,0.2,21.8,0,14.3
30/03/2012,6:00,307,0.2,56.4,0.1,21.3,0.001,27.9
30/03/2012,7:00,55,0.4,67.3,0.4,22.7,0.001,35.8
30/03/2012,8:00,69,1.4,28.8,0.8,27.4,0,17.3
30/03/2012,9:00,65,2.3,26.5,1.1,30.4,0,15.8
30/03/2012,10:00,79,2.1,32.5,1.1,32.2,0,12.7
30/03/2012,11:00,93,2.7,37.6,1.3,33.4,0,12.3
30/03/2012,12:00,107,2.9,27,1.2,34,0,8.4
30/03/2012,13:00,89,2.2,33.7,1.2,35.2,0,8.7
30/03/2012,14:00,98,2.3,36.5,1.3,35.7,0,11.3
30/03/2012,15:00,93,2.2,40.6,1.4,36.1,0,12.2
30/03/2012,16:00,115,2,38.4,1.2,35.9,0,10.7
30/03/2012,17:00,98,1.9,29.3,0.9,35.5,0,14.6
30/03/2012,18:00,73,1.9,24.1,0.9,33.4,0,23
30/03/2012,19:00,56,1.5,21.8,0.8,30.9,0,16.3
30/03/2012,20:00,65,0.9,28.9,0.5,29.6,0,14
30/03/2012,21:00,61,1.4,25.7,0.8,28.6,0,12
30/03/2012,22:00,55,1,30.7,0.6,27.8,0,10.6
30/03/2012,23:00,122,0.2,76.9,0.3,26.3,0,12.4
31/03/2012,0:00,144,0.4,44.2,0.3,24.9,,14.2
31/03/2012,1:00,158,0.5,16.7,0.2,23.8,0,12.7
31/03/2012,2:00,152,0.4,24.2,0.2,23,0,11
31/03/2012,3:00,146,0.5,21.3,0.2,22.4,0,13.1
31/03/2012,4:00,142,0.3,40.1,0.1,21.8,0,13
31/03/2012,5:00,155,0.5,20.1,0.2,21.2,0,16.5
31/03/2012,6:00,159,0.7,15.5,0.3,20.8,0,18.5
31/03/2012,7:00,175,0.4,47.8,0.2,21.7,0,25.3
31/03/2012,8:00,90,0.4,56.9,0.3,27.5,0,22.4
31/03/2012,9:00,17,1,168.9,0.7,32.6,0,15.4
31/03/2012,10:00,62,1.7,40.8,1,34,0,9.2
31/03/2012,11:00,93,1.9,37.5,1,35.3,0,9
31/03/2012,12:00,86,1.9,43.6,1.2,35.9,0,6.5
31/03/2012,13:00,121,2.1,45.1,1.3,35.4,0,4.9
31/03/2012,14:00,129,1.5,69.1,1.4,35.4,0,7.3
31/03/2012,15:00,123,1.4,57.1,1,36.2,0,4.5
31/03/2012,16:00,125,2.4,22,1.2,35.3,0,8
31/03/2012,17:00,94,2.1,28.2,1,35.3,0,10.3
31/03/2012,18:00,110,1.5,24.3,0.7,33.6,0,9.5
31/03/2012,19:00,93,0.8,32.8,0.5,32.3,0,13.5
31/03/2012,20:00,119,0.4,45.9,0.3,30.5,0,16.5
31/03/2012,21:00,143,0.7,30.5,0.5,30.1,0,11.3
31/03/2012,22:00,144,0.8,56.6,0.8,28.2,0,13.3
31/03/2012,23:00,174,0.9,30.3,0.4,27.2,0,15.2
1/04/2012,0:00,139,2.3,13.8,0.9,29.5,,8.3
1/04/2012,1:00,125,0.7,83.6,0.8,28.3,0.001,8.7
1/04/2012,2:00,198,0.5,47.9,0.2,25.7,0.001,11.1
1/04/2012,3:00,149,0.5,11.8,0.1,24.3,0.001,11
1/04/2012,4:00,163,0.8,15,0.3,23.4,0.001,10.5
1/04/2012,5:00,150,0.5,27.4,0.3,22.6,0.001,13.4
1/04/2012,6:00,152,0.5,16.7,0.2,21.9,0.001,12.9
1/04/2012,7:00,156,0.4,30.2,0.2,22.8,0.001,13.7
1/04/2012,8:00,162,1.3,24.9,0.6,27.7,0.001,29.2
1/04/2012,9:00,96,1.8,34.2,1,32.2,0.001,9.6
1/04/2012,10:00,92,2,32.7,1,34,0.001,8.1
1/04/2012,11:00,133,1.6,70.3,1.3,35,0.001,5.2
1/04/2012,12:00,134,1.4,65.6,1.3,36.3,0.001,4.5
1/04/2012,13:00,144,2,52.4,1.3,36.8,0.001,2.6
1/04/2012,14:00,140,1.7,57.1,1.2,37.5,0.001,3.6
1/04/2012,15:00,138,2.2,35.7,1.3,37.4,0.001,4.6
1/04/2012,16:00,135,2.6,29.2,1.2,37.1,0.001,4.3
1/04/2012,17:00,137,2.4,22.6,1,36.8,0.001,5.6
1/04/2012,18:00,138,2.2,15.8,0.8,34.4,0.001,8.8
1/04/2012,19:00,84,1.2,28.6,0.5,31.8,0.001,14.6
1/04/2012,20:00,118,0.4,56.6,0.2,28.9,0.001,17.4
1/04/2012,21:00,158,0.5,39.8,0.4,26.7,0.001,19.4
1/04/2012,22:00,162,0.8,24.7,0.4,25.1,0.001,16.9
1/04/2012,23:00,167,1.1,12,0.4,24.4,0.001,14.7
2/04/2012,0:00,183,0.6,43.6,0.4,23.2,,11.2
2/04/2012,1:00,162,0.6,15.4,0.2,22.3,0.001,8.1
2/04/2012,2:00,148,0.7,8.9,0.2,21.4,0.001,7.5
2/04/2012,3:00,155,0.6,12.7,0.2,20.9,0.001,9
2/04/2012,4:00,162,0.7,16.1,0.2,19.7,0.001,8.3
2/04/2012,5:00,159,0.7,12.8,0.2,19.1,0.001,10
2/04/2012,6:00,158,0.8,12.4,0.2,18.7,0.001,14.9
2/04/2012,7:00,162,0.9,16.8,0.4,19.7,0.001,42.7
2/04/2012,8:00,166,1.1,21,0.5,24.7,0.001,31.4
2/04/2012,9:00,116,1.5,46.5,1.1,30.9,0.001,20.6
2/04/2012,10:00,110,3.1,25.1,1.5,33.5,0.001,13.9
2/04/2012,11:00,104,2.9,29.7,1.4,35,0.001,8.6
2/04/2012,12:00,92,2.2,33.4,1.3,36.6,0.001,6.2
2/04/2012,13:00,106,2.1,38.8,1.2,37.5,0.001,5.1
2/04/2012,14:00,94,1.9,47.1,1.1,38.4,0.001,7.2
2/04/2012,15:00,91,1.4,58.2,1.1,38.8,0.001,7.2
2/04/2012,16:00,68,2.1,32,1.2,38.7,0.001,11.1
2/04/2012,17:00,60,2.2,23.9,0.9,38.1,0.001,12.9
2/04/2012,18:00,50,1.5,20.8,0.8,35,0.001,13.8
2/04/2012,19:00,39,0.9,31.7,0.6,31.7,0.001,17.9
2/04/2012,20:00,21,0.1,181.4,0.2,28.4,0.001,23.6
2/04/2012,21:00,138,0.4,48.4,0.3,26.6,0.001,31.6
2/04/2012,22:00,148,0.4,43.6,0.3,25.1,0.001,31.5
2/04/2012,23:00,157,0.6,13.7,0.2,24.1,0.002,23
3/04/2012,0:00,153,0.7,22.3,0.4,23.2,,19.8
3/04/2012,1:00,155,0.9,14.9,0.3,22.7,0.001,14.7
3/04/2012,2:00,167,0.8,19.7,0.4,21.8,0.001,20.9
3/04/2012,3:00,151,0.4,36,0.3,21.1,0.001,18.6
3/04/2012,4:00,152,0.6,17.7,0.2,20.2,0.001,18.5
3/04/2012,5:00,169,0.7,18.4,0.3,20,0.001,14.7
3/04/2012,6:00,159,0.7,21.7,0.4,19.8,0.001,16
3/04/2012,7:00,160,0.4,31.4,0.3,20.9,0.001,26.8
3/04/2012,8:00,156,0.5,32.9,0.2,26.6,0.001,43.1
3/04/2012,9:00,58,1.4,51.1,1.3,33,0.001,17.6
3/04/2012,10:00,72,2.1,29,1,35.2,0.001,11.7
3/04/2012,11:00,59,2.2,34.3,1.3,37.1,0.001,10.1
3/04/2012,12:00,72,2.1,36.1,1.3,37.7,0.001,8
3/04/2012,13:00,76,1.7,49.5,1.3,38.3,0.001,8.2
3/04/2012,14:00,83,2.2,36.4,1.2,38.7,0.001,8.2
3/04/2012,15:00,89,2.3,35.1,1.2,38.5,0.001,9.9
3/04/2012,16:00,70,1.6,43.7,1.2,38.7,0.001,10.4
3/04/2012,17:00,73,2.1,28.8,1,37.7,0.001,14.9
3/04/2012,18:00,53,1.9,18.4,0.9,35,0.001,14.8
3/04/2012,19:00,47,0.8,21,0.4,31.8,0.001,21.2
3/04/2012,20:00,355,0.4,150.6,0.3,29.3,0.002,36.2
3/04/2012,21:00,58,0.4,21,0.1,27.6,0.002,41.5
3/04/2012,22:00,82,0.2,65,0.2,26.5,0.002,28.2
3/04/2012,23:00,166,0.7,26.7,0.4,25.2,0.002,24.9
4/04/2012,0:00,137,0.4,40,0.2,24.5,,14.3
4/04/2012,1:00,152,0.6,18.5,0.2,23.7,0.001,14.9
4/04/2012,2:00,151,0.5,40.8,0.3,23.1,0.001,13.1
4/04/2012,3:00,124,0.2,49.5,0.2,22.2,0.001,13.4
4/04/2012,4:00,169,0.5,49.7,0.4,21.4,0.001,15.5
4/04/2012,5:00,158,0.7,16.2,0.3,21.1,0.001,15.2
4/04/2012,6:00,149,0.4,28.4,0.2,20.8,0.001,19.3
4/04/2012,7:00,150,0.6,21.6,0.3,21.6,0.001,25.3
4/04/2012,8:00,159,0.5,36.6,0.3,26.8,0.007,33.9
4/04/2012,9:00,162,0.4,108.9,0.5,32.9,0.007,25.7
4/04/2012,10:00,199,0.4,87.8,0.6,36.1,0.002,11.7
4/04/2012,11:00,102,2,47,1.2,37.7,0.001,8.9
4/04/2012,12:00,117,2.8,27.5,1.3,38.7,0.001,7.8
4/04/2012,13:00,118,2.7,31.1,1.2,38.9,0.001,6.7
