Date ,Time ,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC)
17/04/2012,12:00,162,3.7,32.6,1.4,23.3
17/04/2012,13:00,95,4.1,27.9,1.3,23.8
17/04/2012,14:00,93,4.2,19.8,1.4,23.4
17/04/2012,15:00,108,4.5,14.6,1.2,22.4
17/04/2012,16:00,112,3,13.1,0.9,21.8
17/04/2012,17:00,124,2.1,6.7,0.6,19.2
17/04/2012,18:00,113,2.4,8.2,0.6,17.7
17/04/2012,19:00,177,0.2,84.4,0.5,16
17/04/2012,20:00,45,0.6,21.6,0.7,15.9
17/04/2012,21:00,71,0.1,18,0.2,15
17/04/2012,22:00,346,0.8,25.4,1,14.7
17/04/2012,23:00,231,0.6,55.7,0.7,14.3
18/04/2012,0:00,288,1,10.5,0.9,14
18/04/2012,1:00,289,2.6,9,0.4,13.6
18/04/2012,2:00,265,1.6,21.4,0.9,12.4
18/04/2012,3:00,285,2.5,16.2,1.2,13
18/04/2012,4:00,272,3.1,10.9,0.9,13.2
18/04/2012,5:00,278,2.4,8.2,0.5,12.4
18/04/2012,6:00,274,2.2,8.7,0.7,13.9
18/04/2012,7:00,288,2.2,14,0.6,16.8
18/04/2012,8:00,278,0.5,124.8,1,20.6
18/04/2012,9:00,153,0.5,73.7,1,22.6
18/04/2012,10:00,108,2.6,32.9,1.6,23.9
18/04/2012,11:00,128,2,32.5,1,23.3
18/04/2012,12:00,78,1.6,40.4,1.2,24.8
18/04/2012,13:00,134,3.2,31.4,1.2,25.6
18/04/2012,14:00,127,3.6,32.4,1.4,24.9
18/04/2012,15:00,143,3.8,12.5,1.2,23.5
18/04/2012,16:00,133,5.6,15.2,1.8,22.4
18/04/2012,17:00,156,3.5,15.7,1.1,20
18/04/2012,18:00,201,2,27.2,1.1,17.4
18/04/2012,19:00,272,0.7,15,0.6,15.5
18/04/2012,20:00,266,0.8,17.7,0.9,14.4
18/04/2012,21:00,241,0.8,16.1,0.5,13.7
18/04/2012,22:00,291,2.2,9.7,1.1,13.7
18/04/2012,23:00,285,2.3,8.8,0.7,13.7
19/04/2012,0:00,282,2.1,18.4,0.7,12.8
19/04/2012,1:00,288,3.5,9.4,0.7,12.8
19/04/2012,2:00,280,3.2,9.5,0.6,12.5
19/04/2012,3:00,290,3.2,4.4,0.6,12.2
19/04/2012,4:00,282,3.5,5.3,0.4,11.9
19/04/2012,5:00,282,3,8.7,0.4,11.7
19/04/2012,6:00,282,3.3,7.1,0.5,12.8
19/04/2012,7:00,280,3.4,9,0.8,15.9
19/04/2012,8:00,305,1.8,19.2,0.9,20.1
19/04/2012,9:00,20,1.2,157.4,1.1,23.8
19/04/2012,10:00,62,1.4,59.6,1.4,25.9
19/04/2012,11:00,68,0.4,140.6,1.2,27.7
19/04/2012,12:00,77,1.3,60.6,1.3,28.5
19/04/2012,13:00,76,2.7,36.5,1.4,28.7
19/04/2012,14:00,99,1.4,63.2,1.3,28.6
19/04/2012,15:00,99,1.3,63.4,1.2,27.7
19/04/2012,16:00,98,1.8,26.2,0.8,25.9
19/04/2012,17:00,76,2.5,9.5,0.7,22.5
19/04/2012,18:00,81,1.9,9.5,1.4,20.3
19/04/2012,19:00,193,0.1,64.7,0.3,17.7
19/04/2012,20:00,187,0.6,22.6,0.7,16.6
19/04/2012,21:00,190,0.3,69.7,0.5,15.6
19/04/2012,22:00,268,0.4,11.1,0.6,14.3
19/04/2012,23:00,290,2,7,0.7,14.5
20/04/2012,0:00,291,3.3,4.6,0.6,15
20/04/2012,1:00,283,2.5,6.9,0.7,15.2
20/04/2012,2:00,284,2.7,7.1,0.5,15.2
20/04/2012,3:00,292,2.9,6.5,0.6,14.6
20/04/2012,4:00,287,2.4,7.5,0.8,14.1
20/04/2012,5:00,293,2.3,6.4,0.9,14.4
20/04/2012,6:00,275,1.7,20.9,1.4,15.3
20/04/2012,7:00,287,3.9,7.3,1,17
20/04/2012,8:00,278,3.5,12.5,0.9,20.7
20/04/2012,9:00,273,1.4,57.4,1.1,23.8
20/04/2012,10:00,185,0.4,95.9,0.9,25.4
20/04/2012,11:00,161,1.3,72.3,1.4,26.5
20/04/2012,12:00,99,1.5,61.8,1.3,27.9
20/04/2012,13:00,131,2.6,38.3,1.9,28.3
20/04/2012,14:00,144,4.8,22.8,1.4,27.6
20/04/2012,15:00,113,4.2,18.4,1.2,26.9
20/04/2012,16:00,106,4.1,12.9,1.5,25.1
20/04/2012,17:00,129,4.5,11.4,1.1,22
20/04/2012,18:00,107,1.7,16.2,0.8,19.5
20/04/2012,19:00,41,0.7,31.9,0.5,18.6
20/04/2012,20:00,357,0.7,163,0.7,16.9
20/04/2012,21:00,266,0.2,23.2,0.4,15.2
20/04/2012,22:00,262,0.8,104.3,0.8,14.1
20/04/2012,23:00,280,1.7,21.6,0.6,13.7
21/04/2012,0:00,290,1.2,28.1,1.2,13.4
21/04/2012,1:00,292,3.3,7.8,0.6,13.7
21/04/2012,2:00,285,3,7.2,0.5,13.2
21/04/2012,3:00,283,2.6,12.5,0.9,12.6
21/04/2012,4:00,289,0.9,36.1,1.1,11.9
21/04/2012,5:00,295,2.3,8,0.6,11.7
21/04/2012,6:00,291,2.5,10.8,1.1,13.3
21/04/2012,7:00,288,3.4,10.2,0.8,16.1
21/04/2012,8:00,289,2.6,13.2,1,20.3
21/04/2012,9:00,292,0.7,78.5,0.9,24.6
21/04/2012,10:00,279,0.7,72.6,1.2,26.7
21/04/2012,11:00,24,1.2,154.7,1.2,28.1
21/04/2012,12:00,50,1.7,51.6,1.2,29.1
21/04/2012,13:00,43,2.2,156.6,1.3,29.7
21/04/2012,14:00,116,3,50,1.9,28.2
21/04/2012,15:00,88,3.9,10.1,0.8,27.3
21/04/2012,16:00,71,2.5,11.5,1,25.8
21/04/2012,17:00,87,0.7,63.6,0.7,22
21/04/2012,18:00,126,2.2,7.4,0.5,20.8
21/04/2012,19:00,123,1.1,20.6,1,19.4
21/04/2012,20:00,157,0.4,55.6,0.5,17.7
21/04/2012,21:00,246,0.4,70.5,0.7,16.6
21/04/2012,22:00,283,1.5,15.8,0.6,15.6
21/04/2012,23:00,280,1,26.3,0.7,15.3
22/04/2012,0:00,284,3,6.1,0.6,16
22/04/2012,1:00,288,2.9,6.6,0.6,14.9
22/04/2012,2:00,288,1.9,10,0.5,14.1
22/04/2012,3:00,299,2.6,10.2,0.9,14.3
22/04/2012,4:00,280,0.6,10.9,0.9,13.4
22/04/2012,5:00,,0,61.4,0,13
22/04/2012,6:00,319,0.1,31.4,0.4,15.3
22/04/2012,7:00,286,1.5,23.8,1.1,18
22/04/2012,8:00,279,0.8,41.7,0.9,20.3
22/04/2012,9:00,27,0.5,146.2,0.8,23
22/04/2012,10:00,62,1,44.9,1,24.8
22/04/2012,11:00,66,1.3,53,1.2,26.8
22/04/2012,12:00,59,2.1,42.3,1.1,28.2
22/04/2012,13:00,95,2.9,26.9,0.9,27.1
22/04/2012,14:00,78,3.6,19.8,1.1,28.2
22/04/2012,15:00,63,4.1,20,1,25.6
22/04/2012,16:00,55,3.1,10.2,1.1,24.5
22/04/2012,17:00,133,1.1,38.6,0.8,21.1
22/04/2012,18:00,111,0.5,104.2,1,19.7
22/04/2012,19:00,127,1,119.3,1,18.3
22/04/2012,20:00,128,1.1,15.9,0.8,18.7
22/04/2012,21:00,339,1.1,46,1,17.3
22/04/2012,22:00,133,0.6,58.3,0.9,16.4
22/04/2012,23:00,286,1.4,48.6,0.7,15.5
23/04/2012,0:00,284,0.6,41,0.7,14.8
23/04/2012,1:00,300,1.2,15.6,1,14.8
23/04/2012,2:00,290,1.6,11.3,0.5,14.3
23/04/2012,3:00,291,2.4,5.3,0.4,14
23/04/2012,4:00,287,3,6.3,0.6,13.8
23/04/2012,5:00,293,3.4,7.4,0.7,13.9
23/04/2012,6:00,288,0.7,26.2,0.6,14.8
23/04/2012,7:00,26,1.1,163.3,0.7,16.3
23/04/2012,8:00,284,1.1,26.3,0.7,17.8
23/04/2012,9:00,36,0.9,150.3,0.9,21.9
23/04/2012,10:00,53,1.9,31.2,0.8,24.7
23/04/2012,11:00,52,1.7,39.8,1.1,26.3
23/04/2012,12:00,87,3,27.2,1.4,26.9
23/04/2012,13:00,76,3.8,17.5,1,27.1
23/04/2012,14:00,78,3.2,19.5,0.8,27.1
23/04/2012,15:00,78,3.1,17,0.7,26.7
23/04/2012,16:00,72,1.9,19.4,0.8,24.5
23/04/2012,17:00,124,0.5,41.7,0.5,21.6
23/04/2012,18:00,58,0.5,46.2,0.4,19.8
23/04/2012,19:00,167,0.3,41.8,0.4,18.4
23/04/2012,20:00,285,2,20.6,1.3,18.3
23/04/2012,21:00,280,0.6,22.6,0.7,17.8
23/04/2012,22:00,302,0.6,140,0.9,17.5
23/04/2012,23:00,255,1,95.2,1,17.6
24/04/2012,0:00,302,1.6,27.9,0.7,17.6
24/04/2012,1:00,281,1.8,17.6,0.5,17.4
24/04/2012,2:00,279,2,10.5,1.1,17.2
24/04/2012,3:00,288,2.8,8.9,1,17.2
24/04/2012,4:00,277,1.7,11.5,0.9,17.2
24/04/2012,5:00,285,2,10.8,0.6,17.5
24/04/2012,6:00,285,1.5,12,1,17.6
24/04/2012,7:00,277,2,12.7,0.6,18.6
24/04/2012,8:00,281,4.4,8.2,1.3,19.6
24/04/2012,9:00,283,3.8,6.8,0.8,19.9
24/04/2012,10:00,283,3.2,9.4,0.6,21
24/04/2012,11:00,284,3.7,14.1,0.9,21.2
24/04/2012,12:00,265,6.5,11.3,1.4,21
24/04/2012,13:00,260,6.5,9.5,1.4,21.2
24/04/2012,14:00,258,5.6,8.8,0.9,20.5
24/04/2012,15:00,251,2.7,12.8,1,19.4
24/04/2012,16:00,284,2.9,9.5,0.5,19
24/04/2012,17:00,280,2.6,14.1,0.7,18.4
24/04/2012,18:00,263,2.4,21.3,1.4,17.6
24/04/2012,19:00,277,3,5.7,0.6,17.2
24/04/2012,20:00,265,2.8,15,0.5,16.9
24/04/2012,21:00,265,2.4,10.1,0.9,16
24/04/2012,22:00,285,3.8,10.1,0.7,16
24/04/2012,23:00,295,4.3,6.3,0.7,16
25/04/2012,0:00,275,3.3,10.9,0.3,15.8
25/04/2012,1:00,293,3.3,8.3,0.3,15.5
25/04/2012,2:00,291,3.5,4.8,0.5,15.3
25/04/2012,3:00,275,3.2,13.3,0.5,14.7
25/04/2012,4:00,291,3.9,12.5,0.7,14.8
25/04/2012,5:00,295,4.3,7.5,0.7,14.5
25/04/2012,6:00,293,3.8,5,0.7,14.6
25/04/2012,7:00,300,3.9,8.8,0.6,16
25/04/2012,8:00,307,3.4,8.2,0.6,17.1
25/04/2012,9:00,295,3.5,13.8,1.1,18.4
25/04/2012,10:00,271,7.4,10.4,1.7,19.8
25/04/2012,11:00,284,7.6,14,3.2,20.9
25/04/2012,12:00,267,11.2,11,2,22.6
25/04/2012,13:00,284,10.6,11.7,1.8,22.6
25/04/2012,14:00,277,10.2,10.7,1.9,22.6
25/04/2012,15:00,272,10.3,9.5,2.1,21.4
25/04/2012,16:00,264,9.1,7.9,2,19.1
25/04/2012,17:00,269,6,7.1,1.3,16.8
25/04/2012,18:00,260,5.8,9,1.3,16
25/04/2012,19:00,256,8.8,6.8,2.1,15.4
25/04/2012,20:00,268,8.3,9,1.6,14.5
25/04/2012,21:00,270,8.8,8,2.1,13.9
25/04/2012,22:00,267,10.2,6.4,1.8,13.1
25/04/2012,23:00,265,10.7,7.6,1.5,12.4
26/04/2012,0:00,266,12.3,5.8,1.7,11.9
26/04/2012,1:00,276,10.6,7,1.9,11.1
26/04/2012,2:00,283,7.8,8,1.7,10.2
26/04/2012,3:00,287,7.1,7.1,1.4,9.5
26/04/2012,4:00,285,8,6.7,1.2,9.4
26/04/2012,5:00,291,8.6,5.7,1.6,9.2
26/04/2012,6:00,286,8.5,6.1,1.3,10.3
26/04/2012,7:00,282,8.3,7,1.2,13.1
26/04/2012,8:00,281,7.4,9.1,1.2,15.6
26/04/2012,9:00,276,5,16.9,1.5,18.3
26/04/2012,10:00,291,2.3,35.1,1.6,20.4
26/04/2012,11:00,283,1.1,65.9,1.1,22.7
26/04/2012,12:00,192,0.5,101.4,1.1,23
26/04/2012,13:00,66,2,52.5,1.2,23.9
26/04/2012,14:00,65,0.9,88.1,1,24.1
26/04/2012,15:00,83,1.5,43,1,23.3
26/04/2012,16:00,116,2.4,17,0.8,20.5
26/04/2012,17:00,74,1.8,21.5,0.6,16.3
26/04/2012,18:00,220,0.2,78.4,0.4,13.2
26/04/2012,19:00,224,1.2,13.8,1.1,10.9
26/04/2012,20:00,258,1.3,26.7,0.8,10.4
26/04/2012,21:00,292,2.2,7.4,0.7,10.7
26/04/2012,22:00,288,3,4.3,0.6,10.3
26/04/2012,23:00,280,2.6,9,0.5,10.2
27/04/2012,0:00,294,3.2,7.4,0.6,10.4
27/04/2012,1:00,282,3.7,8,0.6,10.7
27/04/2012,2:00,278,2.7,12,0.9,11.1
27/04/2012,3:00,285,2,39.7,0.8,11.1
27/04/2012,4:00,305,0.7,59.7,1,10.9
27/04/2012,5:00,286,2.3,20.7,1.1,11
27/04/2012,6:00,219,1.4,47.4,1.1,11.4
27/04/2012,7:00,289,2.8,20.7,0.9,11.3
27/04/2012,8:00,276,2.8,20.1,1.1,11.8
27/04/2012,9:00,251,2.8,16.9,1.1,12.9
27/04/2012,10:00,337,1.3,32.8,1.2,14.5
27/04/2012,11:00,60,0.3,73.5,0.6,16.3
27/04/2012,12:00,41,0.8,32.9,0.9,16
27/04/2012,13:00,67,0.3,64.5,0.5,16.8
27/04/2012,14:00,134,0.1,78.8,0.3,17
27/04/2012,15:00,,0,58.6,0.1,16.6
27/04/2012,16:00,312,0.8,31.6,1,15.8
27/04/2012,17:00,286,2.2,12.2,0.9,15.2
27/04/2012,18:00,254,1.9,14.6,0.7,15.1
27/04/2012,19:00,263,1.6,16.2,1.1,15
27/04/2012,20:00,271,1.6,15.2,0.6,14.9
27/04/2012,21:00,270,1.5,17.3,0.9,14.9
27/04/2012,22:00,219,1.3,32,0.8,14.6
27/04/2012,23:00,204,1.1,18.9,0.9,14.4
28/04/2012,0:00,192,2,21.7,0.8,14.5
28/04/2012,1:00,160,1.7,16.8,0.8,14.3
28/04/2012,2:00,167,1.5,14.5,0.7,14.2
28/04/2012,3:00,171,0.9,33,0.9,14.2
28/04/2012,4:00,131,1,46.9,1.3,14.2
28/04/2012,5:00,152,1.2,24.7,1.2,14.2
28/04/2012,6:00,215,1.2,48.4,1,14.2
28/04/2012,7:00,254,1.1,31.6,1.2,14.3
28/04/2012,8:00,212,1,21.9,0.9,14.7
28/04/2012,9:00,144,2.5,29.4,1.7,15.1
28/04/2012,10:00,165,3.9,17.3,0.9,15.4
28/04/2012,11:00,162,4,13.2,1.3,15.6
28/04/2012,12:00,153,4.5,15.2,1.1,15.7
28/04/2012,13:00,159,4,12.6,1.4,15.6
28/04/2012,14:00,152,3.5,12.2,1,15.6
28/04/2012,15:00,161,3.1,16.8,1.2,15.3
28/04/2012,16:00,172,1.2,20.1,0.9,15
28/04/2012,17:00,287,1,26.5,1,15
28/04/2012,18:00,262,0.9,17.8,0.7,15
28/04/2012,19:00,269,2.2,15.4,0.7,15.2
28/04/2012,20:00,302,1.3,9.8,1.2,14.9
28/04/2012,21:00,290,0.4,12.9,0.6,14.9
28/04/2012,22:00,270,2.2,10.3,1,14.9
28/04/2012,23:00,278,4.1,5.9,0.8,14.9
29/04/2012,0:00,285,5.3,7.9,0.8,14.5
29/04/2012,1:00,288,6.2,6.3,0.9,14.4
29/04/2012,2:00,287,5.6,6.5,0.9,14.5
29/04/2012,3:00,288,4.6,7.7,0.8,14.5
29/04/2012,4:00,282,3.5,9.9,0.6,14.4
29/04/2012,5:00,268,3.3,6.7,0.5,14.2
29/04/2012,6:00,269,2.2,17,0.5,14.9
29/04/2012,7:00,278,2.9,8.1,0.9,16.7
29/04/2012,8:00,282,5.6,9.6,1.1,17.8
29/04/2012,9:00,288,4.8,9.7,0.8,18.8
29/04/2012,10:00,287,5.2,9.7,0.9,18.8
29/04/2012,11:00,286,4.8,12.1,0.9,18.7
29/04/2012,12:00,282,5.9,9.2,0.8,18.6
29/04/2012,13:00,289,4.3,16.3,1.1,19.5
29/04/2012,14:00,259,2.7,20.4,1.3,19.3
29/04/2012,15:00,300,1.6,86.1,1.6,19.1
29/04/2012,16:00,175,3.9,16.3,1.2,19.1
29/04/2012,17:00,167,2.5,17.1,1.3,17.8
29/04/2012,18:00,175,0.5,21,0.6,17.3
29/04/2012,19:00,58,0.2,10.5,0.4,16.3
29/04/2012,20:00,3,0.2,154.6,0.3,15.3
29/04/2012,21:00,347,1.3,35.1,0.5,14.9
29/04/2012,22:00,206,0.1,98.3,0.6,13.6
29/04/2012,23:00,277,0.4,112.7,0.7,12.5
30/04/2012,0:00,290,2.3,13.4,0.8,12.2
30/04/2012,1:00,286,3.4,6.1,0.8,11.8
30/04/2012,2:00,290,3.2,7.3,0.9,11.4
30/04/2012,3:00,278,3.2,12,1.3,11
30/04/2012,4:00,284,2.3,19.5,1.1,10.7
30/04/2012,5:00,286,2.1,22.6,1.2,10.4
30/04/2012,6:00,276,2.6,11.8,0.5,10.9
30/04/2012,7:00,282,1.3,9.9,0.9,14.2
30/04/2012,8:00,147,1.8,59.1,1.8,18
30/04/2012,9:00,154,4.8,17,1.6,19.5
30/04/2012,10:00,144,6,22.3,2,20.8
30/04/2012,11:00,139,6.4,18.5,1.5,21.4
30/04/2012,12:00,144,6,17.7,1.7,22
30/04/2012,13:00,143,5.6,16.1,1.4,21.6
30/04/2012,14:00,137,6.4,13,1.5,21
30/04/2012,15:00,137,5.6,11.6,1.5,20.9
30/04/2012,16:00,143,4.5,12.5,1.3,19.2
30/04/2012,17:00,145,2.9,11.9,0.9,17.4
30/04/2012,18:00,154,4.8,8.6,1,16.3
30/04/2012,19:00,153,4.3,7.9,0.9,15.6
30/04/2012,20:00,117,1.7,26.8,0.6,14.4
30/04/2012,21:00,110,1.5,20.4,0.8,13.7
30/04/2012,22:00,99,0.2,38.3,0.3,12.1
30/04/2012,23:00,228,0.1,91.5,0.3,10.1
1/05/2012,0:00,284,2.3,12.1,0.8,9.5
1/05/2012,1:00,282,2.6,10.7,0.9,9.2
1/05/2012,2:00,290,3.1,11,0.5,9.3
1/05/2012,3:00,271,2.8,11.1,0.6,9.1
1/05/2012,4:00,284,3,9.7,0.7,8.7
1/05/2012,5:00,279,2.6,9.4,0.8,8.6
1/05/2012,6:00,288,3.8,8.6,1.1,9.8
1/05/2012,7:00,282,3.3,12.1,0.6,12.5
1/05/2012,8:00,282,1.9,32,1.1,16.6
1/05/2012,9:00,149,2.1,51.3,1.9,19.8
1/05/2012,10:00,137,4.4,16.6,1.2,20.1
1/05/2012,11:00,126,4,22.3,1.5,22
1/05/2012,12:00,125,3.5,29.7,1.7,22.6
1/05/2012,13:00,91,5,22.2,1.6,21.5
1/05/2012,14:00,82,5.8,11.7,1.6,21.3
1/05/2012,15:00,75,3.8,11,0.9,20.2
1/05/2012,16:00,48,1.7,12.1,1,18.9
1/05/2012,17:00,58,1.4,29.4,1,18
1/05/2012,18:00,68,2.6,8.7,0.8,17.4
1/05/2012,19:00,85,0.6,10.4,0.7,16.7
1/05/2012,20:00,106,0.5,16.9,0.6,16.5
1/05/2012,21:00,132,0.8,16.8,0.7,16.3
1/05/2012,22:00,105,1.3,14,0.9,15.9
1/05/2012,23:00,126,2.1,30.1,1,15.7
2/05/2012,0:00,152,2,19.8,1.4,14.8
2/05/2012,1:00,283,0.8,39.4,0.7,14.4
2/05/2012,2:00,177,1.5,61.9,1.7,14.3
2/05/2012,3:00,215,1.1,51.7,0.8,14.2
2/05/2012,4:00,261,0.1,107.8,0.2,14.1
2/05/2012,5:00,142,0.5,27.3,0.7,13.8
2/05/2012,6:00,171,0.3,39.4,0.5,14.5
2/05/2012,7:00,156,2.8,18.2,1.2,15.6
2/05/2012,8:00,126,2,24.3,0.8,17.2
2/05/2012,9:00,136,3,23.9,1.3,19.2
2/05/2012,10:00,99,4.4,17.9,1.2,20.9
2/05/2012,11:00,79,4.3,15.9,1.1,22.9
2/05/2012,12:00,88,4.4,17.1,1.2,22.5
2/05/2012,13:00,88,4.6,24.6,1.3,23.2
2/05/2012,14:00,81,4.1,17.1,1.1,22.2
2/05/2012,15:00,95,4.1,16.1,1,21.2
2/05/2012,16:00,80,3.3,10.1,0.9,19.7
2/05/2012,17:00,86,2.6,7.7,0.6,18.4
2/05/2012,18:00,96,0.6,12.6,0.6,16.6
2/05/2012,19:00,218,0.2,88.6,0.6,15.2
2/05/2012,20:00,201,0.5,85.6,0.7,14.9
2/05/2012,21:00,37,0.3,17.6,0.4,13.7
2/05/2012,22:00,274,0.9,15.7,1.3,13.1
2/05/2012,23:00,,0,22.1,0,12.9
3/05/2012,0:00,290,0.2,118.8,0.4,13.5
3/05/2012,1:00,,0,12.6,0,13.2
3/05/2012,2:00,284,1.4,12.7,1.2,12.7
3/05/2012,3:00,290,2.3,8.7,0.9,12.4
3/05/2012,4:00,279,1.1,11.1,0.9,11.9
3/05/2012,5:00,275,1.9,3.9,0.3,11.6
3/05/2012,6:00,281,2.5,5.6,0.5,12.4
3/05/2012,7:00,281,3,9.4,0.6,15.4
3/05/2012,8:00,293,2.4,12.3,0.6,18
3/05/2012,9:00,223,0.7,73.8,1,22
3/05/2012,10:00,59,1.8,50.7,1.6,24
3/05/2012,11:00,62,0.9,75.9,1.2,23.7
3/05/2012,12:00,147,1.6,37.1,1,23.1
3/05/2012,13:00,90,1.7,61.4,1.3,23.6
3/05/2012,14:00,74,2.2,29.5,1.5,25.2
3/05/2012,15:00,90,3.7,23.6,2.3,23.3
3/05/2012,16:00,93,4,11.3,1.5,20
3/05/2012,17:00,150,2.6,17.3,0.7,19
3/05/2012,18:00,186,3.8,11,0.7,17.8
3/05/2012,19:00,170,3,24.2,1.2,16.1
3/05/2012,20:00,256,1.5,41.1,0.7,15.6
3/05/2012,21:00,292,2,17.8,0.7,15.8
3/05/2012,22:00,320,0.7,37.3,0.8,15.6
3/05/2012,23:00,251,0.9,15.9,0.7,15
4/05/2012,0:00,265,1.9,11.2,0.9,15.1
4/05/2012,1:00,272,0.7,30.6,1,14.3
4/05/2012,2:00,287,3.3,6.4,0.7,13.9
4/05/2012,3:00,285,2.5,9.6,0.7,13.4
4/05/2012,4:00,278,0.8,20.5,0.9,13.6
4/05/2012,5:00,286,2.6,3.5,0.6,13.7
4/05/2012,6:00,262,2.2,11.7,0.7,13.7
4/05/2012,7:00,289,2.3,29,1.6,15.2
4/05/2012,8:00,281,3.7,10.4,0.8,18.5
4/05/2012,9:00,272,1,61.6,1,22.4
4/05/2012,10:00,324,0.7,60.1,0.8,23.3
4/05/2012,11:00,127,0.4,113,1.3,25
4/05/2012,12:00,171,2.4,33.4,1,22.5
4/05/2012,13:00,163,1.6,26.5,1,22.3
4/05/2012,14:00,133,1.5,17,0.7,22.2
4/05/2012,15:00,270,0.5,97,1.2,21.3
4/05/2012,16:00,296,4.9,38.5,3.5,16.6
4/05/2012,17:00,278,2.6,26.8,1.8,15.1
4/05/2012,18:00,278,2.8,9.2,0.4,14.3
4/05/2012,19:00,280,2.2,8.3,0.9,13.6
4/05/2012,20:00,288,2.9,8,0.5,13.3
4/05/2012,21:00,282,2.5,15.3,0.7,13
4/05/2012,22:00,290,2.8,5.4,0.6,12.4
4/05/2012,23:00,279,2.5,7.7,0.5,11.8
5/05/2012,0:00,285,2.3,6,0.5,11
5/05/2012,1:00,281,3,3.5,0.4,10.6
5/05/2012,2:00,283,3.2,5.3,0.4,10.1
5/05/2012,3:00,284,3.3,4.1,0.6,9.6
5/05/2012,4:00,291,4.3,5.6,0.6,9.7
5/05/2012,5:00,281,3.4,5.4,0.7,9.1
5/05/2012,6:00,285,3.4,5,0.6,10
5/05/2012,7:00,280,4.5,7.3,1.1,13.1
5/05/2012,8:00,292,7,9.1,1.3,15.4
5/05/2012,9:00,290,6.4,10.8,1.1,17.6
5/05/2012,10:00,286,6.8,8.9,1.3,19.5
5/05/2012,11:00,291,6.3,14.8,1.4,21.2
5/05/2012,12:00,299,6,16,1.9,22.3
5/05/2012,13:00,289,5.9,25.8,2,22.9
5/05/2012,14:00,284,6.6,9.6,1.2,22.9
5/05/2012,15:00,284,5.7,7.3,1.2,22.1
5/05/2012,16:00,296,3.7,8.6,0.9,19.3
5/05/2012,17:00,298,2.8,10.2,0.5,14.5
5/05/2012,18:00,276,4.2,10.6,1.3,12.5
5/05/2012,19:00,290,5.2,7.2,1.6,12
5/05/2012,20:00,303,4,9.3,1.3,10.9
5/05/2012,21:00,300,3.8,25.7,1.5,10.5
5/05/2012,22:00,287,4.7,4.9,1,8.8
5/05/2012,23:00,287,4.9,5.7,0.4,8.3
6/05/2012,0:00,281,5.5,4.2,0.8,7.8
6/05/2012,1:00,279,4.7,4.4,0.3,6.9
6/05/2012,2:00,283,4,4.4,1.6,6.5
6/05/2012,3:00,288,2.5,7.6,1,5.4
6/05/2012,4:00,310,2.4,14,0.6,4.9
6/05/2012,5:00,323,0.4,17.3,0.8,3.2
6/05/2012,6:00,305,2,7.1,1,5.4
6/05/2012,7:00,305,3.3,8.6,0.6,8.9
6/05/2012,8:00,287,3.1,12.8,0.8,13.6
6/05/2012,9:00,299,2.1,24.3,1,17.6
6/05/2012,10:00,304,1.2,40.7,0.9,21.4
6/05/2012,11:00,312,1,74.5,1.2,22.5
6/05/2012,12:00,348,1.2,62.9,1.2,23.5
6/05/2012,13:00,350,0.7,161.5,1,24
6/05/2012,14:00,333,1.3,53,1.3,23.8
6/05/2012,15:00,37,1.6,26.5,1,23.4
6/05/2012,16:00,59,2,6.3,0.5,19.8
6/05/2012,17:00,55,1.3,12.6,0.6,14.8
6/05/2012,18:00,298,1,119.9,1.5,12.4
6/05/2012,19:00,283,2,15.9,0.9,10.6
6/05/2012,20:00,289,2.3,19.3,1.6,9.6
6/05/2012,21:00,291,3.8,6,0.6,9.2
6/05/2012,22:00,281,2.6,11,0.8,8.7
6/05/2012,23:00,281,1,15.5,0.9,7.9
7/05/2012,0:00,299,1.7,28.9,1.2,7
7/05/2012,1:00,301,2,12.7,1,6.6
7/05/2012,2:00,280,3,10.2,0.9,5.9
7/05/2012,3:00,293,3.2,6.8,0.5,5.7
7/05/2012,4:00,296,2.8,8.3,0.5,5.5
7/05/2012,5:00,304,1.4,13,1,4.6
7/05/2012,6:00,281,0.6,113.7,0.9,5.3
7/05/2012,7:00,273,1.9,10.8,0.5,9.6
7/05/2012,8:00,276,1.2,28.8,1,14.1
7/05/2012,9:00,12,0.4,193.1,0.6,18.4
7/05/2012,10:00,86,0.2,121.4,0.6,22.1
7/05/2012,11:00,297,1.1,90.6,1.5,23.7
7/05/2012,12:00,316,1.7,46.1,1.4,23.9
7/05/2012,13:00,288,1.6,50.8,1.6,24.8
7/05/2012,14:00,308,2.1,24.1,1.3,24.3
7/05/2012,15:00,300,2,18.3,1.1,24
7/05/2012,16:00,315,1.4,13.3,0.7,21.2
7/05/2012,17:00,14,1.8,170.7,0.5,16.6
7/05/2012,18:00,246,1,54.7,0.9,14.6
7/05/2012,19:00,298,3.1,5.4,0.8,13.6
7/05/2012,20:00,292,3,6.6,0.5,11.7
7/05/2012,21:00,280,3.4,9.7,1.5,10.5
7/05/2012,22:00,287,2.7,16.5,0.9,9.6
7/05/2012,23:00,282,3.5,8.6,0.7,8.3
8/05/2012,0:00,288,2.5,13.7,0.7,7.4
8/05/2012,1:00,305,2.8,5.5,0.7,7.6
8/05/2012,2:00,317,2.7,6.3,0.4,7
8/05/2012,3:00,303,2.3,21,0.6,6.2
