Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%),Rainfall (mm),Barometric Pressure (hPa),RAD (w/m^2),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),PM10 (ug/m^3),PM2.5 (ug/m^3),Visibility-reducing Particles (Mm^-1)
09/04/2016,05:00,208,0.6,19.0,0.2,19.7,84.1,,1019,0,0.001,0.001,0.010,0.011,11.1,5.4,23
09/04/2016,06:00,208,0.6,27.1,0.2,19.8,83.6,,1019,31,0.002,0.003,0.008,0.010,9.3,4.3,22
09/04/2016,07:00,165,0.3,52.4,0.3,21.1,80.2,,1020,198,0.006,0.006,0.007,0.013,12.1,5.3,26
09/04/2016,08:00,135,0.2,107.0,0.5,24.7,66.6,,1020,494,0.013,0.005,0.009,0.014,17.5,7.3,27
09/04/2016,09:00,56,1.0,48.1,0.7,26.0,61.7,,1020,553,0.020,0.003,0.006,0.009,17.4,7.1,18
09/04/2016,10:00,61,1.4,43.2,0.9,26.6,57.7,,1020,564,0.023,0.003,0.007,0.009,15.0,6.5,28
09/04/2016,11:00,26,1.5,160.4,0.9,27.4,53.3,,1020,856,0.029,0.002,0.006,0.008,15.7,10.5,22
09/04/2016,12:00,60,1.8,39.1,0.9,28.3,47.0,,1019,832,0.037,0.001,0.004,0.005,23.7,9.0,18
09/04/2016,13:00,62,2.7,27.9,1.2,28.6,44.4,,1018,759,0.036,0.001,0.003,0.004,17.2,6.0,14
09/04/2016,14:00,56,3.0,30.1,1.0,28.3,46.8,,1017,376,0.034,0.001,0.002,0.003,18.7,5.5,13
09/04/2016,15:00,57,3.2,21.5,1.1,28.0,49.1,,1017,160,0.033,0.001,0.003,0.004,11.8,5.0,26
09/04/2016,16:00,51,3.5,15.9,1.1,27.4,51.9,,1017,144,0.028,0.001,0.004,0.005,24.9,10.3,15
09/04/2016,17:00,55,3.9,10.8,0.9,26.0,59.2,,1017,10,0.024,0.001,0.006,0.006,17.9,3.3,14
09/04/2016,18:00,46,2.2,16.4,1.0,25.1,64.0,,1018,0,0.020,0.000,0.006,0.006,14.2,2.8,14
09/04/2016,19:00,38,1.7,15.5,0.6,24.6,67.5,,1018,0,0.016,0.000,0.009,0.009,11.8,2.9,15
09/04/2016,20:00,12,1.2,176.6,0.4,24.1,71.5,,1019,0,0.011,0.000,0.011,0.011,12.0,3.5,18
09/04/2016,21:00,30,1.3,18.1,0.5,23.6,73.6,,1019,0,0.012,0.000,0.008,0.008,13.1,5.9,19
09/04/2016,22:00,29,1.3,14.8,0.5,23.3,74.7,,1019,0,0.011,0.001,0.009,0.010,15.7,7.6,20
09/04/2016,23:00,38,0.4,101.4,0.6,23.0,74.9,,1018,0,0.010,0.001,0.010,0.011,17.1,6.8,23
10/04/2016,00:00,321,0.4,69.6,0.3,22.3,77.9,,1018,0,,,,,14.4,6.1,
10/04/2016,01:00,231,0.5,24.6,0.3,21.0,82.6,,1018,0,0.006,0.000,0.007,0.007,15.0,8.7,20
10/04/2016,02:00,216,0.8,30.2,0.4,20.2,85.1,,1017,0,0.001,0.003,0.009,0.012,5.7,1.8,21
10/04/2016,03:00,244,0.6,56.7,0.6,19.6,85.8,,1017,0,0.002,0.002,0.011,0.013,6.5,3.0,25
10/04/2016,04:00,232,0.3,54.1,0.2,19.3,86.7,,1018,0,0.001,0.002,0.010,0.012,5.0,1.5,27
10/04/2016,05:00,233,0.4,61.7,0.2,19.3,87.2,,1018,0,0.000,0.005,0.008,0.013,4.4,3.3,32
10/04/2016,06:00,194,0.3,46.7,0.2,19.2,87.6,,1019,79,0.002,0.006,0.007,0.012,4.9,2.4,20
10/04/2016,07:00,230,0.7,42.1,0.5,20.9,85.1,,1019,275,0.008,0.002,0.003,0.005,8.5,4.5,23
10/04/2016,08:00,256,1.1,34.5,0.6,24.3,66.6,,1020,491,0.017,0.000,0.003,0.003,8.1,3.1,17
10/04/2016,09:00,330,0.4,93.5,0.6,26.3,55.9,,1019,682,0.024,0.001,0.000,0.001,12.0,7.0,12
10/04/2016,10:00,28,1.4,48.8,1.0,27.3,49.8,,1019,819,0.028,0.000,0.001,0.001,16.8,6.5,11
10/04/2016,11:00,47,1.7,42.4,1.1,28.2,45.5,,1018,873,0.033,0.000,0.002,0.002,19.8,7.8,11
10/04/2016,12:00,56,3.0,26.8,1.3,28.8,45.0,,1017,863,0.039,0.001,0.002,0.003,23.4,8.7,11
10/04/2016,13:00,61,4.3,16.5,1.2,28.2,52.2,,1016,699,0.033,0.001,0.002,0.002,25.0,9.2,12
10/04/2016,14:00,62,4.4,17.1,1.1,27.9,54.4,,1015,381,0.031,0.001,0.001,0.002,18.7,6.3,11
10/04/2016,15:00,60,4.6,13.2,1.1,27.5,57.4,,1015,149,0.028,0.001,0.001,0.002,23.1,6.9,11
10/04/2016,16:00,56,3.7,15.7,1.0,27.0,59.9,,1015,141,0.026,0.000,0.002,0.002,14.8,5.1,11
10/04/2016,17:00,54,3.9,12.9,1.2,25.9,64.3,,1015,9,0.020,0.001,0.002,0.003,12.0,4.5,10
10/04/2016,18:00,39,2.9,19.5,1.2,25.5,66.8,,1016,0,0.017,0.000,0.004,0.004,8.8,0.9,10
10/04/2016,19:00,42,3.4,15.1,1.2,25.0,68.1,,1017,0,0.018,0.000,0.003,0.003,7.7,0.1,10
10/04/2016,20:00,36,2.3,16.0,0.9,24.7,69.9,,1017,0,0.015,0.000,0.004,0.004,6.9,0.8,11
10/04/2016,21:00,36,1.9,24.6,0.9,24.2,71.5,,1017,0,0.015,0.000,0.004,0.004,7.7,2.0,21
10/04/2016,22:00,137,1.6,35.3,0.5,23.9,72.8,,1017,0,0.012,0.001,0.006,0.007,13.0,5.3,20
10/04/2016,23:00,117,1.0,44.0,0.6,23.9,73.1,,1017,0,0.008,0.001,0.009,0.010,12.4,5.4,15
11/04/2016,00:00,359,0.5,158.6,0.3,23.6,75.0,,1016,0,,,,,7.4,0.6,
11/04/2016,01:00,20,1.1,13.4,0.4,23.2,77.3,,1016,0,0.010,0.000,0.005,0.005,8.3,3.1,16
11/04/2016,02:00,16,1.0,24.1,0.5,23.0,76.6,,1015,0,0.014,0.000,0.003,0.003,15.5,7.3,18
11/04/2016,03:00,321,0.4,66.4,0.3,22.7,76.8,,1015,0,0.013,0.000,0.002,0.002,11.5,4.1,16
11/04/2016,04:00,277,0.8,28.9,0.5,21.9,80.0,,1015,0,0.011,0.000,0.002,0.002,8.0,2.2,14
11/04/2016,05:00,324,0.3,95.6,0.5,21.6,80.6,,1015,0,0.008,0.001,0.005,0.006,9.1,4.0,14
11/04/2016,06:00,354,0.5,157.8,0.2,21.6,80.8,,1016,33,0.004,0.005,0.010,0.014,7.7,2.0,15
11/04/2016,07:00,256,0.6,28.2,0.3,22.5,78.3,,1016,153,0.004,0.008,0.010,0.018,8.7,2.6,15
11/04/2016,08:00,324,0.7,44.0,0.5,24.5,68.5,,1016,294,0.013,0.004,0.007,0.010,14.5,4.7,17
11/04/2016,09:00,335,1.1,28.7,0.6,26.0,60.5,,1016,362,0.020,0.002,0.003,0.005,9.9,3.6,17
11/04/2016,10:00,302,1.4,35.8,0.8,27.9,49.9,,1016,646,0.027,0.001,0.003,0.003,9.4,5.4,15
11/04/2016,11:00,291,1.8,26.3,0.8,27.9,47.0,,1015,312,0.028,0.000,0.002,0.002,13.3,5.5,12
11/04/2016,12:00,304,0.7,53.3,0.6,28.2,44.2,,1014,186,0.029,0.000,0.003,0.003,19.8,5.8,14
11/04/2016,13:00,236,2.1,28.6,1.2,28.5,39.1,,1014,284,0.030,0.001,0.004,0.005,14.2,1.8,11
11/04/2016,14:00,185,2.1,19.0,1.0,27.7,45.9,,1013,243,0.030,0.002,0.010,0.012,20.6,3.3,20
11/04/2016,15:00,188,1.2,34.6,0.6,28.1,43.1,,1013,206,0.029,0.002,0.011,0.013,41.5,12.3,21
11/04/2016,16:00,204,1.3,12.9,0.3,27.9,44.2,,1013,97,0.025,0.001,0.013,0.014,37.8,9.1,17
11/04/2016,17:00,198,0.5,19.8,0.2,26.8,47.3,,1014,11,0.023,0.001,0.014,0.014,24.3,2.6,17
11/04/2016,18:00,356,0.1,105.6,0.2,25.4,54.0,,1014,0,0.010,0.001,0.022,0.023,24.4,6.3,20
11/04/2016,19:00,354,0.8,24.5,0.3,24.9,59.2,,1015,0,0.002,0.008,0.032,0.040,28.8,7.7,26
11/04/2016,20:00,37,0.5,44.2,0.4,24.1,65.8,,1015,0,0.001,0.016,0.034,0.050,30.4,9.9,28
11/04/2016,21:00,9,0.6,156.5,0.3,23.9,72.7,,1015,0,0.002,0.006,0.028,0.034,23.8,7.9,25
11/04/2016,22:00,343,0.5,30.7,0.2,23.1,75.3,,1015,0,0.001,0.009,0.024,0.033,14.9,4.8,25
11/04/2016,23:00,303,0.5,42.2,0.3,21.9,75.7,,1015,0,0.001,0.013,0.019,0.032,10.3,3.3,24
12/04/2016,00:00,212,0.7,46.0,0.4,21.2,77.7,,1014,0,,,,,15.0,8.5,
12/04/2016,01:00,256,0.8,42.7,0.6,20.7,81.6,,1014,0,0.001,0.023,0.022,0.045,16.6,9.4,29
12/04/2016,02:00,277,0.3,56.3,0.3,20.5,78.9,,1014,0,0.001,0.007,0.017,0.024,16.6,8.1,22
12/04/2016,03:00,217,1.1,21.0,0.4,20.1,82.5,,1014,0,0.001,0.010,0.016,0.026,12.7,5.1,25
12/04/2016,04:00,213,0.8,51.7,0.5,19.9,81.1,,1014,0,0.003,0.000,0.013,0.013,13.8,6.7,23
12/04/2016,05:00,235,1.1,30.3,0.6,20.2,79.1,,1015,0,0.006,0.000,0.007,0.007,15.0,6.0,20
12/04/2016,06:00,206,1.7,28.5,0.9,20.7,78.9,,1016,26,0.005,0.002,0.011,0.013,12.0,5.3,23
12/04/2016,07:00,165,2.8,17.3,1.0,22.0,77.3,,1017,142,0.020,0.001,0.009,0.010,8.7,1.6,14
12/04/2016,08:00,167,3.7,18.5,1.2,22.8,71.0,,1018,353,0.024,0.002,0.007,0.009,7.1,3.0,10
12/04/2016,09:00,154,4.4,14.8,1.0,24.0,64.7,,1018,472,0.029,0.002,0.003,0.005,10.1,3.4,9
12/04/2016,10:00,161,3.2,21.4,1.0,24.2,62.7,,1018,297,0.030,0.001,0.003,0.004,11.8,4.0,9
12/04/2016,11:00,168,3.9,16.8,1.1,24.2,63.9,,1017,403,0.029,0.002,0.005,0.006,14.4,4.6,13
12/04/2016,12:00,169,3.1,26.5,1.0,25.2,59.6,,1016,673,0.032,0.001,0.004,0.005,15.9,4.2,14
12/04/2016,13:00,214,2.7,20.4,0.9,25.1,59.9,,1016,312,0.033,0.001,0.003,0.004,34.1,5.8,15
12/04/2016,14:00,198,2.6,20.7,0.9,25.1,55.9,,1015,272,0.035,0.001,0.003,0.003,18.4,4.3,13
12/04/2016,15:00,148,2.3,24.5,0.9,25.9,50.0,,1015,177,0.036,0.001,0.003,0.004,22.6,2.0,10
12/04/2016,16:00,104,2.0,31.9,0.8,25.7,51.6,,1016,70,0.030,0.001,0.008,0.009,23.2,3.9,10
12/04/2016,17:00,98,2.9,15.5,0.7,24.6,57.0,,1016,4,0.029,0.000,0.009,0.009,11.2,3.8,10
12/04/2016,18:00,125,2.3,17.4,0.9,23.8,61.8,,1017,0,0.027,0.000,0.008,0.008,7.9,1.3,11
12/04/2016,19:00,146,1.5,15.8,0.5,23.4,65.0,,1018,0,0.022,0.000,0.011,0.011,7.8,0.5,13
12/04/2016,20:00,168,1.2,14.9,0.4,22.7,67.6,,1018,0,0.021,0.000,0.010,0.010,9.7,2.5,15
12/04/2016,21:00,195,2.1,8.9,0.5,22.2,69.7,,1018,0,0.013,0.000,0.015,0.015,9.5,2.2,23
12/04/2016,22:00,228,1.5,19.2,0.3,21.4,74.0,,1018,0,0.009,0.000,0.017,0.017,9.5,3.0,26
12/04/2016,23:00,213,0.5,60.6,0.4,20.5,75.6,,1018,0,0.011,0.000,0.012,0.012,7.5,1.8,19
13/04/2016,00:00,201,1.3,29.9,0.6,19.9,77.7,,1018,0,,,,,8.3,3.2,
13/04/2016,01:00,218,1.4,16.7,0.6,19.6,77.8,,1018,0,0.016,0.000,0.005,0.005,14.7,7.4,19
13/04/2016,02:00,235,1.5,12.0,0.6,19.2,79.2,,1018,0,0.016,0.000,0.003,0.003,8.9,5.1,20
13/04/2016,03:00,226,1.4,10.8,0.4,19.0,80.2,,1017,0,0.016,0.000,0.003,0.003,7.8,4.7,24
13/04/2016,04:00,217,0.6,22.4,0.3,18.7,82.0,,1018,0,0.013,0.000,0.004,0.004,12.6,7.4,27
13/04/2016,05:00,239,0.7,20.5,0.2,18.3,83.6,,1019,0,0.013,0.000,0.004,0.004,10.0,5.2,29
13/04/2016,06:00,214,1.5,13.3,0.6,18.8,81.9,,1020,47,0.009,0.001,0.008,0.009,10.8,3.6,29
13/04/2016,07:00,216,2.4,13.5,0.7,20.4,74.5,,1020,261,0.013,0.004,0.007,0.011,14.4,6.0,23
13/04/2016,08:00,198,3.6,18.5,1.1,22.8,61.7,,1021,477,0.021,0.002,0.005,0.007,12.7,3.5,19
13/04/2016,09:00,183,3.7,21.6,1.1,24.7,54.5,,1021,619,0.027,0.001,0.004,0.005,15.3,3.7,20
13/04/2016,10:00,142,5.3,21.0,1.4,26.4,46.6,,1021,847,0.031,0.001,0.003,0.004,30.5,6.5,20
13/04/2016,11:00,152,5.5,17.4,1.4,26.6,44.4,,1020,721,0.033,0.001,0.002,0.003,23.9,9.1,18
13/04/2016,12:00,144,5.5,24.2,1.5,27.0,43.4,,1019,804,0.035,0.001,0.002,0.003,42.4,7.9,17
13/04/2016,13:00,152,5.9,15.9,1.4,27.0,43.4,,1019,639,0.033,0.001,0.002,0.003,35.2,6.8,16
13/04/2016,14:00,149,5.9,13.9,1.3,26.9,42.6,,1019,331,0.035,0.001,0.002,0.003,32.3,3.8,16
13/04/2016,15:00,148,6.2,13.8,1.7,26.3,44.7,,1019,156,0.031,0.001,0.002,0.003,33.9,6.7,19
13/04/2016,16:00,164,5.9,14.0,1.4,25.0,47.9,,1020,135,0.027,0.001,0.004,0.005,24.6,3.7,19
13/04/2016,17:00,153,4.2,13.4,1.1,24.1,52.4,,1021,9,0.025,0.000,0.006,0.006,20.9,5.7,21
13/04/2016,18:00,179,2.8,17.0,0.8,23.3,56.3,,1021,0,0.022,0.000,0.007,0.007,17.4,6.0,25
13/04/2016,19:00,185,2.1,10.6,0.6,22.5,59.4,,1021,0,0.021,0.000,0.005,0.005,18.0,4.2,25
13/04/2016,20:00,163,1.5,15.5,0.4,21.9,63.0,,1022,0,0.019,0.000,0.007,0.007,15.2,3.5,22
13/04/2016,21:00,239,0.8,32.1,0.3,21.5,65.6,,1022,0,0.014,0.000,0.009,0.009,9.7,1.1,24
13/04/2016,22:00,284,0.5,25.3,0.2,20.4,70.7,,1022,0,0.008,0.000,0.011,0.011,12.9,3.3,25
13/04/2016,23:00,226,0.5,29.3,0.3,19.1,75.7,,1022,0,0.004,0.000,0.012,0.012,10.1,4.1,23
14/04/2016,00:00,217,0.7,35.5,0.4,18.6,75.1,,1022,0,,,,,11.2,3.3,
14/04/2016,01:00,237,0.5,40.7,0.3,18.6,75.3,,1021,0,0.002,0.001,0.016,0.017,11.1,5.1,21
14/04/2016,02:00,269,0.7,15.5,0.3,18.6,76.9,,1021,0,0.005,0.000,0.012,0.012,12.7,5.2,20
14/04/2016,03:00,267,0.6,21.3,0.3,18.4,77.7,,1021,0,0.006,0.000,0.009,0.009,12.2,5.7,19
14/04/2016,04:00,245,1.0,15.3,0.5,18.5,77.5,,1021,0,0.006,0.000,0.010,0.010,9.3,4.6,20
14/04/2016,05:00,260,0.6,62.6,0.4,18.7,77.3,,1022,0,0.004,0.004,0.012,0.016,11.7,4.3,17
14/04/2016,06:00,246,1.3,17.8,0.5,18.7,80.4,,1023,20,0.004,0.002,0.011,0.013,10.0,4.1,15
14/04/2016,07:00,228,1.6,39.2,0.7,19.4,80.5,,1023,113,0.004,0.009,0.011,0.020,7.8,1.7,16
14/04/2016,08:00,201,3.2,20.3,1.1,21.0,74.9,,1024,360,0.012,0.006,0.007,0.013,12.1,1.9,15
14/04/2016,09:00,188,4.7,16.2,1.5,22.7,68.1,,1024,493,0.021,0.002,0.003,0.005,13.8,5.4,13
14/04/2016,10:00,170,3.2,20.1,1.0,22.3,73.6,,1024,352,0.019,0.002,0.005,0.007,16.7,7.5,14
14/04/2016,11:00,152,4.6,16.2,1.4,24.0,62.9,,1023,585,0.022,0.002,0.004,0.006,17.2,5.5,17
14/04/2016,12:00,151,5.6,17.5,1.7,24.9,53.4,,1022,385,0.022,0.001,0.003,0.004,19.9,3.2,15
14/04/2016,13:00,171,6.0,23.9,1.4,24.4,56.0,,1022,403,0.023,0.001,0.003,0.004,19.1,1.2,14
14/04/2016,14:00,150,5.6,12.0,1.8,24.3,53.3,,1022,215,0.023,0.002,0.003,0.005,18.7,2.1,13
14/04/2016,15:00,147,6.3,11.0,1.4,24.8,47.7,,1022,155,0.023,0.001,0.002,0.003,20.0,3.2,11
14/04/2016,16:00,148,5.5,11.8,1.5,24.6,46.2,,1022,74,0.023,0.001,0.004,0.005,16.4,2.6,10
14/04/2016,17:00,152,5.0,10.5,1.3,23.7,50.0,,1023,8,0.021,0.000,0.004,0.004,13.8,1.0,11
14/04/2016,18:00,179,3.0,11.4,1.0,22.8,54.2,,1023,0,0.019,0.000,0.006,0.006,10.6,0.3,11
14/04/2016,19:00,186,1.8,23.3,0.9,21.9,59.3,,1024,0,0.017,0.000,0.006,0.006,8.8,0.5,12
14/04/2016,20:00,193,3.0,15.9,1.1,21.2,68.1,,1024,0,0.019,0.000,0.003,0.003,11.4,1.5,12
14/04/2016,21:00,191,3.3,14.3,1.1,20.1,76.4,,1024,0,0.018,0.000,0.002,0.002,6.2,0.7,11
14/04/2016,22:00,206,2.7,14.5,0.6,19.8,76.7,,1024,0,0.017,0.000,0.003,0.003,6.4,0.6,10
14/04/2016,23:00,254,0.8,37.8,0.3,19.4,79.2,,1024,0,0.016,0.000,0.001,0.001,4.2,-1.1,11
15/04/2016,00:00,250,1.1,14.2,0.4,19.1,81.3,,1023,0,,,,,0.5,-0.9,
15/04/2016,01:00,247,1.5,8.3,0.4,18.6,76.6,,1023,0,0.013,0.000,0.003,0.003,1.7,-0.6,9
15/04/2016,02:00,242,1.3,12.4,0.5,18.1,73.8,,1022,0,0.012,0.000,0.004,0.004,9.9,0.6,10
15/04/2016,03:00,245,1.4,10.4,0.4,17.7,73.2,,1022,0,0.013,0.000,0.005,0.005,9.4,1.6,9
15/04/2016,04:00,252,1.2,11.5,0.4,17.3,70.9,,1022,0,0.013,0.000,0.005,0.005,5.1,1.9,9
15/04/2016,05:00,259,1.0,17.8,0.2,16.8,72.5,,1023,0,0.007,0.000,0.009,0.009,0.1,-1.5,8
15/04/2016,06:00,307,0.7,25.3,0.3,16.8,75.0,,1023,56,0.005,0.012,0.012,0.024,4.6,2.3,10
15/04/2016,07:00,234,1.2,31.4,0.8,19.1,65.0,,1023,265,0.008,0.011,0.012,0.023,11.9,4.4,11
15/04/2016,08:00,213,3.1,16.3,0.8,20.9,57.2,,1023,497,0.016,0.005,0.007,0.012,14.2,2.6,10
15/04/2016,09:00,191,3.7,20.4,1.1,22.9,53.2,,1023,595,0.022,0.002,0.003,0.005,14.8,2.8,9
15/04/2016,10:00,177,3.3,22.8,1.1,23.7,52.0,,1022,562,0.024,0.002,0.003,0.005,16.1,3.0,8
15/04/2016,11:00,191,3.8,18.9,1.3,23.7,51.8,,1022,208,0.026,0.001,0.003,0.003,13.8,3.8,10
15/04/2016,12:00,153,4.2,20.5,1.2,23.3,55.3,,1021,385,0.026,0.001,0.003,0.004,15.2,4.8,8
15/04/2016,13:00,141,2.9,55.1,2.9,20.7,70.3,,1021,194,0.022,0.001,0.006,0.007,15.3,3.5,9
15/04/2016,14:00,190,0.4,64.1,0.5,22.0,63.0,,1020,274,0.021,0.003,0.006,0.009,11.7,2.7,11
15/04/2016,15:00,145,3.7,19.3,1.3,24.0,51.5,,1020,203,0.026,0.002,0.004,0.006,16.8,2.7,10
15/04/2016,16:00,153,4.0,13.0,1.1,23.8,52.8,,1020,84,0.025,0.000,0.003,0.003,16.2,1.8,10
15/04/2016,17:00,158,2.9,12.5,0.8,23.2,54.1,,1020,11,0.022,0.000,0.006,0.006,14.2,1.4,11
15/04/2016,18:00,156,2.3,10.1,0.5,22.7,55.5,,1020,0,0.019,0.000,0.009,0.009,18.1,3.7,11
15/04/2016,19:00,203,1.4,24.2,0.3,21.9,57.8,,1021,0,0.012,0.000,0.014,0.014,18.5,5.0,14
15/04/2016,20:00,223,1.2,9.9,0.2,20.9,60.6,,1021,0,0.013,0.000,0.011,0.011,14.4,2.4,13
15/04/2016,21:00,219,1.0,10.2,0.2,19.8,65.3,,1021,0,0.011,0.000,0.010,0.010,11.3,1.6,14
15/04/2016,22:00,194,0.3,26.8,0.2,18.4,70.5,,1021,0,0.010,0.000,0.011,0.011,9.3,1.2,14
15/04/2016,23:00,314,0.3,53.1,0.2,17.6,75.0,,1021,0,0.004,0.004,0.011,0.015,9.6,0.8,14
16/04/2016,00:00,258,0.7,48.5,0.6,16.9,79.9,,1020,0,,,,,13.9,2.7,
16/04/2016,01:00,242,0.5,99.2,0.5,16.6,79.4,,1019,0,0.006,0.000,0.008,0.008,4.4,1.2,10
16/04/2016,02:00,197,0.5,33.9,0.3,15.7,82.5,,1019,0,0.006,0.000,0.006,0.006,3.2,0.3,12
16/04/2016,03:00,199,0.7,41.1,0.4,15.2,84.9,,1019,0,0.005,0.000,0.005,0.005,4.8,1.3,8
16/04/2016,04:00,177,0.9,28.6,0.4,15.0,85.6,,1018,0,0.004,0.001,0.007,0.008,,,10
16/04/2016,05:00,196,0.7,44.6,0.3,15.0,85.8,,1019,0,0.003,0.002,0.008,0.010,5.8,2.8,11
16/04/2016,06:00,216,0.8,33.8,0.5,15.1,86.3,,1019,30,0.004,0.002,0.007,0.008,4.9,2.2,9
16/04/2016,07:00,237,1.8,17.1,0.8,17.1,80.0,,1019,276,0.010,0.003,0.004,0.006,3.7,0.7,10
16/04/2016,08:00,242,2.3,19.4,0.7,20.4,62.0,,1019,423,0.017,0.002,0.004,0.005,,,8
16/04/2016,09:00,221,1.5,43.7,0.9,22.3,55.1,,1019,647,0.020,0.002,0.004,0.006,10.4,0.1,10
16/04/2016,10:00,165,3.2,31.4,1.5,24.3,51.5,,1018,880,0.026,0.001,0.002,0.003,15.8,4.9,7
16/04/2016,11:00,157,3.3,27.7,1.2,25.0,50.2,,1017,761,0.028,0.001,0.002,0.003,15.2,5.8,7
16/04/2016,12:00,142,3.1,25.4,1.1,25.1,50.3,,1016,438,0.030,0.001,0.001,0.002,17.9,3.6,7
16/04/2016,13:00,148,3.5,21.9,1.1,25.3,48.6,,1016,615,0.030,0.000,0.001,0.001,18.9,2.8,6
16/04/2016,14:00,150,3.4,18.0,0.9,25.4,47.9,,1015,305,0.029,0.000,0.001,0.001,10.1,2.3,6
16/04/2016,15:00,153,3.8,13.5,0.9,24.6,52.2,,1015,183,0.026,0.000,0.002,0.002,10.3,3.6,7
16/04/2016,16:00,136,3.4,15.6,0.9,24.3,50.8,,1016,97,0.025,0.000,0.001,0.001,23.3,2.4,5
16/04/2016,17:00,118,2.6,16.6,0.7,23.6,54.6,,1016,6,0.023,0.000,0.003,0.003,9.2,2.8,7
16/04/2016,18:00,129,1.8,16.4,0.6,22.9,59.1,,1017,0,0.021,0.000,0.004,0.004,9.8,2.8,8
16/04/2016,19:00,123,1.7,18.1,0.5,22.8,64.0,,1018,0,0.020,0.000,0.004,0.004,5.7,0.0,10
16/04/2016,20:00,137,1.0,32.1,0.6,22.4,66.9,,1017,0,0.020,0.000,0.003,0.003,8.3,0.7,11
16/04/2016,21:00,174,0.5,66.4,0.5,21.7,70.3,,1018,0,0.016,0.000,0.006,0.006,7.5,-0.1,11
16/04/2016,22:00,63,0.5,41.5,0.3,21.1,72.0,,1017,0,0.010,0.000,0.011,0.011,9.0,1.7,12
16/04/2016,23:00,249,0.3,64.6,0.3,20.5,74.0,,1017,0,0.008,0.000,0.009,0.009,8.4,1.0,13
17/04/2016,00:00,243,0.6,27.8,0.3,19.4,80.2,,1017,0,,,,,7.5,1.9,
17/04/2016,01:00,262,0.3,67.6,0.4,19.0,81.7,,1016,0,0.001,0.003,0.012,0.015,5.6,2.5,13
17/04/2016,02:00,214,0.8,30.8,0.4,18.7,83.0,,1016,0,0.000,0.005,0.011,0.016,4.0,-0.3,15
17/04/2016,03:00,231,1.0,13.6,0.2,18.4,82.9,,1016,0,0.001,0.004,0.011,0.014,7.5,3.3,16
17/04/2016,04:00,207,0.7,27.2,0.3,17.7,83.9,,1016,0,0.001,0.004,0.011,0.015,7.7,4.0,15
17/04/2016,05:00,234,1.0,11.1,0.3,17.2,84.0,,1016,0,0.004,0.000,0.008,0.008,7.6,1.6,12
17/04/2016,06:00,221,0.9,11.0,0.4,16.8,84.5,,1016,53,0.003,0.002,0.006,0.008,6.8,3.6,10
17/04/2016,07:00,250,0.8,43.3,0.5,18.1,83.1,,1017,173,0.006,0.003,0.004,0.007,4.1,1.5,15
17/04/2016,08:00,260,1.2,22.8,0.4,20.1,72.6,,1018,336,0.013,0.001,0.003,0.004,7.3,3.7,11
17/04/2016,09:00,260,1.4,37.0,0.8,22.7,61.2,,1018,653,0.019,0.001,0.001,0.002,13.5,5.8,9
17/04/2016,10:00,228,1.3,49.3,0.9,24.2,54.4,,1017,644,0.025,0.001,0.001,0.002,12.6,3.1,8
17/04/2016,11:00,242,0.6,107.2,0.9,25.6,48.2,,1016,747,0.032,0.000,0.001,0.001,13.6,4.2,9
17/04/2016,12:00,230,1.3,47.6,0.9,27.0,39.1,,1015,865,0.035,0.000,0.000,0.000,17.2,6.6,7
17/04/2016,13:00,90,1.1,87.8,1.5,27.0,40.9,,1014,671,0.035,0.000,0.001,0.001,17.0,8.4,9
17/04/2016,14:00,73,4.7,18.5,1.2,26.1,49.7,,1014,371,0.029,0.001,0.001,0.002,19.4,8.0,9
17/04/2016,15:00,83,4.0,23.2,1.1,25.6,49.1,,1014,123,0.029,0.001,0.001,0.001,15.5,5.5,9
17/04/2016,16:00,103,3.6,16.5,0.8,24.7,51.5,,1014,55,0.028,0.000,0.001,0.001,11.8,2.8,9
17/04/2016,17:00,97,2.8,12.7,0.7,23.9,53.8,,1015,7,0.028,0.000,0.003,0.003,10.1,1.7,10
17/04/2016,18:00,115,1.8,15.1,0.5,23.1,57.7,,1015,0,0.024,0.000,0.004,0.004,10.3,1.8,12
17/04/2016,19:00,126,0.9,29.4,0.4,22.5,60.9,,1016,0,0.020,0.000,0.006,0.006,13.2,4.6,13
17/04/2016,20:00,337,0.2,134.0,0.3,21.8,64.7,,1016,0,0.017,0.000,0.007,0.007,10.7,2.9,12
17/04/2016,21:00,228,0.7,30.2,0.3,21.1,68.7,,1016,0,0.014,0.000,0.006,0.006,9.3,2.7,11
17/04/2016,22:00,254,0.6,16.0,0.3,20.5,72.2,,1016,0,0.007,0.000,0.010,0.010,6.7,1.2,12
17/04/2016,23:00,206,0.5,46.6,0.3,19.2,78.1,,1016,0,0.004,0.000,0.011,0.011,9.0,2.8,13
18/04/2016,00:00,188,0.4,57.4,0.2,18.6,77.4,,1016,0,,,,,7.0,2.4,
18/04/2016,01:00,327,0.6,17.5,0.3,18.4,79.3,,1016,0,0.003,0.001,0.011,0.012,6.1,2.9,14
18/04/2016,02:00,221,0.6,52.5,0.4,17.7,81.6,,1015,0,0.003,0.001,0.007,0.008,6.1,2.5,13
