Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Carbon Monoxide (CO) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3)
26/03/2011,09:00,174,2.2,30.8,1.1,26.9,60.0,0.012,0.012,0.024,0.0,26.4,11.3
26/03/2011,10:00,140,2.9,23.7,1.2,27.2,57.5,0.016,0.011,0.027,0.0,26.8,14.4
26/03/2011,11:00,135,3.0,24.1,1.1,27.4,56.0,0.021,0.011,0.032,0.0,22.4,10.9
26/03/2011,12:00,130,3.0,29.1,1.2,28.1,54.2,0.021,0.011,0.031,0.0,9.8,2.1
26/03/2011,13:00,127,2.6,29.2,1.1,28.0,53.8,0.023,0.014,0.037,0.0,10.0,1.7
26/03/2011,14:00,115,2.7,33.9,1.2,27.4,53.5,0.023,0.012,0.035,0.0,16.4,7.5
26/03/2011,15:00,138,3.3,22.6,1.3,26.8,51.9,0.018,0.011,0.028,0.0,15.9,7.9
26/03/2011,16:00,134,2.9,28.0,1.2,26.3,53.4,0.019,0.013,0.032,0.0,12.3,5.2
26/03/2011,17:00,129,2.6,26.3,1.2,25.2,60.7,0.019,0.013,0.032,0.0,15.6,5.6
26/03/2011,18:00,132,1.9,28.1,0.9,24.0,67.1,0.022,0.016,0.037,0.1,18.1,6.0
26/03/2011,19:00,144,2.2,20.5,0.9,23.4,67.4,0.014,0.013,0.027,0.0,18.5,7.0
26/03/2011,20:00,142,2.2,23.7,0.9,23.0,68.5,0.012,0.011,0.022,0.0,12.9,4.1
26/03/2011,21:00,157,1.9,28.5,0.9,22.9,68.0,0.013,0.014,0.026,0.0,12.9,6.0
26/03/2011,22:00,247,0.6,47.4,0.4,22.0,71.3,0.009,0.012,0.021,0.0,12.8,5.7
26/03/2011,23:00,222,0.6,51.8,0.5,20.9,75.4,0.008,0.011,0.019,0.0,17.8,9.0
27/03/2011,00:00,195,0.6,44.1,0.4,20.1,76.7,,,,,1.4,0.4
27/03/2011,01:00,196,0.6,51.6,0.4,20.1,78.6,0.004,0.006,0.010,0.0,11.2,4.0
27/03/2011,02:00,218,0.9,35.6,0.5,20.0,78.8,0.002,0.006,0.007,0.0,8.5,2.0
27/03/2011,03:00,200,0.9,40.4,0.6,20.4,77.4,0.002,0.004,0.005,0.0,11.0,3.2
27/03/2011,04:00,189,1.3,23.5,0.5,20.3,77.2,0.001,0.002,0.003,0.0,13.0,3.7
27/03/2011,05:00,191,1.2,28.5,0.6,20.0,76.9,0.001,0.003,0.004,0.0,16.4,5.5
27/03/2011,06:00,185,1.4,29.8,0.7,20.8,73.9,0.002,0.004,0.006,0.0,15.9,4.6
27/03/2011,07:00,185,2.0,22.0,0.9,22.7,67.6,0.003,0.003,0.006,0.0,21.3,8.5
27/03/2011,08:00,188,2.5,24.4,1.1,24.5,63.5,0.003,0.004,0.007,0.0,19.7,6.9
27/03/2011,09:00,160,3.5,20.0,1.5,25.7,59.5,0.010,0.007,0.017,0.0,26.4,12.6
27/03/2011,10:00,158,3.6,19.0,1.3,26.3,56.4,0.011,0.009,0.019,0.0,27.7,12.8
27/03/2011,11:00,154,3.8,21.4,1.5,26.2,57.2,0.010,0.008,0.018,0.0,18.7,5.1
27/03/2011,12:00,146,3.5,23.3,1.3,26.7,55.6,0.013,0.009,0.022,0.0,18.0,3.8
27/03/2011,13:00,150,3.7,22.1,1.5,26.4,57.4,0.009,0.008,0.017,0.0,16.9,3.1
27/03/2011,14:00,143,3.1,25.3,1.3,26.2,56.9,0.016,0.011,0.027,0.0,18.3,4.3
27/03/2011,15:00,144,3.6,23.0,1.4,25.7,57.6,0.014,0.009,0.023,0.0,20.0,7.5
27/03/2011,16:00,157,3.2,22.5,1.3,24.9,59.7,0.011,0.011,0.022,0.0,15.6,3.6
27/03/2011,17:00,157,2.4,23.8,1.0,24.4,60.4,0.014,0.015,0.028,0.0,13.1,1.9
27/03/2011,18:00,158,2.6,23.9,1.2,23.7,64.8,0.013,0.012,0.025,0.0,15.8,4.1
27/03/2011,19:00,163,1.5,32.8,0.8,23.4,66.1,0.012,0.014,0.026,0.0,21.0,8.7
27/03/2011,20:00,172,1.9,23.8,0.8,22.9,67.1,0.007,0.011,0.018,0.0,16.7,6.9
27/03/2011,21:00,176,1.9,21.1,0.8,22.3,69.7,0.006,0.009,0.014,0.0,15.7,6.7
27/03/2011,22:00,179,1.6,27.5,0.8,22.0,71.7,0.004,0.008,0.012,0.0,13.6,4.0
27/03/2011,23:00,176,1.4,21.1,0.6,21.4,73.9,0.003,0.008,0.010,0.0,15.7,6.4
28/03/2011,00:00,200,0.9,31.4,0.5,20.7,74.5,,,,,,
28/03/2011,01:00,261,0.5,47.2,0.4,20.5,76.4,0.001,0.008,0.009,0.0,11.1,2.5
28/03/2011,02:00,261,0.3,68.1,0.3,19.7,78.8,0.009,0.010,0.019,0.0,10.0,1.8
28/03/2011,03:00,177,0.5,61.4,0.4,19.0,81.0,0.015,0.014,0.029,0.0,13.9,4.0
28/03/2011,04:00,178,0.6,46.5,0.5,18.7,81.2,0.016,0.013,0.029,0.0,11.1,2.5
28/03/2011,05:00,196,0.7,40.4,0.5,18.6,80.9,0.029,0.017,0.046,0.0,12.1,4.4
28/03/2011,06:00,218,0.8,33.9,0.5,19.2,79.8,0.039,0.019,0.058,0.1,15.2,6.8
28/03/2011,07:00,197,1.2,39.9,0.7,21.4,73.3,0.045,0.018,0.063,0.1,23.5,9.1
28/03/2011,08:00,197,1.9,31.5,1.0,23.8,67.0,0.021,0.012,0.033,0.0,21.3,7.0
28/03/2011,09:00,158,2.0,39.1,1.1,25.6,61.9,0.036,0.016,0.052,0.0,19.9,8.1
28/03/2011,10:00,133,2.6,32.4,1.3,27.1,55.3,0.039,0.016,0.055,0.0,27.7,15.2
28/03/2011,11:00,138,2.9,31.1,1.2,26.9,56.7,0.036,0.015,0.051,0.0,30.5,16.1
28/03/2011,12:00,130,3.1,27.4,1.2,26.4,59.7,0.037,0.015,0.051,0.0,20.3,6.5
28/03/2011,13:00,134,2.8,25.2,1.2,25.6,63.0,0.042,0.015,0.057,0.0,17.1,4.8
28/03/2011,14:00,150,3.4,19.3,1.6,24.1,71.0,0.038,0.014,0.051,0.0,19.2,9.3
28/03/2011,15:00,157,2.4,22.0,1.0,23.9,72.1,0.047,0.018,0.065,0.1,18.8,10.7
28/03/2011,16:00,147,2.0,24.9,1.0,24.1,72.6,0.050,0.020,0.069,0.3,17.3,9.1
28/03/2011,17:00,81,1.5,47.1,1.0,22.5,80.4,0.064,0.023,0.086,0.4,21.4,10.6
28/03/2011,18:00,157,0.1,97.3,0.6,21.7,84.7,0.052,0.023,0.075,0.3,11.6,4.5
28/03/2011,19:00,184,1.4,25.4,0.7,22.1,77.5,0.007,0.012,0.019,0.0,15.3,7.8
28/03/2011,20:00,188,1.7,28.2,0.8,22.0,77.8,0.006,0.010,0.016,0.0,10.5,3.7
28/03/2011,21:00,188,1.7,24.8,0.7,21.7,79.1,0.006,0.009,0.014,0.0,12.3,5.5
28/03/2011,22:00,193,1.6,23.0,0.7,21.4,81.3,0.003,0.007,0.009,0.0,5.6,0.1
28/03/2011,23:00,193,1.6,23.9,0.7,21.2,83.7,0.002,0.006,0.008,0.0,5.3,0.6
29/03/2011,00:00,175,1.9,28.5,0.8,20.7,84.3,,,,,,
29/03/2011,01:00,174,1.9,20.1,1.0,20.7,87.8,0.003,0.004,0.007,0.0,9.6,3.5
29/03/2011,02:00,212,0.8,53.9,0.7,20.4,90.6,0.002,0.006,0.008,0.0,7.1,2.2
29/03/2011,03:00,216,0.8,50.2,0.6,19.7,91.0,0.003,0.008,0.011,0.0,13.7,7.5
29/03/2011,04:00,233,0.7,45.9,0.5,19.6,90.9,0.002,0.008,0.010,0.0,6.2,0.2
29/03/2011,05:00,248,0.7,42.0,0.4,19.9,90.5,0.018,0.013,0.031,0.0,12.1,6.2
29/03/2011,06:00,236,0.6,47.5,0.4,20.3,90.4,0.034,0.017,0.051,0.1,9.5,4.7
29/03/2011,07:00,223,0.6,42.7,0.5,22.3,84.3,0.050,0.018,0.068,0.2,17.4,8.3
29/03/2011,08:00,189,0.8,51.9,0.5,23.9,77.6,0.059,0.020,0.079,0.2,20.1,8.2
29/03/2011,09:00,111,2.3,30.5,1.2,25.4,65.5,0.056,0.018,0.074,0.1,28.3,12.9
29/03/2011,10:00,122,2.7,25.3,1.1,26.2,57.7,0.037,0.016,0.053,0.0,31.6,12.6
29/03/2011,11:00,115,2.7,30.1,1.2,26.5,57.6,0.045,0.017,0.062,0.0,33.9,14.8
29/03/2011,12:00,118,2.4,30.9,1.0,26.8,54.6,0.048,0.018,0.066,0.0,31.7,11.5
29/03/2011,13:00,101,2.4,34.9,1.0,26.7,55.2,0.045,0.019,0.064,0.0,33.4,14.9
29/03/2011,14:00,106,2.6,31.9,1.0,26.6,53.8,0.052,0.019,0.071,0.1,38.8,13.3
29/03/2011,15:00,117,2.2,30.6,0.9,25.8,61.6,0.056,0.020,0.076,0.2,25.1,7.3
29/03/2011,16:00,121,2.3,24.6,1.0,25.1,65.0,0.053,0.021,0.074,0.3,23.6,7.3
29/03/2011,17:00,124,1.7,28.0,0.8,24.5,66.3,0.055,0.023,0.078,0.3,28.7,12.1
29/03/2011,18:00,137,1.1,25.0,0.5,24.0,66.9,0.045,0.024,0.069,0.2,21.7,5.5
29/03/2011,19:00,154,1.0,25.1,0.4,23.6,69.8,0.039,0.023,0.062,0.2,28.3,11.3
29/03/2011,20:00,191,1.1,32.8,0.5,23.5,71.3,0.015,0.019,0.034,0.0,20.9,6.0
29/03/2011,21:00,168,0.9,34.2,0.4,23.0,73.0,0.021,0.021,0.042,0.1,18.4,3.5
29/03/2011,22:00,149,1.1,30.3,0.5,22.8,75.4,0.019,0.017,0.035,0.0,12.3,0.6
29/03/2011,23:00,222,0.5,57.2,0.4,22.4,78.2,0.004,0.015,0.019,0.0,19.7,9.4
30/03/2011,00:00,261,0.4,47.4,0.3,21.7,80.2,,,,,,
30/03/2011,01:00,230,0.8,42.2,0.6,21.5,83.5,0.001,0.009,0.010,0.0,13.4,4.1
30/03/2011,02:00,204,1.0,33.9,0.6,21.1,85.4,0.001,0.006,0.007,0.0,8.3,1.8
30/03/2011,03:00,202,0.9,39.4,0.6,20.8,86.7,0.001,0.006,0.007,0.0,8.1,3.2
30/03/2011,04:00,203,1.5,28.2,0.7,20.8,88.2,0.001,0.003,0.004,0.0,,
30/03/2011,05:00,199,1.7,27.2,0.8,20.6,90.5,0.005,0.010,0.015,0.0,5.5,3.0
30/03/2011,06:00,182,1.6,27.9,0.7,20.5,91.8,0.029,0.017,0.045,0.0,4.1,1.0
30/03/2011,07:00,189,1.4,29.1,0.7,20.6,91.8,0.030,0.017,0.047,0.0,7.9,5.0
30/03/2011,08:00,184,1.5,26.7,0.7,20.8,92.2,0.034,0.017,0.051,0.0,3.3,-0.8
30/03/2011,09:00,184,1.5,30.0,0.7,21.2,92.1,0.040,0.016,0.056,0.1,6.5,2.3
30/03/2011,10:00,166,1.8,32.0,0.9,21.8,89.5,0.038,0.018,0.056,0.1,0.4,-2.9
30/03/2011,11:00,141,1.8,25.9,0.8,21.4,91.5,0.059,0.020,0.079,0.0,11.7,9.0
30/03/2011,12:00,158,1.8,21.8,0.7,21.2,92.8,0.061,0.022,0.082,0.1,11.1,6.2
30/03/2011,13:00,153,1.9,23.6,0.9,21.0,92.2,0.060,0.021,0.081,0.1,12.4,9.1
30/03/2011,14:00,144,0.5,135.8,0.6,20.9,91.7,0.090,0.025,0.115,0.4,11.0,6.7
30/03/2011,15:00,340,0.3,81.3,0.3,21.5,89.9,0.099,0.029,0.128,0.7,19.6,14.5
30/03/2011,16:00,306,0.3,55.2,0.2,21.6,89.2,0.066,0.025,0.090,0.6,19.6,11.7
30/03/2011,17:00,274,0.4,39.9,0.2,20.8,90.9,0.036,0.022,0.058,0.4,16.3,9.5
30/03/2011,18:00,217,0.7,40.9,0.4,20.6,92.3,0.030,0.018,0.048,0.2,8.4,1.9
30/03/2011,19:00,217,0.5,60.3,0.5,20.4,93.1,0.020,0.017,0.037,0.1,13.2,7.0
30/03/2011,20:00,239,0.5,48.6,0.3,20.4,93.5,0.028,0.016,0.044,0.1,6.8,0.6
30/03/2011,21:00,220,0.7,48.7,0.4,20.3,93.7,0.018,0.014,0.032,0.1,11.7,4.5
30/03/2011,22:00,210,0.7,43.4,0.5,20.2,93.8,0.011,0.014,0.025,0.0,6.0,-1.8
30/03/2011,23:00,230,0.6,41.3,0.4,20.1,93.7,0.010,0.009,0.019,0.0,9.6,3.6
31/03/2011,00:00,208,0.7,50.1,0.5,19.6,93.2,,,,,,
31/03/2011,01:00,207,0.7,44.6,0.5,19.9,93.9,0.003,0.006,0.008,0.0,3.8,-1.2
31/03/2011,02:00,215,0.6,50.6,0.4,19.9,93.9,0.006,0.008,0.014,0.0,4.0,-0.6
31/03/2011,03:00,188,0.8,37.3,0.4,19.8,94.0,0.010,0.011,0.020,0.0,9.2,3.4
31/03/2011,04:00,197,0.5,54.5,0.4,19.8,94.1,0.027,0.013,0.040,0.0,4.4,-1.8
31/03/2011,05:00,192,0.7,40.3,0.5,19.8,94.0,0.050,0.014,0.064,0.1,10.8,3.8
31/03/2011,06:00,231,0.6,48.7,0.4,20.3,93.6,0.096,0.017,0.113,0.4,22.1,10.8
31/03/2011,07:00,210,0.7,48.6,0.4,21.7,89.7,0.091,0.015,0.106,0.3,33.2,17.0
31/03/2011,08:00,192,0.8,42.4,0.6,23.1,83.8,0.061,0.017,0.078,0.2,24.2,9.0
31/03/2011,09:00,264,0.5,51.5,0.3,25.0,78.5,0.057,0.019,0.076,0.2,31.4,15.0
31/03/2011,10:00,130,0.7,70.9,0.6,26.1,73.8,0.055,0.020,0.075,0.1,30.8,13.7
31/03/2011,11:00,89,1.7,41.7,0.8,27.7,66.0,0.048,0.019,0.067,0.0,30.3,16.8
31/03/2011,12:00,116,0.6,87.6,1.0,27.4,66.9,0.037,0.022,0.059,0.0,21.2,10.0
31/03/2011,13:00,300,0.4,58.0,0.4,24.5,81.2,0.027,0.020,0.047,0.1,24.3,15.2
31/03/2011,14:00,93,1.0,68.2,0.9,25.9,75.7,0.090,0.027,0.116,0.5,22.2,11.1
31/03/2011,15:00,110,2.1,29.8,0.9,26.2,66.5,0.049,0.017,0.066,0.2,28.2,11.9
31/03/2011,16:00,116,2.3,26.8,0.9,26.1,67.3,0.052,0.017,0.069,0.2,17.0,9.2
31/03/2011,17:00,116,1.9,24.0,0.8,25.3,70.4,0.052,0.018,0.070,0.3,14.2,9.4
31/03/2011,18:00,127,0.9,30.8,0.5,24.1,75.2,0.056,0.022,0.077,0.4,20.6,10.4
31/03/2011,19:00,128,0.5,35.1,0.3,23.3,78.0,0.062,0.021,0.083,0.4,18.6,9.3
31/03/2011,20:00,241,0.2,73.0,0.2,22.6,80.3,0.030,0.019,0.048,0.3,11.7,3.5
31/03/2011,21:00,236,0.4,48.0,0.3,22.2,81.3,0.010,0.016,0.026,0.1,5.4,2.5
31/03/2011,22:00,259,0.4,50.0,0.2,21.8,83.6,0.027,0.016,0.043,0.1,9.3,1.5
31/03/2011,23:00,267,0.4,43.2,0.3,21.1,88.2,0.041,0.014,0.054,0.1,19.0,6.8
01/04/2011,00:00,252,0.3,61.4,0.2,20.0,89.4,,,,,10.2,-0.5
01/04/2011,01:00,260,0.5,43.8,0.3,20.1,90.6,0.022,0.012,0.034,0.0,23.7,10.1
01/04/2011,02:00,207,0.5,49.9,0.4,19.8,89.8,0.011,0.012,0.023,0.0,16.9,6.0
01/04/2011,03:00,212,0.4,66.8,0.4,19.5,90.1,0.014,0.012,0.026,0.0,20.6,8.0
01/04/2011,04:00,214,0.5,51.7,0.4,19.2,90.5,0.017,0.013,0.029,0.0,15.2,3.7
01/04/2011,05:00,222,0.6,44.6,0.5,19.2,90.5,0.029,0.015,0.044,0.1,16.3,7.9
01/04/2011,06:00,213,0.9,31.4,0.5,20.0,88.5,0.047,0.018,0.065,0.1,23.0,13.3
01/04/2011,07:00,193,1.3,26.7,0.6,22.7,78.5,0.028,0.018,0.046,0.0,25.8,16.2
01/04/2011,08:00,176,2.3,25.6,1.0,24.9,70.6,0.026,0.016,0.042,0.0,18.9,9.7
01/04/2011,09:00,159,2.5,24.8,1.1,25.2,70.9,0.035,0.019,0.054,0.0,13.8,6.7
01/04/2011,10:00,166,2.5,29.8,1.1,25.3,71.9,0.032,0.020,0.052,0.0,12.9,4.1
01/04/2011,11:00,148,3.5,22.0,1.6,24.9,73.8,0.030,0.018,0.048,0.0,14.9,7.8
01/04/2011,12:00,140,2.6,22.5,1.2,21.9,89.3,0.046,0.019,0.065,0.0,16.6,10.1
01/04/2011,13:00,170,1.7,25.7,0.8,21.2,91.0,0.041,0.024,0.064,0.1,12.6,8.5
01/04/2011,14:00,186,1.6,27.8,0.7,22.5,86.0,0.025,0.018,0.043,0.1,18.2,10.8
01/04/2011,15:00,148,1.6,26.5,0.8,23.8,79.8,0.064,0.027,0.091,0.3,33.9,18.0
01/04/2011,16:00,130,1.5,29.5,0.8,23.9,74.6,0.065,0.025,0.090,0.4,27.0,13.3
01/04/2011,17:00,136,1.2,28.9,0.6,23.5,74.6,0.069,0.027,0.096,0.5,30.0,13.7
01/04/2011,18:00,152,0.8,42.2,0.5,23.1,75.4,0.058,0.028,0.086,0.4,26.5,9.0
01/04/2011,19:00,178,1.3,29.0,0.7,22.6,76.6,0.018,0.024,0.042,0.1,21.1,9.5
01/04/2011,20:00,205,0.8,35.2,0.4,22.1,78.1,0.004,0.017,0.021,0.0,21.4,7.5
01/04/2011,21:00,237,0.6,32.5,0.3,21.8,79.5,0.007,0.018,0.025,0.0,19.5,8.1
01/04/2011,22:00,232,0.6,37.7,0.3,21.0,82.7,0.007,0.020,0.027,0.0,19.8,7.5
01/04/2011,23:00,224,0.5,45.4,0.4,20.4,84.6,0.005,0.017,0.022,0.0,22.0,8.7
02/04/2011,00:00,218,0.7,35.6,0.4,19.7,85.5,,,,,9.3,4.2
02/04/2011,01:00,202,0.7,31.5,0.4,19.7,89.4,0.011,0.014,0.024,0.0,16.1,4.3
02/04/2011,02:00,194,0.8,29.6,0.5,19.4,90.9,0.008,0.011,0.019,0.0,17.2,5.9
02/04/2011,03:00,177,0.7,38.4,0.4,19.0,91.5,0.012,0.012,0.023,0.0,20.3,11.0
02/04/2011,04:00,204,1.0,26.8,0.4,18.6,92.0,0.008,0.012,0.019,0.0,19.9,9.5
02/04/2011,05:00,189,0.9,27.6,0.4,18.4,92.3,0.026,0.013,0.039,0.0,14.6,4.8
02/04/2011,06:00,187,0.9,29.3,0.4,18.9,91.5,0.041,0.013,0.054,0.1,23.9,11.8
02/04/2011,07:00,214,0.6,50.3,0.4,21.4,83.6,0.032,0.012,0.044,0.0,20.6,8.4
02/04/2011,08:00,192,0.9,50.6,0.7,24.0,72.3,0.029,0.013,0.042,0.0,28.7,13.6
02/04/2011,09:00,203,0.9,59.9,0.8,26.0,65.8,0.019,0.013,0.032,0.0,30.8,13.8
02/04/2011,10:00,163,0.9,65.5,0.8,27.0,61.7,0.018,0.014,0.032,0.0,24.9,9.6
02/04/2011,11:00,142,0.2,115.6,0.5,28.4,57.2,0.023,0.019,0.042,0.1,,
02/04/2011,12:00,300,0.3,92.0,0.5,30.0,50.1,0.012,0.014,0.025,0.0,20.5,8.1
02/04/2011,13:00,279,0.2,92.5,0.6,30.2,48.5,0.010,0.012,0.022,0.0,14.5,3.7
02/04/2011,14:00,107,0.4,92.9,0.6,28.1,54.7,0.013,0.019,0.031,0.1,25.7,13.7
02/04/2011,15:00,67,1.8,36.8,0.9,27.6,58.2,0.021,0.024,0.045,0.2,22.7,11.2
02/04/2011,16:00,63,2.2,20.1,0.7,26.7,63.1,0.027,0.023,0.050,0.2,29.4,13.0
02/04/2011,17:00,65,2.1,19.1,0.7,25.5,69.5,0.032,0.020,0.051,0.2,23.3,8.5
02/04/2011,18:00,65,1.1,26.9,0.5,24.5,75.0,0.047,0.025,0.072,0.3,28.9,10.2
02/04/2011,19:00,109,0.6,61.9,0.4,24.0,76.5,0.036,0.025,0.060,0.2,21.0,6.7
02/04/2011,20:00,172,0.7,41.5,0.4,23.6,77.9,0.019,0.021,0.040,0.1,23.1,9.7
02/04/2011,21:00,159,0.3,76.4,0.3,23.3,78.9,0.042,0.024,0.066,0.4,18.3,6.0
02/04/2011,22:00,198,1.4,48.1,1.2,22.1,77.4,0.014,0.012,0.026,0.1,20.9,7.3
02/04/2011,23:00,212,0.5,59.9,0.4,20.5,86.8,0.007,0.010,0.017,0.0,9.3,3.5
03/04/2011,00:00,185,1.2,25.3,0.5,19.2,89.5,,,,,,
03/04/2011,01:00,171,1.2,37.8,0.7,19.5,88.4,0.003,0.007,0.010,0.0,9.3,3.6
03/04/2011,02:00,200,0.5,67.8,0.5,19.6,86.2,0.001,0.006,0.007,0.0,17.8,8.8
03/04/2011,03:00,242,0.5,46.1,0.4,19.2,87.4,0.001,0.006,0.007,0.0,10.6,2.6
03/04/2011,04:00,221,0.7,43.4,0.5,18.7,,0.004,0.015,0.018,0.0,13.7,5.8
03/04/2011,05:00,236,0.4,68.2,0.4,18.3,,0.014,0.014,0.028,0.0,13.0,4.7
03/04/2011,06:00,240,0.3,80.3,0.3,19.2,88.9,0.021,0.014,0.035,0.0,21.9,11.3
03/04/2011,07:00,193,0.7,49.2,0.6,21.6,78.0,0.015,0.011,0.026,0.0,19.7,14.1
03/04/2011,08:00,187,2.0,31.4,1.0,23.3,72.6,0.005,0.005,0.010,0.0,15.7,17.1
03/04/2011,09:00,172,2.4,25.9,1.0,24.9,67.7,0.007,0.007,0.014,0.0,13.6,10.3
03/04/2011,10:00,154,3.0,23.0,1.3,25.5,65.1,0.011,0.010,0.021,0.0,20.9,9.6
03/04/2011,11:00,154,3.9,20.2,1.4,24.8,66.5,0.012,0.009,0.020,0.0,18.9,-0.2
03/04/2011,12:00,154,3.2,24.5,1.5,23.1,69.6,0.011,0.010,0.021,0.0,18.5,6.4
03/04/2011,13:00,147,1.9,29.0,0.9,23.9,67.0,0.018,0.015,0.033,0.1,17.4,6.2
03/04/2011,14:00,138,2.0,30.5,0.9,24.5,66.5,0.020,0.016,0.035,0.0,25.1,8.9
03/04/2011,15:00,142,2.4,26.4,1.1,24.1,66.0,0.022,0.014,0.036,0.0,23.7,7.8
03/04/2011,16:00,135,1.9,28.0,0.9,24.1,66.7,0.030,0.016,0.046,0.1,31.2,12.7
03/04/2011,17:00,137,1.7,27.5,0.8,23.3,67.6,0.024,0.016,0.040,0.0,30.0,12.6
03/04/2011,18:00,131,0.8,26.4,0.4,22.4,71.9,0.037,0.024,0.060,0.1,29.3,11.0
03/04/2011,19:00,217,0.4,57.6,0.3,21.8,74.1,0.016,0.022,0.038,0.1,25.5,8.7
03/04/2011,20:00,197,0.7,37.0,0.4,21.5,75.3,0.014,0.022,0.035,0.0,31.1,14.6
03/04/2011,21:00,271,0.4,42.4,0.3,20.8,78.6,0.013,0.020,0.032,0.0,23.6,7.9
03/04/2011,22:00,267,0.5,48.0,0.3,20.0,83.5,0.020,0.019,0.038,0.0,26.1,9.9
03/04/2011,23:00,270,0.4,60.6,0.3,19.5,84.8,0.019,0.016,0.035,0.0,19.4,3.4
04/04/2011,00:00,251,0.4,50.3,0.3,19.0,85.0,,,,,4.4,-1.4
04/04/2011,01:00,252,0.5,56.0,0.4,19.4,84.8,0.007,0.011,0.018,0.0,13.8,1.3
04/04/2011,02:00,218,0.5,53.0,0.4,18.7,86.9,0.011,0.013,0.024,0.0,17.2,3.2
04/04/2011,03:00,193,1.0,30.0,0.7,18.3,88.0,0.011,0.011,0.022,0.0,18.1,3.1
04/04/2011,04:00,196,0.7,54.0,0.5,18.3,86.4,0.022,0.012,0.034,0.0,19.8,7.2
04/04/2011,05:00,210,0.7,40.6,0.4,17.6,89.3,0.033,0.010,0.043,0.1,16.0,4.4
04/04/2011,06:00,203,0.3,70.3,0.4,18.2,88.4,0.115,0.020,0.134,0.4,21.7,8.0
04/04/2011,07:00,192,0.3,81.9,0.4,20.9,78.4,0.139,0.026,0.165,0.6,37.7,18.4
04/04/2011,08:00,187,1.6,30.6,0.7,23.1,70.0,0.040,0.017,0.057,0.0,46.9,22.4
04/04/2011,09:00,175,2.1,27.7,0.9,25.2,62.2,0.026,0.015,0.041,0.0,22.8,6.3
04/04/2011,10:00,169,2.5,25.0,1.2,25.7,57.8,0.026,0.017,0.043,0.0,20.1,6.3
04/04/2011,11:00,141,3.2,26.4,1.3,26.9,50.9,0.036,0.019,0.054,0.0,31.6,16.8
04/04/2011,12:00,151,3.1,23.3,1.3,26.8,50.0,0.035,0.020,0.055,0.0,23.9,8.4
04/04/2011,13:00,133,3.3,26.3,1.2,26.8,48.0,0.035,0.015,0.050,0.0,26.6,11.2
04/04/2011,14:00,138,3.2,24.0,1.2,26.1,50.3,0.039,0.017,0.056,0.0,16.6,1.4
04/04/2011,15:00,136,3.1,23.9,1.2,25.6,52.8,0.043,0.018,0.061,0.0,21.0,7.3
04/04/2011,16:00,139,3.3,23.8,1.3,24.9,56.0,0.038,0.018,0.055,0.0,25.7,10.9
04/04/2011,17:00,152,3.2,20.2,1.2,23.6,62.3,0.031,0.020,0.051,0.1,21.8,9.4
04/04/2011,18:00,140,2.0,25.9,1.0,22.9,67.7,0.027,0.019,0.046,0.0,20.6,10.6
04/04/2011,19:00,186,1.1,35.9,0.7,22.3,69.6,0.012,0.019,0.031,0.0,15.4,3.6
04/04/2011,20:00,205,0.8,44.6,0.6,21.6,72.2,0.008,0.020,0.028,0.0,21.5,9.6
04/04/2011,21:00,218,0.8,52.1,0.7,21.9,70.8,0.006,0.016,0.021,0.0,14.3,3.2
04/04/2011,22:00,244,0.6,49.5,0.4,20.9,74.5,0.006,0.019,0.024,0.0,20.6,8.1
04/04/2011,23:00,204,0.8,43.5,0.5,20.4,73.6,0.005,0.013,0.018,0.0,15.4,2.2
05/04/2011,00:00,193,0.8,38.9,0.6,19.7,73.9,,,,,3.9,3.7
05/04/2011,01:00,206,0.6,49.1,0.5,19.6,77.5,0.005,0.017,0.021,0.0,7.8,0.6
05/04/2011,02:00,232,0.3,64.9,0.4,18.7,81.6,0.005,0.015,0.020,0.0,20.6,10.0
05/04/2011,03:00,,,,,,,,,,,,
05/04/2011,04:00,197,0.6,54.6,0.6,18.1,82.8,0.017,0.016,0.032,0.0,,
05/04/2011,05:00,195,1.5,27.5,0.8,18.9,75.9,0.006,0.008,0.014,0.0,12.4,3.7
05/04/2011,06:00,191,2.0,21.1,0.8,19.1,74.7,0.009,0.013,0.022,0.0,11.1,4.6
05/04/2011,07:00,193,2.5,20.6,0.9,19.8,75.0,0.010,0.011,0.021,0.0,13.0,5.7
05/04/2011,08:00,196,2.5,24.7,1.0,20.6,75.8,0.017,0.012,0.029,0.0,11.4,4.5
05/04/2011,09:00,184,2.6,22.3,1.1,21.5,75.1,0.019,0.012,0.031,0.0,12.8,6.3
05/04/2011,10:00,179,2.4,25.7,1.0,22.4,74.0,0.028,0.014,0.042,0.2,6.2,2.1
05/04/2011,11:00,174,2.3,22.1,1.1,21.8,79.5,0.026,0.014,0.040,0.0,7.3,2.8
05/04/2011,12:00,154,2.4,23.4,1.1,23.1,71.4,0.046,0.020,0.066,0.1,17.2,4.7
05/04/2011,13:00,171,2.5,25.4,1.1,24.0,65.2,0.032,0.017,0.049,0.1,20.2,8.8
