Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Rainfall (mm)
03/04/2011,10:00,212,1.4,26.5,0.8,21.5,67.5,0.0
03/04/2011,11:00,164,0.4,57.1,0.5,22.9,61.4,0.0
03/04/2011,12:00,205,0.6,51.4,0.5,23.6,56.1,0.0
03/04/2011,13:00,197,0.4,68.0,0.4,24.0,53.6,0.0
03/04/2011,14:00,162,0.8,70.3,1.0,25.2,52.5,0.0
03/04/2011,15:00,71,1.0,52.2,0.8,22.3,65.7,0.0
03/04/2011,16:00,10,0.4,173.3,0.6,21.5,71.3,1.9
03/04/2011,17:00,49,0.2,80.2,0.3,20.5,71.0,0.0
03/04/2011,18:00,261,0.3,62.2,0.3,19.5,76.0,0.0
03/04/2011,19:00,215,0.7,24.9,0.4,18.5,80.0,0.0
03/04/2011,20:00,215,0.9,18.2,0.4,17.7,82.5,0.0
03/04/2011,21:00,217,1.0,15.1,0.4,17.5,82.2,0.0
03/04/2011,22:00,218,0.9,16.8,0.5,17.6,80.6,0.0
03/04/2011,23:00,213,0.9,23.7,0.5,17.6,79.5,0.0
04/04/2011,00:00,211,0.8,22.5,0.5,17.5,81.0,0.0
04/04/2011,01:00,223,1.4,12.1,0.5,16.9,82.1,0.0
04/04/2011,02:00,214,0.8,15.9,0.4,16.6,82.7,0.0
04/04/2011,03:00,218,1.3,12.7,0.5,16.6,83.0,0.0
04/04/2011,04:00,219,1.2,12.8,0.4,16.6,82.4,0.0
04/04/2011,05:00,224,1.4,13.3,0.5,15.9,84.0,0.0
04/04/2011,06:00,219,1.0,17.1,0.5,16.5,81.8,0.0
04/04/2011,07:00,205,0.6,33.0,0.4,18.1,76.6,0.0
04/04/2011,08:00,210,1.3,25.2,0.8,20.0,70.9,0.0
04/04/2011,09:00,210,1.5,31.8,0.9,21.9,61.4,0.0
04/04/2011,10:00,213,1.7,30.6,1.1,22.7,57.0,0.0
04/04/2011,11:00,205,1.2,46.5,1.0,23.6,52.6,0.0
04/04/2011,12:00,196,1.1,46.1,1.0,24.3,49.0,0.0
04/04/2011,13:00,197,0.8,51.7,0.7,24.3,48.3,0.0
04/04/2011,14:00,153,0.9,49.7,0.7,24.7,46.3,0.0
04/04/2011,15:00,113,1.2,38.2,0.7,24.4,47.6,0.0
04/04/2011,16:00,99,1.4,60.6,1.4,20.9,68.1,0.9
04/04/2011,17:00,269,0.5,50.2,0.3,19.5,73.9,0.0
04/04/2011,18:00,234,0.8,21.1,0.3,19.0,77.9,0.0
04/04/2011,19:00,221,1.1,12.2,0.4,18.3,75.9,0.0
04/04/2011,20:00,224,0.9,20.6,0.4,17.9,72.7,0.0
04/04/2011,21:00,202,0.5,36.2,0.3,17.7,69.6,0.0
04/04/2011,22:00,179,0.4,37.3,0.3,18.1,68.1,0.0
04/04/2011,23:00,192,0.6,31.3,0.4,18.3,69.9,0.0
05/04/2011,00:00,199,0.6,41.7,0.5,18.5,70.8,0.0
05/04/2011,01:00,197,0.7,36.4,0.4,18.0,71.7,0.0
05/04/2011,02:00,209,1.0,27.2,0.7,17.9,70.4,0.0
05/04/2011,03:00,201,1.3,28.3,0.8,18.0,65.9,0.0
05/04/2011,04:00,211,1.6,24.7,0.9,17.6,66.9,0.0
05/04/2011,05:00,216,1.7,21.7,1.0,17.1,71.0,0.0
05/04/2011,06:00,218,1.9,22.5,1.0,16.9,74.2,0.0
05/04/2011,07:00,220,1.6,26.7,1.0,17.9,71.6,0.0
05/04/2011,08:00,221,1.5,21.1,0.8,18.7,69.4,0.0
05/04/2011,09:00,215,1.7,23.3,1.0,19.5,67.8,0.0
05/04/2011,10:00,203,1.4,34.2,1.0,20.6,63.8,0.0
05/04/2011,11:00,205,1.3,37.8,1.0,22.1,59.1,0.0
05/04/2011,12:00,202,1.1,37.5,0.8,22.1,59.2,0.0
05/04/2011,13:00,202,1.1,44.4,1.0,21.4,65.6,0.0
05/04/2011,14:00,203,1.1,38.7,0.8,22.1,60.8,0.0
05/04/2011,15:00,205,1.2,34.2,0.9,21.4,62.2,0.0
05/04/2011,16:00,201,0.9,35.3,0.5,20.0,72.5,0.0
05/04/2011,17:00,211,0.7,52.2,0.7,19.3,72.2,0.0
05/04/2011,18:00,205,1.0,36.3,0.7,19.1,68.8,0.0
05/04/2011,19:00,214,1.0,26.5,0.6,18.2,72.4,0.0
05/04/2011,20:00,216,1.4,21.1,0.8,18.1,73.5,0.0
05/04/2011,21:00,209,0.9,30.3,0.6,17.8,76.7,0.0
05/04/2011,22:00,209,0.7,29.1,0.4,17.0,80.3,0.0
05/04/2011,23:00,209,1.0,24.9,0.6,16.9,79.6,0.0
06/04/2011,00:00,206,0.9,25.7,0.6,16.9,81.3,0.0
06/04/2011,01:00,203,0.9,27.2,0.6,16.6,81.6,0.0
06/04/2011,02:00,205,0.9,23.7,0.5,16.2,84.2,0.0
06/04/2011,03:00,215,1.2,19.2,0.7,16.1,82.3,0.0
06/04/2011,04:00,214,1.1,18.7,0.6,16.0,82.2,0.0
06/04/2011,05:00,206,0.9,20.6,0.4,15.5,83.4,0.0
06/04/2011,06:00,215,1.1,22.7,0.7,16.2,82.4,0.0
06/04/2011,07:00,207,1.0,29.3,0.7,17.2,79.7,0.0
06/04/2011,08:00,212,1.3,27.6,0.8,18.4,74.7,0.0
06/04/2011,09:00,211,1.2,35.1,0.9,19.5,68.3,0.0
06/04/2011,10:00,218,1.1,36.8,0.8,20.5,66.3,0.0
06/04/2011,11:00,214,1.4,35.5,1.1,21.1,64.1,0.0
06/04/2011,12:00,218,1.3,38.7,0.9,22.0,60.9,0.0
06/04/2011,13:00,210,1.1,30.8,0.9,20.9,68.2,0.4
06/04/2011,14:00,217,0.6,65.4,0.6,20.9,71.5,0.1
06/04/2011,15:00,209,0.8,37.4,0.6,21.4,65.2,0.0
06/04/2011,16:00,207,1.0,33.2,0.7,20.3,68.1,0.0
06/04/2011,17:00,212,1.2,21.4,0.8,19.0,72.9,0.0
06/04/2011,18:00,208,0.9,24.0,0.6,18.1,76.5,0.0
06/04/2011,19:00,208,1.0,22.8,0.6,17.7,77.5,0.0
06/04/2011,20:00,214,1.2,21.2,0.7,17.4,80.1,0.0
06/04/2011,21:00,212,1.1,24.2,0.6,17.2,79.9,0.0
06/04/2011,22:00,212,1.2,22.3,0.6,17.2,79.1,0.0
06/04/2011,23:00,216,1.5,19.7,0.8,17.2,77.5,0.0
07/04/2011,00:00,216,1.5,22.9,0.8,17.3,76.5,0.0
07/04/2011,01:00,214,1.2,27.9,0.7,17.1,77.3,0.0
07/04/2011,02:00,218,1.4,28.5,0.8,17.1,76.9,0.0
07/04/2011,03:00,217,1.6,20.3,0.7,16.6,78.2,0.0
07/04/2011,04:00,213,1.3,23.3,0.8,16.3,80.0,0.0
07/04/2011,05:00,208,0.8,26.0,0.5,15.8,81.8,0.0
07/04/2011,06:00,216,1.4,16.2,0.7,16.1,80.8,0.0
07/04/2011,07:00,212,1.2,27.6,0.8,17.6,77.2,0.0
07/04/2011,08:00,210,1.6,28.3,1.0,19.2,70.2,0.0
07/04/2011,09:00,213,1.6,28.5,1.0,20.4,65.0,0.0
07/04/2011,10:00,205,1.2,34.1,0.8,20.3,68.6,0.0
07/04/2011,11:00,212,1.0,43.1,0.8,21.6,62.0,0.0
07/04/2011,12:00,208,1.1,39.1,0.8,23.0,56.4,0.0
07/04/2011,13:00,147,1.1,57.5,1.1,22.6,57.9,0.3
07/04/2011,14:00,215,0.4,89.5,0.5,20.4,70.9,0.0
07/04/2011,15:00,125,0.9,66.9,1.0,23.1,56.8,0.0
07/04/2011,16:00,108,2.4,18.8,0.9,22.9,54.4,0.0
07/04/2011,17:00,114,1.1,17.2,0.4,21.6,55.7,0.0
07/04/2011,18:00,149,0.6,57.1,0.5,20.7,58.7,0.0
07/04/2011,19:00,204,0.6,25.8,0.3,19.3,64.4,0.0
07/04/2011,20:00,182,0.5,39.7,0.5,18.6,69.7,0.0
07/04/2011,21:00,218,0.7,29.9,0.5,17.6,78.7,0.0
07/04/2011,22:00,215,1.0,15.6,0.4,17.6,78.1,0.0
07/04/2011,23:00,206,0.7,22.3,0.4,17.7,78.3,0.0
08/04/2011,00:00,213,0.6,27.9,0.4,17.6,77.1,0.0
08/04/2011,01:00,203,0.6,40.4,0.4,17.4,76.8,0.0
08/04/2011,02:00,206,0.7,22.8,0.4,17.3,77.5,0.0
08/04/2011,03:00,203,0.8,23.8,0.4,17.0,76.9,0.0
08/04/2011,04:00,204,0.9,25.2,0.5,16.9,76.2,0.0
08/04/2011,05:00,213,1.1,21.5,0.6,17.1,75.1,0.0
08/04/2011,06:00,218,1.0,22.0,0.5,17.1,77.3,0.0
08/04/2011,07:00,219,1.1,19.8,0.5,17.5,77.2,0.0
08/04/2011,08:00,201,0.9,32.3,0.6,19.7,69.3,0.0
08/04/2011,09:00,190,0.7,45.8,0.6,21.8,56.9,0.0
08/04/2011,10:00,133,1.0,44.4,0.8,23.6,47.4,0.0
08/04/2011,11:00,153,0.8,46.6,0.6,23.7,47.7,0.0
08/04/2011,12:00,172,0.8,47.9,0.6,23.8,47.4,0.0
08/04/2011,13:00,177,0.8,51.0,0.6,24.2,47.3,0.0
08/04/2011,14:00,143,0.7,48.3,0.5,24.3,45.3,0.0
08/04/2011,15:00,111,1.4,28.8,0.8,23.5,50.6,0.0
08/04/2011,16:00,106,2.2,17.1,0.7,23.0,53.1,0.0
08/04/2011,17:00,117,1.2,17.2,0.6,21.7,53.4,0.0
08/04/2011,18:00,124,0.8,36.5,0.6,20.6,56.9,0.0
08/04/2011,19:00,224,0.7,18.3,0.4,18.8,64.1,0.0
08/04/2011,20:00,224,1.0,11.9,0.4,18.0,67.9,0.0
08/04/2011,21:00,217,1.0,14.1,0.5,17.6,70.0,0.0
08/04/2011,22:00,211,0.9,26.0,0.5,16.8,72.1,0.0
08/04/2011,23:00,223,1.0,18.8,0.5,15.7,76.3,0.0
09/04/2011,00:00,217,0.7,37.4,0.5,15.5,77.9,0.0
09/04/2011,01:00,225,1.4,9.9,0.4,15.5,78.3,0.0
09/04/2011,02:00,220,1.3,22.7,0.6,15.9,77.2,0.0
09/04/2011,03:00,199,0.4,39.8,0.3,16.6,76.3,0.0
09/04/2011,04:00,217,0.8,17.9,0.5,16.8,76.1,0.0
09/04/2011,05:00,203,0.7,30.5,0.5,17.3,75.4,0.0
09/04/2011,06:00,214,1.1,21.8,0.6,17.2,75.1,0.0
09/04/2011,07:00,211,1.1,27.1,0.7,18.7,72.9,0.0
09/04/2011,08:00,210,1.1,31.6,0.7,20.1,66.5,0.0
09/04/2011,09:00,218,1.0,38.0,0.7,22.2,58.2,0.0
09/04/2011,10:00,215,1.2,34.7,0.8,23.5,52.7,0.0
09/04/2011,11:00,224,0.7,58.5,0.8,24.1,50.1,0.0
09/04/2011,12:00,193,0.3,88.4,0.4,24.9,46.0,0.0
09/04/2011,13:00,85,0.7,89.1,0.8,24.8,44.8,0.0
09/04/2011,14:00,301,0.3,158.7,0.6,23.4,54.4,0.2
09/04/2011,15:00,54,0.4,68.9,0.4,22.7,62.6,0.0
09/04/2011,16:00,83,1.1,41.6,0.9,23.5,54.2,0.0
09/04/2011,17:00,84,1.3,21.7,0.6,22.1,58.0,0.0
09/04/2011,18:00,111,0.3,96.0,0.4,20.4,62.5,0.0
09/04/2011,19:00,245,0.3,45.3,0.2,19.5,65.0,0.0
09/04/2011,20:00,239,0.4,52.1,0.3,19.1,68.4,0.0
09/04/2011,21:00,216,0.8,13.9,0.4,17.6,76.0,0.0
09/04/2011,22:00,214,0.9,16.5,0.5,16.4,79.5,0.0
09/04/2011,23:00,220,0.9,19.4,0.5,15.6,82.1,0.0
10/04/2011,00:00,217,1.0,12.5,0.4,15.4,84.7,0.0
10/04/2011,01:00,222,1.2,13.3,0.5,14.6,86.7,0.0
10/04/2011,02:00,210,0.8,16.3,0.4,14.2,87.4,0.0
10/04/2011,03:00,200,0.7,16.8,0.3,13.9,89.1,0.0
10/04/2011,04:00,214,1.0,18.3,0.5,13.5,88.2,0.0
10/04/2011,05:00,221,1.3,13.9,0.4,13.1,89.7,0.0
10/04/2011,06:00,205,0.8,19.0,0.4,13.0,88.8,0.0
10/04/2011,07:00,204,0.8,23.6,0.5,14.3,84.7,0.0
10/04/2011,08:00,204,0.9,24.1,0.5,17.0,75.7,0.0
10/04/2011,09:00,211,0.6,43.1,0.5,20.4,64.8,0.0
10/04/2011,10:00,313,0.1,128.5,0.5,23.3,54.8,0.0
10/04/2011,11:00,13,0.8,149.9,0.7,24.1,48.8,0.0
10/04/2011,12:00,14,0.6,169.5,0.6,25.0,44.0,0.0
10/04/2011,13:00,3,0.8,160.9,0.7,25.7,40.0,0.0
10/04/2011,14:00,9,1.4,34.8,0.8,25.8,38.5,0.0
10/04/2011,15:00,4,1.4,176.4,0.7,25.8,38.8,0.0
10/04/2011,16:00,25,1.2,32.2,0.7,25.2,38.9,0.0
10/04/2011,17:00,47,1.2,26.9,0.6,23.5,48.4,0.0
10/04/2011,18:00,45,0.7,26.2,0.4,21.7,59.5,0.0
10/04/2011,19:00,12,0.8,177.9,0.3,20.4,66.2,0.0
10/04/2011,20:00,9,0.4,161.3,0.4,19.6,71.0,0.0
10/04/2011,21:00,2,0.2,37.4,0.1,19.0,76.9,0.0
10/04/2011,22:00,,0.0,139.3,0.2,18.4,80.5,0.0
10/04/2011,23:00,249,0.4,39.1,0.2,17.9,81.4,0.0
11/04/2011,00:00,209,0.3,77.1,0.4,17.5,82.9,0.0
11/04/2011,01:00,233,0.7,26.6,0.4,16.9,85.2,0.0
11/04/2011,02:00,214,0.6,38.7,0.4,16.6,87.4,0.0
11/04/2011,03:00,249,0.2,95.0,0.3,16.0,89.0,0.0
11/04/2011,04:00,204,0.4,38.8,0.2,15.8,89.4,0.0
11/04/2011,05:00,226,0.6,25.6,0.3,15.4,89.9,0.0
11/04/2011,06:00,195,0.3,47.8,0.3,15.2,90.9,0.0
11/04/2011,07:00,215,0.3,72.7,0.3,16.0,89.1,0.0
11/04/2011,08:00,125,0.4,72.7,0.5,19.3,79.1,0.0
11/04/2011,09:00,351,1.8,38.2,1.0,22.4,63.8,0.0
11/04/2011,10:00,351,2.1,27.3,0.8,23.9,55.1,0.0
11/04/2011,11:00,330,2.1,30.8,1.0,25.1,50.2,0.0
11/04/2011,12:00,340,1.3,33.0,0.7,24.9,51.9,0.0
11/04/2011,13:00,267,1.6,49.3,1.8,21.1,69.8,0.9
11/04/2011,14:00,138,0.4,49.8,0.3,19.8,77.2,0.0
11/04/2011,15:00,211,0.6,54.1,0.5,19.9,79.7,0.2
11/04/2011,16:00,216,0.7,44.3,0.5,19.1,81.0,0.0
11/04/2011,17:00,212,0.8,21.7,0.4,18.7,81.7,0.9
11/04/2011,18:00,206,0.6,38.6,0.4,18.3,87.0,3.3
11/04/2011,19:00,134,0.4,65.5,0.4,17.8,88.3,0.4
11/04/2011,20:00,9,0.3,143.4,0.4,17.9,90.5,0.0
11/04/2011,21:00,244,0.2,75.7,0.2,17.5,88.9,0.0
11/04/2011,22:00,203,0.5,44.4,0.4,17.5,89.2,0.0
11/04/2011,23:00,246,0.3,94.3,0.4,17.4,89.4,0.0
12/04/2011,00:00,210,0.2,73.0,0.3,17.4,90.2,0.0
12/04/2011,01:00,240,0.3,62.9,0.2,17.2,90.1,0.0
12/04/2011,02:00,238,0.6,22.4,0.3,17.0,89.9,0.0
12/04/2011,03:00,233,0.3,62.0,0.3,16.7,90.1,0.0
12/04/2011,04:00,229,0.4,46.3,0.3,16.6,90.2,0.0
12/04/2011,05:00,201,0.5,39.1,0.3,16.3,90.5,0.0
12/04/2011,06:00,226,0.7,25.0,0.4,16.3,90.5,0.0
12/04/2011,07:00,223,0.5,52.1,0.4,16.9,90.2,0.0
12/04/2011,08:00,179,0.4,58.5,0.4,18.6,80.8,0.0
12/04/2011,09:00,228,0.8,42.4,0.7,21.0,58.8,0.0
12/04/2011,10:00,220,1.0,39.4,0.7,22.6,45.6,0.0
12/04/2011,11:00,278,1.2,50.7,0.8,23.8,41.4,0.0
12/04/2011,12:00,301,1.6,36.7,1.0,24.7,39.8,0.0
12/04/2011,13:00,308,1.6,35.9,0.9,25.3,38.6,0.0
12/04/2011,14:00,330,1.4,43.1,0.8,25.6,36.9,0.0
12/04/2011,15:00,326,1.7,24.0,0.8,25.7,32.5,0.0
12/04/2011,16:00,331,1.7,13.7,0.6,25.0,34.9,0.0
12/04/2011,17:00,330,0.5,30.0,0.4,22.7,38.9,0.0
12/04/2011,18:00,169,0.2,68.9,0.3,20.1,46.1,0.0
12/04/2011,19:00,218,0.8,20.2,0.4,18.5,52.1,0.0
12/04/2011,20:00,217,1.2,16.3,0.5,17.1,56.9,0.0
12/04/2011,21:00,232,0.8,47.1,0.5,15.8,62.1,0.0
12/04/2011,22:00,222,1.3,14.8,0.4,14.9,66.8,0.0
12/04/2011,23:00,222,1.1,13.7,0.5,14.1,70.9,0.0
13/04/2011,00:00,215,0.8,11.8,0.4,13.3,76.7,0.0
13/04/2011,01:00,219,1.2,12.0,0.4,13.4,74.6,0.0
13/04/2011,02:00,221,1.3,12.7,0.5,13.0,73.6,0.0
13/04/2011,03:00,223,1.3,12.0,0.4,12.7,74.4,0.0
13/04/2011,04:00,228,1.4,11.8,0.5,12.4,75.5,0.0
13/04/2011,05:00,222,1.3,12.1,0.5,11.8,76.8,0.0
13/04/2011,06:00,213,1.1,14.9,0.5,12.0,76.8,0.0
13/04/2011,07:00,213,0.9,21.7,0.5,13.9,71.2,0.0
13/04/2011,08:00,208,0.9,25.5,0.5,16.5,60.6,0.0
13/04/2011,09:00,199,0.5,47.8,0.4,20.3,49.9,0.0
13/04/2011,10:00,359,0.1,120.3,0.5,23.2,49.9,0.0
13/04/2011,11:00,55,1.0,46.7,0.6,23.7,51.1,0.0
13/04/2011,12:00,33,1.4,40.3,0.8,24.8,46.4,0.0
13/04/2011,13:00,350,0.7,82.0,0.7,25.6,37.0,0.0
13/04/2011,14:00,356,1.2,171.3,0.8,26.0,33.2,0.0
13/04/2011,15:00,342,1.0,39.1,0.6,26.6,31.3,0.0
13/04/2011,16:00,4,1.0,167.7,0.6,25.4,35.5,0.0
13/04/2011,17:00,59,0.4,56.5,0.4,23.4,48.2,0.0
13/04/2011,18:00,355,0.3,154.9,0.3,20.8,68.2,0.0
13/04/2011,19:00,11,0.5,168.2,0.3,20.2,74.3,0.0
13/04/2011,20:00,213,0.2,52.4,0.1,19.1,80.4,0.0
13/04/2011,21:00,217,0.9,13.8,0.4,18.2,83.9,0.0
13/04/2011,22:00,198,0.6,17.7,0.3,17.4,81.5,0.0
13/04/2011,23:00,223,1.3,9.9,0.4,16.7,80.2,0.0
14/04/2011,00:00,218,1.2,11.4,0.4,16.4,82.8,0.0
14/04/2011,01:00,202,0.6,19.8,0.4,15.9,82.6,0.0
14/04/2011,02:00,216,0.7,16.6,0.3,15.4,84.7,0.0
14/04/2011,03:00,223,0.7,22.1,0.3,14.9,86.3,0.0
14/04/2011,04:00,232,1.0,12.3,0.3,14.4,88.2,0.0
14/04/2011,05:00,221,0.9,16.8,0.4,14.0,89.0,0.0
14/04/2011,06:00,225,0.7,20.5,0.3,13.9,89.6,0.0
14/04/2011,07:00,224,0.6,29.7,0.4,15.6,85.8,0.0
14/04/2011,08:00,227,0.6,43.1,0.5,18.3,77.0,0.0
14/04/2011,09:00,352,0.2,147.9,0.4,21.8,68.2,0.0
14/04/2011,10:00,341,0.5,165.0,0.5,23.9,60.8,0.0
14/04/2011,11:00,11,0.1,117.2,0.6,25.3,49.7,0.0
14/04/2011,12:00,245,0.2,107.1,0.6,26.5,41.2,0.0
14/04/2011,13:00,169,0.4,76.4,0.5,27.2,37.1,0.0
14/04/2011,14:00,86,0.5,58.9,0.5,27.1,34.7,0.0
14/04/2011,15:00,105,0.6,34.0,0.4,26.9,35.8,0.0
14/04/2011,16:00,89,0.5,31.1,0.3,26.3,35.4,0.0
14/04/2011,17:00,89,0.9,33.1,0.5,23.6,56.4,0.0
14/04/2011,18:00,16,0.3,38.8,0.2,22.0,63.0,0.0
14/04/2011,19:00,353,0.6,41.5,0.4,21.0,65.4,0.0
14/04/2011,20:00,10,0.4,152.7,0.4,20.5,67.5,0.0
14/04/2011,21:00,216,0.6,28.2,0.3,18.8,75.8,0.0
14/04/2011,22:00,212,0.9,22.3,0.4,17.8,77.9,0.0
14/04/2011,23:00,226,1.3,11.7,0.4,16.9,78.8,0.0
15/04/2011,00:00,214,0.8,16.8,0.4,16.6,80.5,0.0
15/04/2011,01:00,208,0.5,18.1,0.2,15.4,81.5,0.0
15/04/2011,02:00,206,0.6,21.7,0.4,15.2,82.9,0.0
15/04/2011,03:00,217,0.8,16.4,0.4,14.7,84.4,0.0
15/04/2011,04:00,211,0.8,20.4,0.4,14.6,86.0,0.0
15/04/2011,05:00,209,0.8,14.9,0.4,14.5,85.6,0.0
15/04/2011,06:00,212,0.8,16.4,0.3,14.3,86.7,0.0
15/04/2011,07:00,216,0.9,16.7,0.4,16.0,81.6,0.0
15/04/2011,08:00,214,0.4,40.0,0.3,19.0,71.5,0.0
15/04/2011,09:00,112,0.3,88.6,0.4,22.2,62.5,0.0
15/04/2011,10:00,7,1.1,172.9,0.7,24.0,59.0,0.0
15/04/2011,11:00,350,0.8,67.9,0.7,25.2,49.0,0.0
15/04/2011,12:00,320,0.7,68.1,0.7,25.9,41.9,0.0
15/04/2011,13:00,342,1.1,40.4,0.8,26.8,38.8,0.0
15/04/2011,14:00,43,1.1,60.2,0.9,26.5,42.4,0.0
15/04/2011,15:00,106,1.4,42.7,1.1,21.3,68.7,4.8
15/04/2011,16:00,41,0.6,40.7,0.4,20.9,77.5,0.0
15/04/2011,17:00,344,0.6,33.3,0.5,21.0,75.1,0.0
15/04/2011,18:00,82,0.3,49.6,0.2,20.4,75.3,0.0
15/04/2011,19:00,85,0.7,25.6,0.3,20.5,73.7,0.0
15/04/2011,20:00,47,0.5,46.2,0.3,20.1,73.2,0.0
15/04/2011,21:00,193,0.3,96.3,0.3,19.9,73.6,0.0
15/04/2011,22:00,220,0.8,11.6,0.3,18.9,78.0,0.0
15/04/2011,23:00,215,0.6,21.0,0.4,18.1,82.2,0.0
16/04/2011,00:00,216,0.7,20.7,0.4,17.5,83.9,0.0
16/04/2011,01:00,217,0.7,24.1,0.4,16.7,85.9,0.0
16/04/2011,02:00,218,1.0,25.4,0.6,16.2,86.1,0.0
16/04/2011,03:00,203,0.7,20.7,0.4,16.4,85.8,0.0
16/04/2011,04:00,218,0.8,20.7,0.4,16.3,86.2,0.0
16/04/2011,05:00,210,0.8,17.6,0.4,16.4,84.7,0.0
16/04/2011,06:00,223,1.0,21.8,0.5,16.6,86.0,0.0
16/04/2011,07:00,207,0.9,24.0,0.4,17.0,85.8,0.0
16/04/2011,08:00,206,1.1,18.7,0.5,17.7,82.1,0.0
16/04/2011,09:00,211,1.0,19.2,0.4,18.2,85.6,0.0
16/04/2011,10:00,225,1.5,19.5,0.6,18.8,82.9,0.0
16/04/2011,11:00,228,1.2,26.1,0.7,19.9,78.0,0.0
16/04/2011,12:00,209,1.4,31.4,0.9,20.1,73.1,0.0
16/04/2011,13:00,217,1.4,25.7,0.8,21.2,68.5,0.0
16/04/2011,14:00,217,1.1,30.5,0.7,21.5,66.7,0.0
16/04/2011,15:00,201,1.1,32.2,0.7,20.2,67.9,0.0
16/04/2011,16:00,222,1.8,21.6,0.9,18.6,71.4,0.0
16/04/2011,17:00,223,2.1,19.7,1.0,17.8,75.7,0.0
16/04/2011,18:00,222,2.0,16.7,0.8,17.4,77.6,0.0
16/04/2011,19:00,221,2.0,18.4,0.9,17.1,77.7,0.0
16/04/2011,20:00,221,2.2,16.5,1.0,17.1,78.3,0.0
16/04/2011,21:00,223,2.1,15.4,0.8,17.1,77.0,0.0
16/04/2011,22:00,222,1.8,18.0,0.8,17.1,76.2,0.0
16/04/2011,23:00,222,2.0,15.8,0.8,16.9,77.2,0.0
17/04/2011,00:00,224,1.9,16.1,0.8,16.8,76.8,0.0
17/04/2011,01:00,223,1.8,17.2,0.8,17.4,72.5,0.0
17/04/2011,02:00,223,1.9,14.5,0.8,17.9,68.0,0.0
17/04/2011,03:00,225,2.1,16.7,0.9,17.8,68.1,0.0
17/04/2011,04:00,222,1.8,20.2,0.8,17.9,68.8,0.0
17/04/2011,05:00,218,1.5,26.5,0.8,18.1,69.4,0.0
17/04/2011,06:00,221,1.5,21.7,0.8,18.2,70.4,0.0
17/04/2011,07:00,220,2.1,19.4,1.0,18.4,70.7,0.0
17/04/2011,08:00,216,1.4,28.1,0.9,18.6,72.2,0.1
17/04/2011,09:00,216,2.0,25.6,1.1,19.7,68.5,0.0
17/04/2011,10:00,216,2.0,22.0,1.1,20.0,66.7,0.0
17/04/2011,11:00,217,1.7,32.2,1.1,20.8,64.5,0.0
17/04/2011,12:00,196,1.2,36.5,0.9,21.8,60.7,0.0
17/04/2011,13:00,210,1.3,31.2,0.8,22.2,60.3,0.0
17/04/2011,14:00,211,1.3,32.5,0.8,21.6,64.3,0.0
17/04/2011,15:00,206,0.9,35.8,0.6,21.5,66.2,0.0
17/04/2011,16:00,216,0.9,29.2,0.6,21.2,70.3,0.0
17/04/2011,17:00,221,1.3,19.0,0.5,20.3,72.2,0.0
17/04/2011,18:00,216,1.3,24.8,0.8,19.7,73.0,0.0
17/04/2011,19:00,209,0.9,28.8,0.5,19.0,76.5,0.0
17/04/2011,20:00,215,1.1,20.9,0.6,18.5,78.9,0.0
17/04/2011,21:00,204,0.9,22.8,0.5,18.3,77.9,0.0
17/04/2011,22:00,210,1.1,23.1,0.6,18.4,77.1,0.0
17/04/2011,23:00,209,0.8,28.4,0.5,18.2,78.3,0.0
18/04/2011,00:00,212,1.0,25.1,0.6,18.0,79.6,0.0
18/04/2011,01:00,213,1.0,20.4,0.6,17.8,78.9,0.0
18/04/2011,02:00,209,1.2,22.3,0.7,17.8,78.4,0.0
18/04/2011,03:00,208,1.1,23.4,0.5,17.2,81.8,0.0
18/04/2011,04:00,201,0.9,21.0,0.5,16.9,81.2,0.0
18/04/2011,05:00,209,1.0,22.2,0.6,17.1,80.4,0.0
18/04/2011,06:00,206,0.9,20.8,0.5,17.3,79.5,0.0
18/04/2011,07:00,210,1.2,26.0,0.7,18.2,74.8,0.0
18/04/2011,08:00,214,1.6,25.0,0.9,19.6,67.1,0.0
18/04/2011,09:00,206,1.4,28.2,0.9,20.1,64.9,0.0
18/04/2011,10:00,203,1.1,38.8,0.9,20.8,64.1,0.0
18/04/2011,11:00,197,0.9,40.5,0.6,20.6,64.8,0.0
18/04/2011,12:00,200,0.9,41.4,0.7,20.5,65.0,0.0
18/04/2011,13:00,183,0.9,43.9,0.7,21.1,60.3,0.0
18/04/2011,14:00,186,0.5,53.8,0.5,20.8,61.7,0.0
18/04/2011,15:00,173,0.6,47.4,0.5,20.9,61.6,0.0
18/04/2011,16:00,199,0.7,40.8,0.5,20.3,64.7,0.0
18/04/2011,17:00,206,0.5,53.5,0.4,19.6,70.5,0.0
18/04/2011,18:00,206,0.6,34.9,0.4,19.1,72.5,0.0
18/04/2011,19:00,216,0.7,31.5,0.4,19.0,73.0,0.0
18/04/2011,20:00,208,0.8,29.3,0.5,18.4,74.0,0.0
18/04/2011,21:00,204,0.6,37.0,0.5,18.4,75.0,0.0
18/04/2011,22:00,215,0.8,21.5,0.5,18.7,72.2,0.0
18/04/2011,23:00,195,0.7,29.2,0.4,18.7,71.3,0.0
19/04/2011,00:00,211,0.9,23.5,0.5,18.4,72.0,0.0
19/04/2011,01:00,225,0.7,32.6,0.4,18.0,72.8,0.0
