Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (percent),Rainfall (mm),Barometric Pressure (hPa),Nitric Oxide (NO) (ppm),Nitrogen Dioxide (NO2) (ppm),Total Oxides of Nitrogen (NOx) (ppm),Sulfur Dioxide (SO2) (ppm),PM10 (µg/m^3),PM2.5 (µg/m^3),Visibility-reducing particles (Mm^-1)
15/04/2011,08:00,203,2.4,12.6,0.6,21.8,82.9,0.0,1011,0.005,0.003,0.008,0.000,10.2,7.5,7
15/04/2011,09:00,208,1.3,25.4,0.6,24.5,72.5,0.0,1011,0.005,0.004,0.009,0.003,6.3,1.0,10
15/04/2011,10:00,336,0.4,131.1,0.5,25.2,66.9,0.0,1010,0.002,0.004,0.006,0.002,17.8,10.8,11
15/04/2011,11:00,37,1.5,54.6,1.2,26.2,58.5,0.0,1010,0.004,0.005,0.008,0.002,22.3,10.8,10
15/04/2011,12:00,58,3.4,23.4,1.0,26.5,55.4,0.0,1009,0.003,0.004,0.007,0.002,32.8,19.8,9
15/04/2011,13:00,50,4.0,20.4,0.9,26.6,52.7,0.0,1008,0.002,0.003,0.005,0.000,24.6,10.9,9
15/04/2011,14:00,46,4.0,17.1,1.0,26.2,55.4,0.0,1007,0.001,0.002,0.003,0.000,19.2,0.3,8
15/04/2011,15:00,51,4.1,16.8,0.8,25.9,59.7,0.0,1007,0.002,0.002,0.003,0.000,10.8,1.4,9
15/04/2011,16:00,56,4.3,12.6,0.7,25.4,64.1,0.0,1007,0.002,0.003,0.005,0.000,11.6,2.6,9
15/04/2011,17:00,64,3.1,11.7,0.8,24.9,68.0,0.0,1008,0.002,0.004,0.005,0.000,17.1,10.1,9
15/04/2011,18:00,67,2.2,11.6,0.5,24.5,70.2,0.0,1009,0.001,0.004,0.005,0.000,11.4,5.0,10
15/04/2011,19:00,72,1.9,11.8,0.6,24.4,70.3,0.0,1009,0.001,0.005,0.006,0.001,12.8,5.2,10
15/04/2011,20:00,78,2.6,14.1,0.5,24.4,67.7,0.0,1010,0.001,0.005,0.006,0.001,11.8,3.8,9
15/04/2011,21:00,96,1.4,12.7,0.4,24.1,68.3,0.0,1010,0.001,0.008,0.009,0.000,16.7,6.5,10
15/04/2011,22:00,168,1.0,40.5,0.4,23.5,70.2,0.0,1010,0.002,0.007,0.008,0.000,19.5,7.9,10
15/04/2011,23:00,194,1.5,19.0,0.6,21.9,79.2,0.0,1010,0.001,0.003,0.004,0.000,14.4,7.6,9
16/04/2011,00:00,196,0.9,19.3,0.3,21.0,83.0,0.0,1009,,,,,13.7,9.2,
16/04/2011,01:00,201,1.5,11.1,0.4,20.6,84.3,0.0,1009,0.001,0.002,0.003,0.000,13.3,8.8,9
16/04/2011,02:00,205,2.6,7.9,0.6,20.1,86.2,0.0,1009,0.001,0.002,0.003,0.000,7.4,3.4,10
16/04/2011,03:00,203,2.4,9.4,0.7,19.9,87.3,0.0,1008,0.001,0.002,0.003,0.000,9.1,5.4,8
16/04/2011,04:00,209,2.5,10.6,0.8,19.9,87.3,0.0,1009,0.001,0.002,0.003,0.000,12.1,9.4,9
16/04/2011,05:00,211,3.6,10.9,1.3,19.4,84.1,0.0,1009,0.002,0.005,0.006,0.000,13.1,10.4,11
16/04/2011,06:00,214,4.1,10.6,1.4,18.8,80.7,0.0,1010,0.002,0.004,0.006,0.000,9.8,6.0,8
16/04/2011,07:00,210,3.8,12.8,1.4,19.2,79.0,0.0,1011,0.003,0.003,0.006,0.000,9.4,6.1,7
16/04/2011,08:00,208,4.4,12.5,1.6,20.3,76.5,0.0,1011,0.002,0.002,0.004,0.000,14.4,10.9,6
16/04/2011,09:00,200,4.4,14.6,1.4,21.8,69.1,0.0,1011,0.002,0.001,0.003,0.000,11.9,7.5,6
16/04/2011,10:00,203,4.1,15.6,1.5,22.5,65.4,0.0,1011,0.002,0.002,0.004,0.000,11.1,6.2,5
16/04/2011,11:00,196,3.5,22.2,1.2,23.9,60.1,0.0,1010,0.002,0.001,0.003,0.000,13.5,8.0,5
16/04/2011,12:00,183,3.3,18.4,1.2,24.2,58.9,0.0,1010,0.002,0.002,0.004,0.000,12.4,2.8,5
16/04/2011,13:00,179,2.7,23.0,1.0,25.0,55.6,0.0,1009,0.002,0.001,0.003,0.000,10.9,2.9,5
16/04/2011,14:00,160,2.2,30.8,0.9,25.5,52.6,0.0,1008,0.002,0.001,0.003,0.000,24.1,18.4,4
16/04/2011,15:00,134,1.7,27.9,0.7,25.8,49.4,0.0,1008,0.002,0.001,0.003,0.000,,,5
16/04/2011,16:00,183,1.9,23.4,0.7,25.6,51.0,0.0,1009,0.002,0.002,0.004,0.000,,,6
16/04/2011,17:00,185,1.9,15.2,0.7,24.4,56.1,0.0,1009,0.002,0.004,0.006,0.000,9.8,1.6,6
16/04/2011,18:00,182,1.5,12.2,0.4,23.1,60.7,0.0,1010,0.002,0.004,0.006,0.000,9.8,3.6,6
16/04/2011,19:00,196,1.5,11.3,0.3,22.4,63.4,0.0,1011,0.002,0.004,0.006,0.000,8.0,2.6,6
16/04/2011,20:00,201,1.7,10.9,0.4,21.4,67.9,0.0,1011,0.002,0.004,0.006,0.000,10.8,5.9,10
16/04/2011,21:00,185,1.7,10.6,0.4,21.1,67.5,0.0,1012,0.003,0.004,0.006,0.000,7.9,3.3,7
16/04/2011,22:00,193,1.9,12.7,0.5,20.3,73.5,0.0,1012,0.002,0.003,0.004,0.000,5.5,1.7,7
16/04/2011,23:00,195,1.8,16.0,0.5,19.6,78.3,0.0,1012,0.002,0.003,0.005,0.000,7.7,4.3,7
17/04/2011,00:00,195,1.9,12.6,0.5,19.0,81.8,0.0,1011,,,,,4.2,1.5,
17/04/2011,01:00,187,1.8,12.3,0.5,19.3,79.8,0.0,1011,0.001,0.002,0.003,0.000,7.9,5.8,4
17/04/2011,02:00,204,2.3,10.3,0.6,18.5,82.3,0.0,1010,0.001,0.001,0.002,0.000,6.1,4.0,4
17/04/2011,03:00,204,2.6,11.1,0.9,18.2,82.4,0.0,1010,0.001,0.001,0.002,0.000,5.7,3.5,3
17/04/2011,04:00,206,2.4,11.6,0.9,17.5,85.3,0.0,1010,0.002,0.001,0.002,0.000,2.9,2.1,4
17/04/2011,05:00,202,2.3,9.1,0.6,17.3,85.6,0.0,1011,0.002,0.003,0.004,0.000,1.1,0.1,4
17/04/2011,06:00,195,2.0,10.6,0.5,17.6,84.9,0.0,1011,0.002,0.002,0.004,0.000,5.4,4.0,4
17/04/2011,07:00,198,2.2,14.0,0.7,19.3,79.1,0.0,1012,0.002,0.002,0.004,0.000,7.5,5.2,5
17/04/2011,08:00,185,2.3,19.6,1.0,22.1,70.5,0.0,1013,0.002,0.001,0.003,0.000,4.5,0.3,7
17/04/2011,09:00,140,2.8,21.4,1.1,24.2,61.2,0.0,1013,0.002,0.002,0.003,0.000,10.8,3.8,7
17/04/2011,10:00,114,4.0,19.9,1.1,25.2,56.6,0.0,1013,0.002,0.001,0.003,0.001,17.1,8.7,7
17/04/2011,11:00,119,3.8,21.6,1.3,25.7,55.4,0.0,1012,0.002,0.002,0.003,0.004,10.6,2.4,9
17/04/2011,12:00,94,3.5,30.6,1.3,26.0,55.6,0.0,1011,0.002,0.001,0.002,0.003,,,9
17/04/2011,13:00,86,4.8,11.6,0.9,25.9,56.2,0.0,1011,0.002,0.002,0.003,0.002,18.6,9.0,7
17/04/2011,14:00,90,5.5,10.6,0.9,25.9,57.0,0.0,1010,0.002,0.002,0.003,0.000,17.5,7.5,6
17/04/2011,15:00,88,5.8,9.9,0.8,25.9,57.7,0.0,1011,0.002,0.001,0.003,0.000,10.4,0.2,6
17/04/2011,16:00,88,6.6,8.7,1.1,25.0,65.1,0.0,1011,0.001,0.002,0.003,0.000,10.3,-1.6,7
17/04/2011,17:00,99,4.9,8.7,1.0,24.5,66.3,0.0,1011,0.002,0.003,0.004,0.000,18.8,6.3,7
17/04/2011,18:00,100,4.7,7.4,1.1,24.1,68.3,0.0,1012,0.001,0.003,0.004,0.000,18.5,8.9,7
17/04/2011,19:00,113,3.9,13.2,1.2,23.8,71.2,0.0,1012,0.002,0.001,0.003,0.001,17.9,7.7,8
17/04/2011,20:00,138,2.2,15.0,0.7,23.1,74.6,0.0,1013,0.001,0.001,0.002,0.001,13.2,2.8,8
17/04/2011,21:00,141,2.2,13.7,0.7,22.6,75.2,0.0,1013,0.001,0.001,0.002,0.000,8.1,-1.1,7
17/04/2011,22:00,151,1.9,16.8,0.7,22.3,75.2,0.0,1013,0.001,0.001,0.002,0.000,11.6,3.4,7
17/04/2011,23:00,150,2.5,15.0,1.0,22.0,75.7,0.0,1013,0.001,0.001,0.002,0.000,9.8,2.3,6
18/04/2011,00:00,145,2.6,15.0,0.9,21.7,74.7,0.0,1012,,,,,7.4,0.1,
18/04/2011,01:00,154,2.8,15.7,1.0,21.6,74.4,0.0,1012,0.001,0.000,0.001,0.000,11.0,5.6,5
18/04/2011,02:00,165,2.2,18.0,0.8,21.5,74.7,0.0,1011,0.001,0.000,0.001,0.000,11.2,6.3,5
18/04/2011,03:00,169,2.2,16.8,0.9,21.1,77.5,0.0,1011,0.001,0.000,0.001,0.000,12.6,8.1,5
18/04/2011,04:00,150,3.1,14.0,1.0,21.0,79.6,0.0,1011,0.001,0.001,0.002,0.000,5.6,0.6,4
18/04/2011,05:00,142,3.6,13.7,1.3,20.6,82.9,0.0,1011,0.002,0.001,0.003,0.000,2.1,-1.7,4
18/04/2011,06:00,145,3.3,15.2,1.1,20.5,83.1,0.0,1011,0.001,0.002,0.003,0.000,3.2,0.0,4
18/04/2011,07:00,139,3.3,16.4,1.3,20.9,80.9,0.0,1012,0.002,0.003,0.005,0.000,9.8,6.8,4
18/04/2011,08:00,137,3.5,16.8,1.1,21.5,78.7,0.0,1012,0.002,0.003,0.005,0.000,7.9,4.3,4
18/04/2011,09:00,131,3.5,13.3,1.1,21.4,81.7,0.2,1012,0.002,0.003,0.005,0.000,,,4
18/04/2011,10:00,126,3.0,15.0,0.8,21.6,83.3,0.0,1011,0.002,0.003,0.005,0.000,4.2,0.2,4
18/04/2011,11:00,139,3.0,15.2,1.0,21.5,85.9,0.0,1011,0.002,0.003,0.005,0.001,4.5,0.1,4
18/04/2011,12:00,121,1.8,61.6,1.3,21.2,87.3,14.9,1010,0.003,0.003,0.006,0.000,7.6,4.6,5
18/04/2011,13:00,107,5.1,13.7,1.5,21.0,88.5,3.2,1009,0.002,0.004,0.006,0.000,4.0,1.7,8
18/04/2011,14:00,86,4.6,20.8,1.5,21.5,87.9,4.7,1009,0.002,0.005,0.007,0.000,16.1,6.9,12
18/04/2011,15:00,82,4.3,24.2,1.3,21.5,88.6,2.6,1009,0.002,0.006,0.008,0.001,6.2,-0.3,10
18/04/2011,16:00,71,5.6,11.4,1.2,22.4,85.0,1.6,1009,0.002,0.003,0.004,0.000,17.4,5.0,12
18/04/2011,17:00,53,5.1,13.9,1.1,22.1,85.8,2.5,1009,0.002,0.004,0.006,0.000,17.7,3.7,9
18/04/2011,18:00,34,4.7,12.4,1.4,21.8,86.8,6.5,1011,0.002,0.003,0.005,0.000,10.4,-0.5,8
18/04/2011,19:00,256,0.9,71.1,0.8,21.3,88.7,12.0,1012,0.002,0.005,0.007,0.000,8.1,1.6,6
18/04/2011,20:00,165,2.3,38.6,1.0,19.8,90.7,10.9,1013,0.001,0.002,0.003,0.000,6.3,3.5,2
18/04/2011,21:00,136,1.8,36.9,1.3,19.3,90.7,2.6,1013,0.001,0.001,0.002,0.000,0.6,-0.1,0
18/04/2011,22:00,108,4.0,11.9,1.1,19.5,89.4,1.7,1013,0.001,0.001,0.002,0.003,0.4,-0.3,2
18/04/2011,23:00,102,5.2,21.7,2.3,20.0,88.5,0.4,1012,0.001,0.001,0.002,0.001,-1.2,-3.3,2
19/04/2011,00:00,115,2.3,22.8,1.1,19.8,89.6,0.2,1012,,,,,,,
19/04/2011,01:00,139,1.7,29.4,1.0,19.9,89.5,0.1,1012,0.001,0.001,0.002,0.004,,,3
19/04/2011,02:00,205,2.8,21.6,1.3,19.6,90.1,0.0,1012,0.001,0.001,0.002,0.001,1.7,-0.5,1
19/04/2011,03:00,203,3.0,14.8,0.9,19.2,90.4,0.5,1012,0.001,0.001,0.002,0.000,6.1,3.7,0
19/04/2011,04:00,180,2.4,20.9,0.9,19.2,90.5,0.1,1011,0.001,0.000,0.001,0.000,1.7,0.9,0
19/04/2011,05:00,184,1.9,14.7,0.7,19.2,90.2,0.0,1012,0.002,0.002,0.004,0.000,5.0,4.2,1
19/04/2011,06:00,189,1.5,15.6,0.5,19.3,89.8,0.0,1012,0.003,0.005,0.007,0.000,1.2,-0.7,2
19/04/2011,07:00,193,2.2,16.3,0.8,19.8,88.7,0.0,1013,0.004,0.004,0.007,0.000,6.8,5.2,2
19/04/2011,08:00,187,2.8,15.0,1.1,21.5,82.5,0.0,1014,0.002,0.003,0.005,0.000,0.1,-1.8,2
19/04/2011,09:00,179,3.2,15.6,1.2,22.7,77.4,0.0,1014,0.002,0.001,0.003,0.000,1.0,-1.8,3
19/04/2011,10:00,185,3.3,17.3,1.4,23.6,74.0,0.0,1013,0.002,0.002,0.004,0.000,-0.5,-3.5,3
19/04/2011,11:00,179,3.1,19.2,1.2,24.5,69.0,0.0,1012,0.002,0.002,0.004,0.000,5.2,2.7,3
19/04/2011,12:00,155,2.7,26.1,1.0,25.1,66.0,0.0,1012,0.002,0.002,0.004,0.000,6.9,5.0,3
19/04/2011,13:00,122,4.2,18.3,1.2,25.6,60.1,0.0,1011,0.002,0.003,0.005,0.000,5.7,3.5,1
19/04/2011,14:00,130,3.8,17.6,1.0,25.6,57.1,0.0,1011,0.002,0.002,0.003,0.000,4.7,2.5,0
19/04/2011,15:00,132,3.1,16.5,1.1,25.5,59.0,0.0,1011,0.001,0.003,0.004,0.000,8.2,5.8,1
19/04/2011,16:00,129,2.3,15.7,1.0,25.0,62.3,0.0,1011,0.002,0.004,0.006,0.000,3.7,2.1,1
19/04/2011,17:00,128,2.0,11.3,0.7,24.4,64.5,0.0,1012,0.003,0.007,0.009,0.000,6.4,3.8,2
19/04/2011,18:00,132,1.8,13.4,0.7,23.6,69.0,0.0,1012,0.003,0.009,0.012,0.000,4.1,0.9,2
19/04/2011,19:00,138,2.3,14.0,0.7,23.1,71.9,0.0,1013,0.001,0.004,0.005,0.000,5.4,2.9,2
19/04/2011,20:00,141,1.8,16.5,0.6,22.5,75.3,0.0,1014,0.002,0.003,0.004,0.000,,,2
19/04/2011,21:00,150,1.5,25.3,0.5,21.8,78.8,0.0,1014,0.002,0.003,0.005,0.000,4.9,3.2,3
19/04/2011,22:00,158,1.7,13.8,0.7,21.6,79.8,0.0,1014,0.001,0.002,0.003,0.000,4.8,2.3,3
19/04/2011,23:00,160,1.5,15.5,0.5,21.5,79.1,0.0,1014,0.002,0.001,0.002,0.000,3.7,1.1,3
20/04/2011,00:00,175,1.5,17.5,0.5,21.1,80.7,0.0,1013,,,,,,,
20/04/2011,01:00,179,1.6,15.3,0.5,20.9,81.6,0.0,1013,0.001,0.001,0.002,0.000,1.6,-0.9,3
20/04/2011,02:00,206,1.4,13.8,0.3,20.1,84.6,0.0,1013,0.001,0.001,0.002,0.000,2.1,-0.7,3
20/04/2011,03:00,184,1.7,13.3,0.5,19.4,87.9,0.0,1012,0.001,0.001,0.002,0.000,6.6,3.6,3
20/04/2011,04:00,187,1.7,14.2,0.6,19.8,85.7,0.0,1012,0.001,0.001,0.002,0.000,4.6,1.4,3
20/04/2011,05:00,204,1.8,12.3,0.5,19.1,87.6,0.0,1012,0.003,0.004,0.007,0.000,4.0,1.0,4
20/04/2011,06:00,205,1.3,15.0,0.4,19.1,88.7,0.0,1013,0.006,0.006,0.011,0.000,6.6,2.6,5
20/04/2011,07:00,201,2.0,16.3,1.1,20.1,86.5,0.0,1013,0.005,0.006,0.011,0.000,7.6,3.7,4
20/04/2011,08:00,184,2.4,24.7,1.1,22.9,77.1,0.0,1013,0.003,0.003,0.005,0.000,5.8,1.5,4
20/04/2011,09:00,133,3.3,17.5,1.1,24.5,70.8,0.0,1013,0.002,0.002,0.004,0.000,2.5,-2.7,4
20/04/2011,10:00,131,3.4,20.1,1.9,24.1,75.3,0.0,1013,0.002,0.002,0.004,0.000,7.7,3.0,4
20/04/2011,11:00,143,3.3,18.7,1.3,24.7,72.6,0.0,1012,0.002,0.002,0.004,0.000,12.5,8.8,4
20/04/2011,12:00,134,3.7,19.1,1.2,24.4,76.5,0.0,1011,0.001,0.002,0.003,0.000,15.3,12.6,2
20/04/2011,13:00,124,3.6,14.6,1.0,22.9,86.3,0.1,1011,0.002,0.002,0.004,0.000,6.4,3.9,2
20/04/2011,14:00,132,3.1,14.2,1.1,22.5,87.3,0.0,1011,0.003,0.003,0.005,0.001,1.1,-1.3,2
20/04/2011,15:00,156,1.5,24.9,0.6,22.8,86.4,0.0,1011,0.002,0.003,0.005,0.001,2.9,0.4,3
20/04/2011,16:00,176,1.5,21.4,0.5,23.3,84.3,0.0,1011,0.004,0.004,0.007,0.000,7.9,6.0,4
20/04/2011,17:00,174,1.5,25.0,0.6,22.7,84.9,0.0,1011,0.003,0.005,0.008,0.000,7.2,3.3,6
20/04/2011,18:00,181,1.7,9.6,0.4,22.4,86.7,0.0,1011,0.004,0.007,0.011,0.000,8.8,3.4,7
20/04/2011,19:00,185,1.7,9.1,0.3,22.6,83.6,0.0,1012,0.003,0.005,0.008,0.000,6.4,-0.6,8
20/04/2011,20:00,187,1.7,9.0,0.3,22.5,82.3,0.0,1012,0.002,0.004,0.006,0.000,8.6,0.6,8
20/04/2011,21:00,165,1.8,21.2,0.7,22.6,79.5,0.0,1012,0.002,0.003,0.004,0.000,9.2,0.2,7
20/04/2011,22:00,149,1.9,15.2,0.6,22.8,75.1,0.0,1012,0.001,0.001,0.002,0.000,10.1,-1.4,8
20/04/2011,23:00,158,2.0,13.9,0.7,22.4,76.2,0.0,1012,0.001,0.001,0.002,0.000,16.8,5.1,8
21/04/2011,00:00,172,2.2,14.8,0.7,22.2,77.2,0.0,1011,,,,,11.6,-0.2,
21/04/2011,01:00,176,2.3,15.5,0.8,22.0,76.4,0.0,1011,0.001,0.001,0.002,0.000,,,7
21/04/2011,02:00,207,1.5,11.4,0.4,21.3,80.4,0.0,1010,0.001,0.001,0.002,0.000,18.1,7.3,7
21/04/2011,03:00,205,1.3,9.4,0.3,20.9,82.8,0.0,1010,0.001,0.001,0.002,0.000,13.2,2.7,7
21/04/2011,04:00,207,1.3,9.8,0.3,20.4,84.3,0.0,1010,0.001,0.002,0.003,0.000,11.4,1.2,8
21/04/2011,05:00,190,1.4,21.2,0.4,20.3,84.9,0.0,1010,0.003,0.004,0.007,0.000,8.0,-2.0,8
21/04/2011,06:00,185,1.9,10.4,0.5,20.5,83.5,0.0,1010,0.003,0.004,0.007,0.000,14.8,4.5,8
21/04/2011,07:00,187,2.7,12.5,0.9,21.8,77.8,0.0,1011,0.003,0.003,0.006,0.000,14.7,4.4,7
21/04/2011,08:00,177,2.7,20.1,1.1,23.8,71.4,0.0,1011,0.002,0.001,0.003,0.000,11.8,1.8,7
21/04/2011,09:00,157,3.0,20.8,1.1,25.4,63.3,0.0,1011,0.002,0.001,0.003,0.000,12.0,2.5,6
21/04/2011,10:00,135,3.2,20.5,1.1,26.4,57.5,0.0,1010,0.002,0.002,0.004,0.000,18.1,10.3,5
21/04/2011,11:00,147,2.4,39.1,1.2,27.4,54.6,0.0,1010,0.002,0.002,0.004,0.000,13.3,5.8,5
21/04/2011,12:00,154,2.3,31.2,1.0,27.8,51.6,0.0,1009,0.002,0.001,0.003,0.000,,,5
21/04/2011,13:00,135,2.9,24.5,1.1,28.1,49.2,0.0,1008,,,,0.001,,,5
21/04/2011,14:00,140,2.6,29.1,1.0,28.5,48.2,0.0,1007,0.002,0.001,0.003,0.001,,,4
21/04/2011,15:00,59,3.7,18.9,0.8,27.1,60.8,0.0,1007,0.004,0.005,0.009,0.002,22.6,14.5,8
21/04/2011,16:00,90,3.6,12.2,0.5,26.6,62.8,0.0,1007,0.003,0.004,0.006,0.001,25.6,9.8,7
21/04/2011,17:00,97,3.1,9.7,0.7,25.5,69.4,0.0,1008,0.001,0.004,0.005,0.000,13.2,1.3,8
21/04/2011,18:00,111,2.0,12.0,0.6,24.7,73.6,0.0,1008,0.001,0.007,0.008,0.000,13.7,0.2,10
21/04/2011,19:00,116,2.1,10.5,0.5,24.3,74.6,0.0,1009,0.001,0.004,0.005,0.000,14.5,0.4,9
21/04/2011,20:00,138,1.3,16.7,0.4,23.7,76.1,0.0,1010,0.002,0.004,0.006,0.002,16.2,3.7,10
21/04/2011,21:00,154,1.3,18.8,0.4,23.2,75.8,0.0,1010,0.002,0.004,0.006,0.001,10.2,-0.8,7
21/04/2011,22:00,174,1.0,16.2,0.3,22.8,76.5,0.0,1010,0.003,0.004,0.006,0.000,6.7,-0.9,7
21/04/2011,23:00,192,1.3,10.8,0.3,22.2,78.8,0.0,1010,0.002,0.004,0.005,0.000,4.7,-2.1,6
22/04/2011,00:00,201,1.4,10.4,0.3,21.4,82.4,0.0,1010,,,,,2.8,-3.3,
22/04/2011,01:00,198,1.3,22.5,0.4,21.0,84.8,0.0,1009,0.001,0.003,0.004,0.000,6.0,0.7,6
22/04/2011,02:00,200,1.6,16.5,0.6,20.4,87.2,0.0,1009,0.003,0.003,0.005,0.000,5.4,0.1,6
22/04/2011,03:00,204,1.9,8.2,0.4,19.9,88.4,0.0,1009,0.001,0.002,0.003,0.000,7.0,2.5,6
22/04/2011,04:00,201,1.8,8.2,0.4,19.7,88.1,0.0,1009,0.002,0.001,0.003,0.000,7.5,2.4,5
22/04/2011,05:00,208,2.0,8.5,0.5,19.2,88.8,0.0,1009,0.002,0.002,0.004,0.000,7.5,2.6,5
22/04/2011,06:00,203,2.1,12.0,0.7,19.0,89.5,0.0,1010,0.002,0.003,0.005,0.000,5.1,0.9,5
22/04/2011,07:00,197,2.5,11.5,0.7,20.7,84.0,0.0,1010,0.002,0.002,0.004,0.000,6.5,2.7,5
22/04/2011,08:00,192,2.2,18.4,0.7,23.3,74.0,0.0,1010,0.002,0.001,0.003,0.000,,,4
22/04/2011,09:00,185,1.9,24.2,0.8,25.5,64.1,0.0,1010,0.002,0.001,0.003,0.000,4.9,-0.6,4
22/04/2011,10:00,175,1.3,47.2,0.7,27.2,56.1,0.0,1010,0.002,0.001,0.003,0.000,8.9,3.4,4
22/04/2011,11:00,191,1.3,44.1,0.8,28.0,51.8,0.0,1009,0.002,0.001,0.003,0.000,14.6,9.7,5
22/04/2011,12:00,105,1.5,59.3,1.4,28.2,53.7,0.0,1008,0.003,0.003,0.006,0.002,,,5
22/04/2011,13:00,68,3.6,22.6,1.3,27.9,56.8,0.0,1007,0.008,0.007,0.015,0.006,,,7
22/04/2011,14:00,49,4.3,14.2,0.8,26.9,63.8,0.0,1007,0.008,0.009,0.016,0.005,21.9,8.0,7
22/04/2011,15:00,42,3.3,12.4,0.6,26.2,63.3,0.0,1007,0.004,0.006,0.009,0.003,16.6,5.5,4
22/04/2011,16:00,57,2.8,13.3,0.6,25.8,64.8,0.0,1008,0.003,0.003,0.005,0.001,6.4,-0.8,4
22/04/2011,17:00,65,2.3,9.6,0.5,25.1,72.5,0.0,1008,0.001,0.002,0.003,0.000,6.4,0.2,5
22/04/2011,18:00,52,1.4,22.2,0.5,24.6,75.5,0.0,1008,0.002,0.007,0.009,0.001,13.9,5.2,7
22/04/2011,19:00,56,0.9,160.9,0.8,24.3,76.7,0.0,1009,0.004,0.007,0.011,0.000,12.1,2.4,8
22/04/2011,20:00,182,0.9,12.8,0.3,23.7,79.0,0.0,1010,0.005,0.012,0.017,0.001,17.4,5.5,11
22/04/2011,21:00,178,1.4,11.9,0.3,22.8,82.6,0.0,1010,0.005,0.009,0.014,0.001,14.6,4.8,12
22/04/2011,22:00,197,1.4,9.8,0.2,22.5,82.8,0.0,1010,0.002,0.006,0.008,0.001,8.5,1.6,9
22/04/2011,23:00,200,1.2,8.2,0.2,21.8,85.0,0.0,1010,0.001,0.003,0.004,0.000,6.8,1.0,10
23/04/2011,00:00,197,1.4,7.3,0.2,21.3,85.3,0.0,1010,,,,,9.2,4.3,
23/04/2011,01:00,203,1.6,8.3,0.3,20.9,87.1,0.0,1010,0.001,0.001,0.002,0.000,5.6,2.0,8
23/04/2011,02:00,200,1.6,7.4,0.3,20.5,88.7,0.0,1009,0.001,0.002,0.003,0.000,4.4,1.1,8
23/04/2011,03:00,204,2.1,8.2,0.4,19.9,89.7,0.0,1010,0.002,0.001,0.003,0.000,5.6,1.8,7
23/04/2011,04:00,203,2.1,8.7,0.5,19.3,90.9,0.0,1010,0.002,0.001,0.003,0.000,7.7,5.0,6
23/04/2011,05:00,206,2.2,9.6,0.6,19.1,91.0,0.0,1010,0.002,0.002,0.004,0.000,6.7,4.4,6
23/04/2011,06:00,203,2.2,9.4,0.5,19.1,90.7,0.0,1011,0.003,0.002,0.004,0.000,7.9,5.1,6
23/04/2011,07:00,204,2.5,10.3,0.7,20.1,87.4,0.0,1012,0.003,0.002,0.005,0.000,5.3,1.0,6
23/04/2011,08:00,202,1.8,33.1,0.9,22.4,79.0,0.0,1012,0.002,0.001,0.003,0.000,9.9,5.4,6
23/04/2011,09:00,185,1.6,42.2,1.0,24.9,65.0,0.0,1013,0.002,0.001,0.003,0.000,9.1,4.6,4
23/04/2011,10:00,140,1.4,48.2,0.9,26.8,54.4,0.0,1012,0.002,0.001,0.003,0.000,9.6,4.7,4
23/04/2011,11:00,98,2.9,19.2,1.1,27.2,54.4,0.0,1012,0.002,0.001,0.003,0.001,7.0,1.0,4
23/04/2011,12:00,60,2.8,38.3,0.9,27.4,56.0,0.0,1011,0.003,0.002,0.005,0.003,4.0,-2.2,5
23/04/2011,13:00,63,4.5,15.6,0.9,27.0,59.5,0.0,1011,0.006,0.006,0.012,0.004,6.5,-1.4,6
23/04/2011,14:00,55,4.4,14.3,0.7,26.3,62.7,0.0,1011,0.006,0.006,0.012,0.004,11.0,1.2,5
23/04/2011,15:00,60,4.2,10.5,0.7,26.7,57.6,0.0,1011,0.006,0.007,0.012,0.004,15.2,2.9,6
23/04/2011,16:00,90,4.4,14.3,0.8,25.6,67.4,0.0,1011,0.004,0.006,0.010,0.003,13.9,-0.5,6
23/04/2011,17:00,95,3.3,12.7,0.9,25.1,67.7,0.0,1012,0.001,0.004,0.005,0.000,10.0,2.1,6
23/04/2011,18:00,106,3.0,8.1,0.7,24.6,72.5,0.0,1012,0.001,0.003,0.004,0.000,9.0,0.9,8
23/04/2011,19:00,106,3.2,6.1,0.5,24.3,74.7,0.0,1013,0.001,0.004,0.005,0.000,12.1,3.2,7
23/04/2011,20:00,140,1.6,22.4,0.6,23.8,76.1,0.0,1014,0.002,0.003,0.004,0.001,11.4,3.1,8
23/04/2011,21:00,164,1.2,18.7,0.5,23.0,76.8,0.0,1014,0.002,0.003,0.005,0.001,8.9,1.2,8
23/04/2011,22:00,180,1.5,10.3,0.4,22.5,77.1,0.0,1015,0.002,0.003,0.004,0.000,6.3,0.3,7
23/04/2011,23:00,170,1.6,15.9,0.6,22.8,75.5,0.0,1014,0.001,0.002,0.003,0.000,10.4,5.0,7
24/04/2011,00:00,153,2.1,15.6,0.7,23.0,75.2,0.0,1014,,,,,2.9,-3.2,
24/04/2011,01:00,169,1.9,13.5,0.6,22.4,76.9,0.0,1014,0.001,0.001,0.002,0.000,,,6
24/04/2011,02:00,168,1.8,12.0,0.5,22.1,78.1,0.0,1013,0.001,0.001,0.002,0.000,5.7,0.2,6
