Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),PM10 (µg/m^3),Visibility-reducing particles (Mm^-1)
01/05/2010,19:00,172,2.4,17.5,0.3,23.4,24.0,13
01/05/2010,20:00,171,2.5,12.2,0.5,22.5,21.1,14
01/05/2010,21:00,163,2.5,15.6,0.6,22.5,20.2,11
01/05/2010,22:00,179,2.5,18.3,0.5,22.0,24.5,11
01/05/2010,23:00,145,2.5,23.2,0.8,22.1,18.0,11
02/05/2010,00:00,139,2.7,20.5,0.8,23.1,21.3,
02/05/2010,01:00,169,2.4,21.9,0.5,21.4,12.6,12
02/05/2010,02:00,158,2.6,13.7,0.6,21.6,21.7,10
02/05/2010,03:00,164,2.7,13.1,0.7,21.8,11.7,9
02/05/2010,04:00,171,2.6,11.4,0.5,20.9,9.9,9
02/05/2010,05:00,167,2.5,15.0,0.5,20.7,11.1,9
02/05/2010,06:00,171,2.6,11.9,0.6,20.8,14.1,9
02/05/2010,07:00,159,2.8,12.1,0.8,23.0,17.8,11
02/05/2010,08:00,156,3.0,12.1,0.9,24.6,17.2,10
02/05/2010,09:00,145,3.0,13.1,1.0,26.6,21.0,11
02/05/2010,10:00,153,3.1,13.8,1.0,26.2,14.5,12
02/05/2010,11:00,147,3.1,15.5,1.1,26.9,15.1,13
02/05/2010,12:00,149,2.9,14.9,1.0,23.5,29.2,15
02/05/2010,13:00,139,3.2,12.4,1.2,26.1,21.4,17
02/05/2010,14:00,136,3.1,12.5,1.0,25.2,18.6,16
02/05/2010,15:00,131,3.1,11.8,1.2,24.3,17.2,15
02/05/2010,16:00,135,3.3,10.3,1.1,25.5,15.0,14
02/05/2010,17:00,130,3.3,12.1,1.0,24.6,12.3,13
02/05/2010,18:00,128,3.1,12.4,0.9,24.3,8.2,12
02/05/2010,19:00,131,3.2,11.6,1.0,24.2,24.3,13
02/05/2010,20:00,131,3.0,13.0,1.0,24.0,19.3,13
02/05/2010,21:00,134,3.0,11.0,0.9,24.1,22.5,13
02/05/2010,22:00,128,2.9,13.6,0.9,24.1,,11
02/05/2010,23:00,154,2.6,15.7,0.7,23.1,29.4,11
03/05/2010,00:00,168,2.6,13.9,0.4,22.0,17.8,
03/05/2010,01:00,179,2.6,11.7,0.5,21.4,14.8,11
03/05/2010,02:00,177,2.6,10.6,0.5,20.9,14.5,11
03/05/2010,03:00,173,2.7,11.3,0.6,21.0,12.2,11
03/05/2010,04:00,173,2.8,12.2,0.7,20.7,11.7,9
03/05/2010,05:00,168,2.8,11.3,0.6,20.9,11.8,8
03/05/2010,06:00,168,2.9,12.0,0.8,21.2,10.7,8
03/05/2010,07:00,158,2.9,12.2,0.7,22.2,9.0,6
03/05/2010,08:00,155,2.9,13.1,0.8,23.4,16.6,8
03/05/2010,09:00,154,2.9,13.5,0.9,24.1,19.1,10
03/05/2010,10:00,143,3.2,20.2,1.2,25.9,25.2,11
03/05/2010,11:00,140,3.4,11.4,1.1,26.8,16.1,12
03/05/2010,12:00,136,3.3,13.4,1.1,28.1,11.5,11
03/05/2010,13:00,146,3.3,12.9,1.1,27.2,16.8,9
03/05/2010,14:00,146,2.7,22.9,1.2,22.0,13.6,10
03/05/2010,15:00,133,3.0,14.3,1.1,23.4,,9
03/05/2010,16:00,144,3.1,10.7,1.0,22.8,,8
03/05/2010,17:00,154,2.7,10.2,0.5,22.7,25.7,11
03/05/2010,18:00,154,2.6,12.8,0.4,22.4,16.3,11
03/05/2010,19:00,164,2.5,20.1,0.5,22.4,16.6,11
03/05/2010,20:00,176,2.4,20.3,0.4,21.8,17.1,10
03/05/2010,21:00,203,2.5,14.9,0.3,21.1,12.3,10
03/05/2010,22:00,207,2.4,12.0,0.2,20.5,13.9,10
03/05/2010,23:00,220,2.4,9.7,0.2,20.3,13.2,10
04/05/2010,00:00,195,2.4,20.4,0.4,20.2,14.0,
04/05/2010,01:00,183,2.5,8.9,0.3,20.4,11.7,8
04/05/2010,02:00,191,2.4,18.3,0.4,20.3,9.1,9
04/05/2010,03:00,205,2.5,15.7,0.3,20.2,17.0,9
04/05/2010,04:00,211,2.5,11.2,0.4,20.0,9.4,9
04/05/2010,05:00,220,2.3,11.8,0.2,19.2,15.6,12
04/05/2010,06:00,206,2.4,12.7,0.3,19.5,29.6,18
04/05/2010,07:00,174,2.6,13.9,0.7,23.4,47.5,19
04/05/2010,08:00,156,2.9,13.5,0.8,25.1,19.5,9
04/05/2010,09:00,152,3.0,15.5,0.9,26.6,16.0,9
04/05/2010,10:00,137,3.1,14.0,1.1,27.4,21.0,9
04/05/2010,11:00,132,3.2,13.5,1.1,27.8,21.5,10
04/05/2010,12:00,127,3.1,13.7,1.0,28.1,16.8,11
04/05/2010,13:00,130,3.2,13.3,1.1,28.0,20.7,12
04/05/2010,14:00,131,3.2,14.5,1.0,27.4,20.7,12
04/05/2010,15:00,130,3.1,14.3,1.1,26.9,29.3,12
04/05/2010,16:00,132,3.1,13.6,1.1,26.0,24.6,11
04/05/2010,17:00,132,2.9,12.9,0.8,24.4,18.0,10
04/05/2010,18:00,128,2.7,13.3,0.7,23.9,12.5,9
04/05/2010,19:00,143,2.5,18.1,0.5,23.8,18.1,10
04/05/2010,20:00,182,2.4,15.9,0.3,22.8,18.3,11
04/05/2010,21:00,185,2.4,11.6,0.3,22.0,17.5,12
04/05/2010,22:00,202,2.3,14.6,0.2,21.2,9.9,10
04/05/2010,23:00,208,2.4,12.6,0.2,20.4,8.8,10
05/05/2010,00:00,206,2.4,13.4,0.3,19.9,6.6,
05/05/2010,01:00,214,2.4,10.4,0.2,19.6,13.6,12
05/05/2010,02:00,220,2.5,9.8,0.2,19.3,12.9,11
05/05/2010,03:00,215,2.4,12.6,0.3,19.1,11.3,10
05/05/2010,04:00,215,2.5,12.5,0.3,18.7,11.9,10
05/05/2010,05:00,202,2.5,11.7,0.3,18.6,17.7,13
05/05/2010,06:00,201,2.5,11.0,0.3,18.7,30.8,14
05/05/2010,07:00,193,2.7,12.9,0.5,21.4,41.4,11
05/05/2010,08:00,193,2.7,13.1,0.5,23.3,34.0,11
05/05/2010,09:00,152,2.8,19.3,0.8,26.3,16.4,9
05/05/2010,10:00,144,2.9,15.7,0.9,27.5,13.0,8
05/05/2010,11:00,132,2.8,17.7,0.8,28.5,16.3,8
05/05/2010,12:00,125,2.9,16.8,0.9,28.8,6.0,8
05/05/2010,13:00,123,2.8,19.9,0.9,28.8,12.7,6
05/05/2010,14:00,122,3.0,16.8,1.0,28.4,24.5,8
05/05/2010,15:00,115,2.9,14.4,0.9,27.2,14.9,9
05/05/2010,16:00,116,2.6,18.1,0.8,26.6,10.2,6
05/05/2010,17:00,119,2.4,14.5,0.5,24.6,20.3,7
05/05/2010,18:00,122,1.8,40.8,0.4,23.0,12.8,9
05/05/2010,19:00,215,2.4,11.1,0.3,21.8,44.9,16
05/05/2010,20:00,226,2.4,10.6,0.3,20.5,28.2,13
05/05/2010,21:00,224,2.4,11.1,0.3,20.0,21.7,11
05/05/2010,22:00,229,2.4,13.6,0.4,19.4,12.5,11
05/05/2010,23:00,235,2.4,15.5,0.4,18.9,13.4,12
06/05/2010,00:00,225,2.5,14.1,0.3,18.9,10.9,
06/05/2010,01:00,213,2.3,24.4,0.3,18.0,6.7,11
06/05/2010,02:00,226,2.3,26.2,0.4,17.6,6.9,9
06/05/2010,03:00,215,2.5,14.2,0.3,17.3,11.2,9
06/05/2010,04:00,223,2.5,11.8,0.4,17.2,9.2,8
06/05/2010,05:00,223,2.6,8.1,0.3,16.9,15.9,9
06/05/2010,06:00,219,2.6,10.1,0.4,16.8,27.9,11
06/05/2010,07:00,224,2.7,9.1,0.4,20.9,55.5,13
06/05/2010,08:00,208,2.4,19.5,0.5,24.0,36.0,13
06/05/2010,09:00,178,2.7,20.2,0.7,26.6,15.5,11
06/05/2010,10:00,143,3.4,18.1,1.2,28.1,,8
06/05/2010,11:00,142,3.7,18.2,1.2,29.2,11.9,9
06/05/2010,12:00,139,4.4,17.2,1.4,29.7,9.6,9
06/05/2010,13:00,129,4.7,14.5,1.4,29.8,19.6,9
06/05/2010,14:00,128,4.5,13.9,1.4,29.6,18.1,9
06/05/2010,15:00,120,3.8,16.8,1.3,29.2,46.5,10
06/05/2010,16:00,113,2.6,17.5,1.0,27.9,53.7,10
06/05/2010,17:00,100,2.2,16.9,0.9,25.3,36.5,9
06/05/2010,18:00,100,1.8,16.2,0.7,24.2,30.2,9
06/05/2010,19:00,128,1.0,33.6,0.4,23.4,31.3,10
06/05/2010,20:00,171,1.2,11.7,0.3,21.7,22.6,13
06/05/2010,21:00,185,0.9,22.8,0.3,20.9,12.7,13
06/05/2010,22:00,212,0.8,15.9,0.3,18.8,13.6,13
06/05/2010,23:00,202,1.4,15.3,0.4,18.0,9.3,10
07/05/2010,00:00,184,1.3,19.6,0.4,17.7,,
07/05/2010,01:00,169,1.2,15.8,0.5,17.8,,8
07/05/2010,02:00,144,2.5,12.5,0.8,18.9,,6
07/05/2010,03:00,153,1.4,40.4,0.9,18.1,,5
07/05/2010,04:00,229,1.1,12.9,0.4,14.6,28.1,7
07/05/2010,05:00,234,1.1,12.4,0.3,13.6,26.5,8
07/05/2010,06:00,233,1.2,11.9,0.4,13.7,44.4,13
07/05/2010,07:00,233,1.4,11.6,0.4,18.7,40.4,14
07/05/2010,08:00,206,1.4,28.4,0.5,21.9,42.4,15
07/05/2010,09:00,145,2.5,25.0,1.0,25.0,22.6,9
07/05/2010,10:00,133,3.8,15.8,1.1,25.8,33.4,8
07/05/2010,11:00,121,3.3,19.3,1.2,27.2,52.9,11
07/05/2010,12:00,121,4.0,16.4,1.4,27.5,55.2,14
07/05/2010,13:00,117,4.2,17.3,1.3,27.2,45.2,13
07/05/2010,14:00,116,3.9,17.8,1.3,27.1,48.8,13
07/05/2010,15:00,117,3.8,17.6,1.2,26.3,62.5,15
07/05/2010,16:00,125,3.4,15.5,1.2,25.3,38.2,12
07/05/2010,17:00,134,2.9,13.0,0.9,23.3,37.1,12
07/05/2010,18:00,142,1.9,13.0,0.7,22.1,31.4,13
07/05/2010,19:00,163,1.3,21.5,0.5,21.1,29.0,16
07/05/2010,20:00,176,0.8,13.9,0.3,20.0,27.1,21
07/05/2010,21:00,173,1.0,13.7,0.3,19.8,21.4,15
07/05/2010,22:00,207,0.9,15.4,0.2,18.7,17.6,14
07/05/2010,23:00,214,1.2,14.3,0.3,17.3,12.1,11
08/05/2010,00:00,215,1.1,18.7,0.4,16.1,11.5,
08/05/2010,01:00,220,1.5,11.8,0.4,15.8,13.7,13
08/05/2010,02:00,229,1.8,12.1,0.4,15.5,7.4,10
08/05/2010,03:00,227,1.6,12.3,0.5,15.2,8.2,9
08/05/2010,04:00,214,1.6,11.3,0.3,14.9,7.3,9
08/05/2010,05:00,202,1.8,10.8,0.4,15.3,12.3,9
08/05/2010,06:00,208,1.4,11.3,0.4,15.1,27.3,14
08/05/2010,07:00,217,1.4,14.7,0.4,20.4,34.0,11
08/05/2010,08:00,160,2.6,22.3,1.2,23.3,36.9,10
08/05/2010,09:00,144,3.8,16.8,1.2,25.0,39.3,10
08/05/2010,10:00,128,4.6,15.8,1.5,26.0,26.0,11
08/05/2010,11:00,125,4.7,15.0,1.4,26.7,22.1,11
08/05/2010,12:00,123,4.3,17.8,1.4,27.3,16.8,9
08/05/2010,13:00,118,4.1,17.3,1.4,27.1,16.9,9
08/05/2010,14:00,120,4.3,15.8,1.4,26.6,27.7,11
08/05/2010,15:00,122,3.9,16.2,1.4,26.0,10.5,9
08/05/2010,16:00,127,3.4,14.7,1.2,25.2,,7
08/05/2010,17:00,140,2.2,13.7,0.8,22.8,23.2,8
08/05/2010,18:00,146,1.7,12.7,0.5,21.3,39.9,12
08/05/2010,19:00,184,1.3,16.0,0.3,19.9,22.7,18
08/05/2010,20:00,188,1.3,12.2,0.4,18.6,19.6,14
08/05/2010,21:00,196,1.2,14.0,0.3,18.1,16.1,11
08/05/2010,22:00,202,1.3,17.8,0.3,17.0,16.5,14
08/05/2010,23:00,208,1.2,17.5,0.3,16.4,24.1,18
09/05/2010,00:00,214,1.6,10.7,0.4,16.4,21.9,
09/05/2010,01:00,203,1.6,16.3,0.4,16.7,28.8,10
09/05/2010,02:00,167,2.0,19.0,0.7,18.8,41.2,7
09/05/2010,03:00,169,2.1,21.8,0.9,18.8,21.5,6
09/05/2010,04:00,156,2.9,19.2,1.2,18.6,18.1,3
09/05/2010,05:00,156,2.5,32.0,1.3,18.3,11.6,4
09/05/2010,06:00,163,2.6,16.6,1.0,18.5,14.4,4
09/05/2010,07:00,164,2.5,15.2,0.9,19.0,17.3,4
09/05/2010,08:00,158,2.8,17.5,1.0,20.0,16.5,4
09/05/2010,09:00,146,2.8,19.7,1.0,20.9,14.5,5
09/05/2010,10:00,129,2.9,18.6,1.2,20.4,8.6,8
09/05/2010,11:00,142,3.4,18.8,1.2,22.4,17.7,8
09/05/2010,12:00,129,3.4,17.5,1.2,20.9,11.7,8
09/05/2010,13:00,145,3.1,19.0,1.0,22.8,14.9,8
09/05/2010,14:00,122,3.9,21.1,1.6,22.9,5.9,9
09/05/2010,15:00,107,3.0,17.8,1.3,23.6,,7
09/05/2010,16:00,97,3.3,18.1,1.4,23.5,16.7,9
09/05/2010,17:00,115,2.3,25.3,1.1,22.5,12.0,8
09/05/2010,18:00,137,2.9,19.1,1.9,21.0,23.4,12
09/05/2010,19:00,122,4.2,17.3,1.6,20.8,,7
09/05/2010,20:00,95,2.5,22.1,1.2,22.5,24.1,10
09/05/2010,21:00,119,1.7,36.0,0.9,20.2,11.6,10
09/05/2010,22:00,188,1.6,13.1,0.4,19.9,21.0,9
09/05/2010,23:00,181,1.4,12.8,0.4,19.6,17.1,11
10/05/2010,00:00,173,1.8,14.3,0.6,19.3,8.9,
10/05/2010,01:00,174,1.9,13.5,0.6,18.8,3.6,8
10/05/2010,02:00,169,1.6,13.4,0.6,18.8,10.0,8
10/05/2010,03:00,189,1.3,20.0,0.5,18.4,,7
10/05/2010,04:00,202,1.1,14.7,0.3,17.7,15.6,10
10/05/2010,05:00,156,1.5,24.2,0.7,18.3,22.0,9
10/05/2010,06:00,143,3.3,13.3,1.1,19.0,10.1,8
10/05/2010,07:00,156,2.8,15.9,0.9,19.4,15.6,9
10/05/2010,08:00,165,2.6,16.8,0.9,21.1,13.8,8
10/05/2010,09:00,155,2.9,17.8,1.1,21.7,11.2,8
10/05/2010,10:00,154,2.5,16.7,0.9,20.5,22.9,7
10/05/2010,11:00,133,2.8,22.2,1.2,22.0,11.4,6
10/05/2010,12:00,134,3.6,17.3,1.1,23.9,4.8,6
10/05/2010,13:00,114,2.0,18.7,1.1,22.2,11.6,8
10/05/2010,14:00,126,2.0,24.9,0.8,20.7,16.3,7
10/05/2010,15:00,171,2.2,15.9,0.8,21.7,12.5,8
10/05/2010,16:00,173,2.0,15.7,0.8,21.7,,7
10/05/2010,17:00,157,1.8,18.6,0.7,21.2,11.8,7
10/05/2010,18:00,144,0.8,69.7,0.9,20.9,8.8,7
10/05/2010,19:00,223,1.6,36.8,0.6,20.4,18.1,8
10/05/2010,20:00,218,1.9,18.5,0.6,20.1,12.2,9
10/05/2010,21:00,211,1.1,53.9,0.6,19.8,9.1,8
10/05/2010,22:00,200,1.6,20.3,0.5,19.7,5.6,6
10/05/2010,23:00,205,0.9,33.5,0.4,19.1,15.1,9
11/05/2010,00:00,193,1.1,30.6,0.6,19.3,12.0,
11/05/2010,01:00,214,1.2,10.9,0.3,19.0,10.1,7
11/05/2010,02:00,213,1.0,15.0,0.3,18.5,7.6,8
11/05/2010,03:00,220,1.1,16.3,0.3,18.0,8.9,9
11/05/2010,04:00,213,1.0,17.8,0.2,17.8,12.4,8
11/05/2010,05:00,224,0.9,18.1,0.3,17.7,11.5,9
11/05/2010,06:00,208,1.1,14.0,0.2,18.0,26.6,13
11/05/2010,07:00,201,1.5,12.8,0.4,19.0,34.4,9
11/05/2010,08:00,188,1.5,21.3,0.5,22.2,20.7,7
11/05/2010,09:00,163,2.0,26.2,0.9,25.2,14.4,6
11/05/2010,10:00,142,2.4,20.5,0.8,26.8,6.6,5
11/05/2010,11:00,122,2.5,21.4,0.9,26.9,6.9,6
11/05/2010,12:00,113,3.1,17.8,1.1,26.9,16.1,5
11/05/2010,13:00,115,3.4,18.1,1.2,26.0,28.0,7
11/05/2010,14:00,121,2.6,21.6,1.1,26.7,,6
11/05/2010,15:00,103,1.9,22.9,0.9,25.7,22.7,7
11/05/2010,16:00,110,2.6,18.4,0.9,24.6,23.4,6
11/05/2010,17:00,108,2.3,18.8,0.9,23.2,15.6,6
11/05/2010,18:00,104,1.6,19.1,0.7,22.9,6.4,4
11/05/2010,19:00,112,1.3,19.5,0.5,22.7,11.3,5
11/05/2010,20:00,183,1.0,42.1,0.4,21.9,20.5,7
11/05/2010,21:00,196,1.0,21.8,0.4,20.8,21.5,9
11/05/2010,22:00,193,1.4,15.0,0.4,20.4,13.4,7
11/05/2010,23:00,195,1.2,17.6,0.4,20.5,7.1,6
12/05/2010,00:00,212,1.2,11.9,0.3,20.1,13.9,
12/05/2010,01:00,240,1.2,16.5,0.5,20.1,16.4,8
12/05/2010,02:00,221,1.0,21.2,0.3,20.1,12.9,8
12/05/2010,03:00,212,0.7,23.8,0.4,19.9,16.0,9
12/05/2010,04:00,221,1.1,13.7,0.3,19.6,14.4,9
12/05/2010,05:00,226,1.1,14.9,0.4,19.5,27.6,11
12/05/2010,06:00,205,1.1,13.3,0.3,19.7,40.8,16
12/05/2010,07:00,189,1.2,14.2,0.4,20.3,27.9,12
12/05/2010,08:00,178,1.8,18.4,0.6,22.2,37.1,13
12/05/2010,09:00,142,2.4,21.7,1.0,25.1,34.9,9
12/05/2010,10:00,122,2.6,19.1,0.9,27.0,16.3,7
12/05/2010,11:00,127,2.9,21.7,1.0,27.1,25.0,9
12/05/2010,12:00,109,2.7,21.9,1.0,27.8,23.0,8
12/05/2010,13:00,100,2.7,21.3,1.0,27.9,15.4,8
12/05/2010,14:00,108,2.8,19.1,1.0,26.9,29.9,9
12/05/2010,15:00,105,2.4,20.2,0.9,25.5,25.3,10
12/05/2010,16:00,106,2.1,21.0,1.0,25.3,9.2,7
12/05/2010,17:00,105,1.4,15.6,0.5,23.3,17.7,6
12/05/2010,18:00,115,0.7,20.4,0.3,22.1,17.6,8
12/05/2010,19:00,235,0.5,29.7,0.3,21.0,37.5,15
12/05/2010,20:00,228,0.7,12.2,0.2,20.2,22.4,12
12/05/2010,21:00,236,0.8,16.6,0.3,19.4,20.8,12
12/05/2010,22:00,232,1.2,12.2,0.3,18.8,14.2,11
12/05/2010,23:00,235,1.1,9.7,0.2,17.9,12.0,10
13/05/2010,00:00,236,1.1,9.0,0.3,17.6,6.7,
13/05/2010,01:00,232,1.1,11.3,0.3,17.2,8.2,8
13/05/2010,02:00,223,1.5,11.5,0.4,16.7,5.3,8
13/05/2010,03:00,224,1.1,13.6,0.4,16.3,11.8,8
13/05/2010,04:00,217,1.3,19.7,0.4,15.8,5.1,8
13/05/2010,05:00,224,0.9,19.1,0.4,15.1,,6
13/05/2010,06:00,226,1.1,13.6,0.3,15.0,42.0,16
13/05/2010,07:00,210,1.4,12.2,0.3,18.5,58.2,16
13/05/2010,08:00,165,1.6,26.2,0.7,22.0,,12
13/05/2010,09:00,143,3.1,18.4,1.1,23.9,,9
13/05/2010,10:00,127,3.2,18.2,1.0,25.4,,8
13/05/2010,11:00,123,3.0,19.4,1.0,26.2,27.3,9
13/05/2010,12:00,113,3.3,18.4,1.2,26.6,42.7,9
13/05/2010,13:00,110,3.2,18.5,1.1,26.5,44.6,10
13/05/2010,14:00,112,3.0,19.1,1.1,26.1,34.9,9
13/05/2010,15:00,111,2.9,18.5,1.0,25.1,68.8,14
13/05/2010,16:00,97,2.1,19.9,0.9,24.1,28.9,6
13/05/2010,17:00,90,1.4,17.6,0.6,21.9,32.7,8
13/05/2010,18:00,133,0.6,31.7,0.3,20.3,35.2,12
13/05/2010,19:00,216,0.8,25.9,0.5,18.8,61.4,20
13/05/2010,20:00,231,0.9,17.1,0.3,17.3,33.7,11
13/05/2010,21:00,234,1.1,19.6,0.4,16.6,21.0,10
13/05/2010,22:00,230,1.6,15.0,0.4,15.7,15.0,9
13/05/2010,23:00,232,1.7,21.1,0.5,15.3,14.2,9
14/05/2010,00:00,217,1.6,21.3,0.6,14.2,9.4,
14/05/2010,01:00,233,1.1,19.2,0.4,13.6,7.9,8
14/05/2010,02:00,223,1.5,15.9,0.4,13.6,9.9,7
14/05/2010,03:00,215,1.7,20.5,0.6,13.3,6.2,7
14/05/2010,04:00,223,1.2,13.0,0.3,12.6,7.2,8
14/05/2010,05:00,222,1.7,12.3,0.4,12.1,16.0,9
14/05/2010,06:00,227,1.4,13.1,0.4,11.9,37.6,14
14/05/2010,07:00,230,1.3,12.7,0.4,16.7,63.4,13
14/05/2010,08:00,211,1.3,22.4,0.4,19.9,77.3,21
14/05/2010,09:00,155,1.9,23.5,0.7,22.9,,11
14/05/2010,10:00,133,2.2,26.1,0.8,25.2,,8
14/05/2010,11:00,106,1.9,25.8,0.9,26.4,19.3,7
14/05/2010,12:00,112,2.3,22.4,1.1,26.6,,10
14/05/2010,13:00,109,2.6,21.6,1.0,26.6,,7
14/05/2010,14:00,105,3.1,20.3,1.2,26.1,,8
14/05/2010,15:00,108,3.1,18.3,1.1,25.4,,7
14/05/2010,16:00,101,2.2,19.0,0.8,23.9,68.2,4
14/05/2010,17:00,98,1.2,13.0,0.4,20.6,50.9,7
14/05/2010,18:00,97,1.0,13.1,0.3,20.0,39.1,8
14/05/2010,19:00,167,0.6,57.7,0.3,18.7,45.6,13
14/05/2010,20:00,225,1.5,19.9,0.5,17.1,43.8,10
14/05/2010,21:00,243,1.4,18.9,0.5,16.7,41.4,10
14/05/2010,22:00,239,1.5,13.6,0.4,16.7,30.8,9
14/05/2010,23:00,236,1.0,17.1,0.4,16.5,25.2,8
15/05/2010,00:00,232,1.8,9.6,0.5,16.2,21.2,
15/05/2010,01:00,236,1.8,12.1,0.5,16.1,16.1,6
15/05/2010,02:00,237,1.6,13.2,0.4,15.8,18.5,6
15/05/2010,03:00,243,1.4,29.7,0.7,15.8,19.5,7
15/05/2010,04:00,238,1.3,24.2,0.6,16.1,9.1,5
15/05/2010,05:00,225,1.2,30.3,0.6,15.8,11.4,5
15/05/2010,06:00,216,1.5,21.7,0.6,14.8,24.0,6
15/05/2010,07:00,237,1.3,22.7,0.6,18.2,38.3,11
15/05/2010,08:00,228,2.0,13.6,0.6,20.6,35.2,9
15/05/2010,09:00,210,1.2,44.0,0.5,24.9,54.6,13
15/05/2010,10:00,129,2.1,26.0,0.8,26.8,45.8,15
15/05/2010,11:00,117,2.5,24.0,0.9,27.2,25.0,13
15/05/2010,12:00,116,3.0,19.5,1.1,27.0,50.0,22
15/05/2010,13:00,111,3.0,19.7,1.0,26.7,31.1,20
15/05/2010,14:00,107,3.1,19.4,1.1,26.4,37.9,21
15/05/2010,15:00,106,2.7,20.2,1.0,24.5,26.3,18
15/05/2010,16:00,113,2.3,18.9,0.9,24.1,20.5,19
15/05/2010,17:00,97,1.3,23.5,0.6,22.6,16.7,19
15/05/2010,18:00,129,1.1,19.3,0.4,21.9,20.2,18
15/05/2010,19:00,177,1.2,15.0,0.5,21.1,24.9,25
15/05/2010,20:00,182,0.7,25.6,0.3,20.0,26.3,30
15/05/2010,21:00,223,0.8,17.2,0.3,18.6,30.3,23
15/05/2010,22:00,219,1.3,13.6,0.4,17.7,23.4,22
15/05/2010,23:00,241,1.2,13.1,0.4,16.8,24.0,24
16/05/2010,00:00,239,1.4,12.6,0.4,16.6,19.1,
16/05/2010,01:00,236,1.3,10.9,0.4,16.5,18.4,21
16/05/2010,02:00,225,1.8,11.3,0.4,16.3,16.8,19
16/05/2010,03:00,240,1.3,15.7,0.5,16.2,20.6,20
16/05/2010,04:00,224,1.5,16.6,0.5,16.4,14.4,16
16/05/2010,05:00,199,0.9,34.6,0.3,16.4,20.5,16
16/05/2010,06:00,227,1.1,14.8,0.4,16.4,73.8,25
16/05/2010,07:00,227,1.5,13.8,0.6,17.9,17.5,15
16/05/2010,08:00,208,1.6,18.3,0.6,20.8,23.8,16
16/05/2010,09:00,157,2.3,20.2,0.8,23.6,27.7,21
16/05/2010,10:00,141,2.4,20.3,0.8,24.7,11.2,17
16/05/2010,11:00,131,2.4,20.2,0.9,25.6,7.8,14
16/05/2010,12:00,115,2.5,17.8,0.9,25.1,19.4,14
16/05/2010,13:00,134,2.4,16.5,0.7,24.5,15.5,14
16/05/2010,14:00,134,2.4,14.0,0.7,23.2,19.3,15
16/05/2010,15:00,151,2.0,15.9,0.7,21.9,24.0,15
16/05/2010,16:00,163,1.9,18.0,0.6,20.9,31.4,15
16/05/2010,17:00,184,1.8,16.9,0.6,19.5,33.5,17
16/05/2010,18:00,202,1.9,12.3,0.5,18.7,31.0,17
16/05/2010,19:00,218,1.3,15.3,0.5,17.8,25.6,15
16/05/2010,20:00,224,1.0,19.3,0.5,17.3,26.4,15
16/05/2010,21:00,227,1.6,10.8,0.4,17.1,24.0,13
16/05/2010,22:00,229,1.9,27.6,0.7,16.9,21.7,13
16/05/2010,23:00,231,2.1,24.2,1.1,17.2,16.6,14
17/05/2010,00:00,225,1.8,11.0,0.6,16.6,12.7,
17/05/2010,01:00,224,2.0,17.2,0.6,16.3,15.1,11
17/05/2010,02:00,194,1.8,10.6,0.5,16.2,16.3,11
17/05/2010,03:00,223,1.6,14.1,0.5,16.1,19.6,12
17/05/2010,04:00,219,1.1,23.0,0.4,16.0,16.2,10
17/05/2010,05:00,202,0.8,30.4,0.4,16.1,18.7,13
17/05/2010,06:00,209,0.6,57.7,0.4,16.1,18.5,13
17/05/2010,07:00,236,0.9,19.5,0.4,16.3,25.0,14
17/05/2010,08:00,195,1.2,19.0,0.4,17.0,27.9,17
17/05/2010,09:00,183,1.5,15.6,0.5,18.2,19.1,13
17/05/2010,10:00,169,1.9,15.6,0.7,19.0,15.7,13
17/05/2010,11:00,160,2.3,20.8,0.8,20.2,15.2,11
17/05/2010,12:00,157,2.0,23.3,0.7,21.3,10.7,9
17/05/2010,13:00,124,2.0,21.7,0.8,22.2,10.6,8
17/05/2010,14:00,122,1.7,20.8,0.6,21.5,16.4,9
17/05/2010,15:00,121,1.9,17.8,0.6,21.1,20.2,10
17/05/2010,16:00,125,1.7,17.3,0.6,20.7,12.9,8
17/05/2010,17:00,149,1.5,15.4,0.5,20.2,15.8,9
17/05/2010,18:00,139,1.6,14.2,0.5,19.9,14.4,10
17/05/2010,19:00,148,1.7,14.5,0.5,19.2,13.1,8
17/05/2010,20:00,160,1.6,15.2,0.6,18.2,15.1,10
17/05/2010,21:00,160,2.1,17.6,0.7,17.5,11.9,10
17/05/2010,22:00,159,1.7,16.3,0.6,17.2,9.0,11
17/05/2010,23:00,180,1.3,19.4,0.5,17.2,11.9,11
18/05/2010,00:00,159,1.2,24.3,0.4,17.0,9.9,
18/05/2010,01:00,146,1.5,16.3,0.5,17.0,7.5,10
18/05/2010,02:00,188,1.2,22.4,0.5,17.1,10.8,11
18/05/2010,03:00,180,1.8,20.0,0.6,16.8,10.0,11
18/05/2010,04:00,187,1.4,24.1,0.6,16.6,8.3,9
18/05/2010,05:00,211,0.9,32.1,0.4,16.5,13.3,12
18/05/2010,06:00,199,0.5,67.9,0.4,16.4,13.7,14
18/05/2010,07:00,251,1.1,31.6,0.6,16.7,16.2,14
18/05/2010,08:00,226,0.9,37.9,0.5,17.8,15.6,16
18/05/2010,09:00,167,1.4,32.2,0.5,20.0,11.6,15
