Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC)
31/03/2010,00:00,177,0.4,24.1,0.4,19.7
31/03/2010,01:00,,0.0,93.2,0.3,19.1
31/03/2010,02:00,194,0.7,17.4,0.6,19.0
31/03/2010,03:00,190,0.8,43.0,0.6,19.0
31/03/2010,04:00,168,0.6,38.3,0.5,19.4
31/03/2010,05:00,152,0.5,49.5,0.5,19.7
31/03/2010,06:00,80,0.3,68.2,0.4,20.0
31/03/2010,07:00,196,0.7,33.9,0.6,21.8
31/03/2010,08:00,171,1.3,28.9,0.8,23.2
31/03/2010,09:00,134,1.0,61.6,0.8,24.7
31/03/2010,10:00,94,1.8,35.0,1.0,25.4
31/03/2010,11:00,77,3.2,20.6,1.2,26.7
31/03/2010,12:00,73,4.3,15.7,1.1,27.4
31/03/2010,13:00,74,3.9,15.8,1.0,27.4
31/03/2010,14:00,78,3.5,18.8,1.1,27.1
31/03/2010,15:00,83,3.6,17.3,1.1,26.2
31/03/2010,16:00,70,3.0,14.4,0.8,24.9
31/03/2010,17:00,82,1.9,17.4,0.9,23.9
31/03/2010,18:00,66,0.6,46.0,0.8,23.1
31/03/2010,19:00,70,0.5,72.9,0.8,22.3
31/03/2010,20:00,160,0.3,30.0,0.4,22.0
31/03/2010,21:00,142,0.6,62.8,0.4,21.2
31/03/2010,22:00,213,0.2,27.9,0.3,20.7
31/03/2010,23:00,206,0.2,14.1,0.3,20.4
01/04/2010,00:00,220,0.3,48.0,0.4,19.9
01/04/2010,01:00,178,0.3,64.3,0.5,19.7
01/04/2010,02:00,218,0.3,16.7,0.4,19.6
01/04/2010,03:00,149,0.1,74.8,0.3,19.3
01/04/2010,04:00,75,0.5,142.1,0.5,19.5
01/04/2010,05:00,98,0.4,21.3,0.5,19.9
01/04/2010,06:00,154,0.2,73.2,0.4,20.1
01/04/2010,07:00,229,0.2,56.5,0.3,20.9
01/04/2010,08:00,249,0.1,141.5,0.3,22.3
01/04/2010,09:00,223,0.4,72.8,0.6,23.8
01/04/2010,10:00,18,0.2,82.6,0.4,24.3
01/04/2010,11:00,197,0.4,102.1,0.6,25.3
01/04/2010,12:00,49,0.5,91.1,0.6,26.2
01/04/2010,13:00,4,0.7,175.9,0.6,26.5
01/04/2010,14:00,43,1.2,28.8,0.7,26.5
01/04/2010,15:00,70,0.5,46.1,0.5,26.7
01/04/2010,16:00,16,0.2,161.6,0.3,26.3
01/04/2010,17:00,110,0.1,24.9,0.4,25.0
01/04/2010,18:00,86,2.1,18.2,0.8,23.6
01/04/2010,19:00,85,0.9,25.9,0.7,22.7
01/04/2010,20:00,140,0.2,87.7,0.4,21.5
01/04/2010,21:00,126,0.4,47.4,0.5,21.0
01/04/2010,22:00,155,0.6,25.7,0.3,20.9
01/04/2010,23:00,183,0.7,14.3,0.4,20.1
02/04/2010,00:00,219,0.3,52.8,0.3,19.6
02/04/2010,01:00,183,0.2,39.1,0.4,19.4
02/04/2010,02:00,142,0.2,60.8,0.3,19.0
02/04/2010,03:00,144,0.3,46.9,0.4,19.2
02/04/2010,04:00,169,0.4,73.1,0.5,18.9
02/04/2010,05:00,119,0.4,29.2,0.4,19.3
02/04/2010,06:00,90,0.5,23.6,0.3,19.3
02/04/2010,07:00,167,0.6,48.4,0.5,21.4
02/04/2010,08:00,153,1.2,51.5,0.9,23.3
02/04/2010,09:00,144,2.0,39.9,1.2,24.3
02/04/2010,10:00,152,1.8,42.5,1.1,26.0
02/04/2010,11:00,85,2.8,34.7,1.2,27.1
02/04/2010,12:00,72,3.8,18.8,1.4,27.3
02/04/2010,13:00,68,4.4,18.5,1.5,27.3
02/04/2010,14:00,63,6.2,12.9,1.3,27.0
02/04/2010,15:00,64,5.6,12.3,1.1,26.5
02/04/2010,16:00,71,5.7,13.3,1.2,25.5
02/04/2010,17:00,79,3.6,15.4,1.3,24.2
02/04/2010,18:00,85,2.9,16.8,1.0,23.2
02/04/2010,19:00,94,2.3,24.5,0.9,23.1
02/04/2010,20:00,111,1.0,35.8,0.7,22.9
02/04/2010,21:00,179,0.8,16.9,0.4,22.3
02/04/2010,22:00,166,0.4,25.9,0.5,21.2
02/04/2010,23:00,161,0.7,35.3,0.5,21.2
03/04/2010,00:00,173,0.7,26.8,0.6,20.5
03/04/2010,01:00,200,0.5,55.3,0.5,19.8
03/04/2010,02:00,329,0.2,139.3,0.4,18.7
03/04/2010,03:00,48,0.1,38.8,0.3,18.2
03/04/2010,04:00,321,0.3,64.5,0.3,17.7
03/04/2010,05:00,278,0.4,40.9,0.3,17.6
03/04/2010,06:00,280,0.8,19.6,0.2,17.8
03/04/2010,07:00,183,0.5,68.5,0.8,20.1
03/04/2010,08:00,148,1.8,41.8,1.2,22.9
03/04/2010,09:00,116,2.4,44.2,1.4,25.3
03/04/2010,10:00,147,2.1,45.5,1.2,25.6
03/04/2010,11:00,97,3.1,43.6,1.5,27.1
03/04/2010,12:00,83,3.4,35.9,1.5,27.1
03/04/2010,13:00,89,2.5,31.5,1.4,26.2
03/04/2010,14:00,66,4.0,23.9,2.1,25.7
03/04/2010,15:00,66,7.1,12.5,1.6,25.9
03/04/2010,16:00,100,3.1,25.5,1.5,23.1
03/04/2010,17:00,102,2.1,32.2,1.1,22.8
03/04/2010,18:00,106,1.8,36.6,1.1,22.3
03/04/2010,19:00,116,1.7,37.6,1.1,22.1
03/04/2010,20:00,137,1.1,35.1,0.6,21.4
03/04/2010,21:00,145,0.8,40.2,0.6,20.8
03/04/2010,22:00,149,0.3,59.1,0.4,20.3
03/04/2010,23:00,111,0.2,33.1,0.3,19.6
04/04/2010,00:00,111,0.1,102.1,0.5,20.0
04/04/2010,01:00,302,0.2,21.6,0.3,19.5
04/04/2010,02:00,154,0.2,62.9,0.5,19.6
04/04/2010,03:00,134,0.4,61.6,0.7,20.0
04/04/2010,04:00,219,0.7,74.8,0.6,19.6
04/04/2010,05:00,155,0.7,77.5,0.9,20.1
04/04/2010,06:00,176,0.8,25.9,0.4,19.3
04/04/2010,07:00,159,1.1,39.3,0.8,21.2
04/04/2010,08:00,149,1.8,42.7,1.0,23.1
04/04/2010,09:00,112,2.4,45.7,1.4,24.8
04/04/2010,10:00,94,3.4,28.6,1.4,25.6
04/04/2010,11:00,84,4.4,22.0,1.5,26.4
04/04/2010,12:00,70,4.7,15.1,1.3,26.1
04/04/2010,13:00,72,3.7,18.0,1.2,25.1
04/04/2010,14:00,68,5.2,11.3,1.2,25.5
04/04/2010,15:00,72,4.3,15.1,1.2,25.1
04/04/2010,16:00,78,3.1,16.4,1.0,24.8
04/04/2010,17:00,85,2.6,16.0,0.9,23.4
04/04/2010,18:00,94,1.3,27.3,0.7,22.2
04/04/2010,19:00,92,1.6,21.5,0.7,21.5
04/04/2010,20:00,100,1.6,25.0,0.7,21.5
04/04/2010,21:00,127,0.6,47.6,0.6,20.9
04/04/2010,22:00,155,0.5,39.3,0.5,19.9
04/04/2010,23:00,,0.0,115.7,0.5,18.7
05/04/2010,00:00,254,0.2,47.9,0.3,18.3
05/04/2010,01:00,192,0.5,14.6,0.4,17.6
05/04/2010,02:00,182,0.6,15.3,0.3,17.1
05/04/2010,03:00,174,0.3,29.8,0.4,16.2
05/04/2010,04:00,218,0.1,12.5,0.3,15.6
05/04/2010,05:00,186,0.1,66.4,0.2,15.4
05/04/2010,06:00,131,0.1,44.4,0.2,15.9
05/04/2010,07:00,99,0.4,72.3,0.5,19.6
05/04/2010,08:00,130,1.0,59.0,0.9,22.1
05/04/2010,09:00,146,1.7,52.9,1.2,24.2
05/04/2010,10:00,86,3.2,25.9,1.2,25.5
05/04/2010,11:00,75,4.0,20.8,1.3,25.8
05/04/2010,12:00,62,4.6,16.3,1.3,26.1
05/04/2010,13:00,67,5.2,14.3,1.3,26.6
05/04/2010,14:00,67,5.2,13.6,1.1,26.1
05/04/2010,15:00,66,5.9,11.8,1.1,25.4
05/04/2010,16:00,68,5.4,12.0,1.3,24.5
05/04/2010,17:00,71,4.6,10.6,1.2,23.0
05/04/2010,18:00,78,2.5,13.6,0.9,22.0
05/04/2010,19:00,95,1.7,27.5,1.0,21.9
05/04/2010,20:00,169,0.8,20.4,0.4,20.9
05/04/2010,21:00,184,0.6,16.5,0.3,19.6
05/04/2010,22:00,137,0.3,42.0,0.5,19.9
05/04/2010,23:00,194,0.5,51.8,0.4,19.8
06/04/2010,00:00,339,0.1,160.3,0.2,18.4
06/04/2010,01:00,152,0.1,91.5,0.2,17.8
06/04/2010,02:00,231,0.3,53.0,0.3,17.4
06/04/2010,03:00,173,0.3,40.0,0.3,17.1
06/04/2010,04:00,200,0.6,18.9,0.6,17.0
06/04/2010,05:00,171,0.2,36.0,0.4,16.7
06/04/2010,06:00,194,1.0,33.2,0.6,17.4
06/04/2010,07:00,222,1.2,18.1,0.6,19.4
06/04/2010,08:00,185,1.9,31.2,0.9,22.1
06/04/2010,09:00,108,2.1,49.4,1.4,24.0
06/04/2010,10:00,84,4.8,23.0,1.7,24.6
06/04/2010,11:00,83,4.2,23.3,1.6,24.5
06/04/2010,12:00,82,3.8,22.2,1.3,24.4
06/04/2010,13:00,80,3.2,21.4,1.2,24.3
06/04/2010,14:00,72,4.4,14.5,1.3,24.7
06/04/2010,15:00,78,4.7,19.1,1.6,25.0
06/04/2010,16:00,81,4.0,18.1,1.3,24.6
06/04/2010,17:00,81,2.8,13.4,0.8,22.7
06/04/2010,18:00,88,1.6,19.9,0.8,20.4
06/04/2010,19:00,106,1.1,22.9,0.7,20.0
06/04/2010,20:00,115,0.5,29.6,0.5,19.4
06/04/2010,21:00,240,0.1,70.6,0.3,17.7
06/04/2010,22:00,,0.0,21.0,0.0,16.3
06/04/2010,23:00,72,0.1,55.7,0.2,15.7
07/04/2010,00:00,,0.0,68.7,0.0,15.3
07/04/2010,01:00,80,0.1,53.1,0.3,15.3
07/04/2010,02:00,177,0.5,72.6,0.5,15.3
07/04/2010,03:00,174,0.5,42.9,0.5,15.7
07/04/2010,04:00,216,0.4,44.2,0.4,16.3
07/04/2010,05:00,144,0.8,42.0,0.6,17.6
07/04/2010,06:00,134,0.7,35.1,0.5,18.5
07/04/2010,07:00,107,1.2,28.1,0.6,20.3
07/04/2010,08:00,124,1.4,46.7,1.1,22.6
07/04/2010,09:00,147,1.3,46.7,0.9,24.2
07/04/2010,10:00,103,2.0,43.5,1.2,25.0
07/04/2010,11:00,98,2.4,34.3,1.1,25.3
07/04/2010,12:00,88,2.0,32.1,1.1,25.5
07/04/2010,13:00,72,4.7,14.9,1.4,25.4
07/04/2010,14:00,69,5.1,12.8,1.1,25.5
07/04/2010,15:00,74,5.3,13.8,1.3,25.0
07/04/2010,16:00,82,4.8,15.6,1.3,24.4
07/04/2010,17:00,81,4.3,16.4,1.4,23.5
07/04/2010,18:00,91,3.2,19.8,1.0,22.7
07/04/2010,19:00,91,2.7,19.2,1.0,22.4
07/04/2010,20:00,102,1.7,26.9,0.9,22.2
07/04/2010,21:00,103,1.4,36.5,0.9,22.0
07/04/2010,22:00,196,1.0,17.2,0.4,21.1
07/04/2010,23:00,178,1.3,12.2,0.4,20.7
08/04/2010,00:00,200,1.0,30.2,0.4,20.1
08/04/2010,01:00,194,1.0,13.3,0.4,19.8
08/04/2010,02:00,206,0.3,95.9,0.4,19.8
08/04/2010,03:00,190,0.3,77.4,0.6,19.8
08/04/2010,04:00,49,0.2,77.8,0.3,19.5
08/04/2010,05:00,257,0.1,107.6,0.3,18.9
08/04/2010,06:00,182,0.2,36.0,0.3,19.1
08/04/2010,07:00,202,0.9,40.1,0.5,20.7
08/04/2010,08:00,188,1.3,37.5,0.7,23.3
08/04/2010,09:00,77,1.8,32.7,1.0,25.6
08/04/2010,10:00,90,1.1,44.6,0.8,25.6
08/04/2010,11:00,47,1.2,50.5,0.9,26.7
08/04/2010,12:00,345,0.9,63.2,0.7,28.5
08/04/2010,13:00,84,2.2,29.5,0.9,27.5
08/04/2010,14:00,21,2.1,157.4,1.5,26.8
08/04/2010,15:00,357,3.0,19.8,1.0,27.4
08/04/2010,16:00,0,2.8,16.3,1.0,26.3
08/04/2010,17:00,6,2.1,176.0,0.9,24.6
08/04/2010,18:00,6,0.9,174.8,0.5,22.8
08/04/2010,19:00,326,0.7,41.4,0.5,21.8
08/04/2010,20:00,214,0.3,30.6,0.4,20.5
08/04/2010,21:00,205,0.3,7.8,0.4,19.7
08/04/2010,22:00,176,0.5,70.8,0.5,19.3
08/04/2010,23:00,250,0.8,35.1,0.5,19.2
09/04/2010,00:00,292,1.1,14.4,0.4,19.8
09/04/2010,01:00,251,0.5,35.6,0.3,19.8
09/04/2010,02:00,277,0.6,16.2,0.3,19.9
09/04/2010,03:00,279,0.2,15.8,0.3,19.3
09/04/2010,04:00,288,0.4,13.7,0.3,18.9
09/04/2010,05:00,275,0.5,27.1,0.2,18.8
09/04/2010,06:00,275,0.5,22.5,0.3,18.8
09/04/2010,07:00,230,0.9,27.4,0.4,21.9
09/04/2010,08:00,253,1.5,30.7,0.7,24.4
09/04/2010,09:00,270,1.4,31.4,0.8,26.3
09/04/2010,10:00,271,1.8,41.7,0.9,27.9
09/04/2010,11:00,290,1.8,42.9,0.9,29.3
09/04/2010,12:00,273,1.0,72.7,1.0,30.7
09/04/2010,13:00,290,1.6,48.1,1.1,31.7
09/04/2010,14:00,245,1.2,59.1,1.0,32.1
09/04/2010,15:00,264,1.0,40.4,0.8,31.8
09/04/2010,16:00,279,0.9,35.4,0.7,31.9
09/04/2010,17:00,342,2.7,15.0,1.1,28.1
09/04/2010,18:00,341,2.7,13.9,0.9,25.9
09/04/2010,19:00,319,1.1,41.0,0.8,25.0
09/04/2010,20:00,350,0.6,158.3,0.8,24.2
09/04/2010,21:00,115,0.4,46.3,0.5,23.3
09/04/2010,22:00,179,0.2,76.6,0.4,21.9
09/04/2010,23:00,34,0.2,55.5,0.4,21.1
10/04/2010,00:00,359,0.1,137.4,0.2,20.6
10/04/2010,01:00,,0.0,10.7,0.0,20.4
10/04/2010,02:00,,0.0,123.0,0.3,20.9
10/04/2010,03:00,249,0.1,78.5,0.2,21.0
10/04/2010,04:00,229,0.1,96.6,0.3,21.3
10/04/2010,05:00,226,1.5,57.9,1.3,21.6
10/04/2010,06:00,89,0.8,71.1,1.2,21.5
10/04/2010,07:00,6,0.2,140.7,0.6,21.5
10/04/2010,08:00,205,0.2,100.8,0.7,21.6
10/04/2010,09:00,27,0.3,69.4,0.4,22.5
10/04/2010,10:00,338,1.1,35.7,0.7,24.0
10/04/2010,11:00,338,1.9,26.6,0.9,26.7
10/04/2010,12:00,331,1.9,40.6,0.9,28.3
10/04/2010,13:00,283,2.3,31.6,1.0,28.9
10/04/2010,14:00,313,1.6,42.4,1.1,29.6
10/04/2010,15:00,325,2.0,24.7,0.8,29.7
10/04/2010,16:00,344,1.8,20.6,0.7,29.2
10/04/2010,17:00,14,0.4,120.9,1.5,26.7
10/04/2010,18:00,115,0.8,75.9,0.8,22.5
10/04/2010,19:00,211,0.7,47.5,0.6,22.1
10/04/2010,20:00,150,0.2,96.9,0.5,21.7
10/04/2010,21:00,213,0.1,89.5,0.3,21.2
10/04/2010,22:00,224,0.1,67.8,0.4,20.9
10/04/2010,23:00,60,0.1,27.1,0.1,20.5
11/04/2010,00:00,201,0.1,103.7,0.4,20.5
11/04/2010,01:00,96,0.2,55.8,0.3,20.9
11/04/2010,02:00,147,0.1,69.3,0.3,21.1
11/04/2010,03:00,,0.0,15.8,0.0,21.2
11/04/2010,04:00,30,0.1,127.2,0.2,21.2
11/04/2010,05:00,167,0.1,63.1,0.2,21.0
11/04/2010,06:00,272,0.1,121.7,0.1,21.4
11/04/2010,07:00,357,0.4,31.1,0.5,23.5
11/04/2010,08:00,354,1.2,25.7,0.6,25.5
11/04/2010,09:00,317,0.5,65.5,0.6,26.8
11/04/2010,10:00,252,0.3,86.2,0.6,28.2
11/04/2010,11:00,3,1.3,46.6,0.8,29.3
11/04/2010,12:00,343,1.2,53.2,0.9,30.4
11/04/2010,13:00,58,2.0,26.2,0.8,30.2
11/04/2010,14:00,60,3.4,21.0,0.9,29.5
11/04/2010,15:00,38,4.0,17.9,1.0,29.5
11/04/2010,16:00,13,3.1,171.5,1.0,28.3
11/04/2010,17:00,352,2.2,15.0,0.9,26.2
11/04/2010,18:00,343,1.9,25.8,1.1,24.8
11/04/2010,19:00,323,0.5,103.8,1.0,23.8
11/04/2010,20:00,197,0.5,48.8,0.4,23.1
11/04/2010,21:00,0,0.7,69.1,0.9,22.9
11/04/2010,22:00,200,0.3,66.5,0.4,22.6
11/04/2010,23:00,192,0.1,94.7,0.3,22.1
12/04/2010,00:00,182,1.9,43.7,2.1,22.2
12/04/2010,01:00,104,1.3,70.2,1.3,20.4
12/04/2010,02:00,287,0.7,50.9,0.4,20.3
12/04/2010,03:00,245,0.2,119.2,0.4,20.3
12/04/2010,04:00,351,1.0,15.7,0.4,20.1
12/04/2010,05:00,282,0.8,50.8,0.5,20.3
12/04/2010,06:00,299,0.3,117.3,0.5,20.7
12/04/2010,07:00,338,0.3,27.1,0.3,21.2
12/04/2010,08:00,284,0.1,82.8,0.3,21.8
12/04/2010,09:00,341,0.5,76.6,0.7,24.2
12/04/2010,10:00,301,1.2,35.2,0.7,25.6
12/04/2010,11:00,324,0.3,122.7,0.9,26.7
12/04/2010,12:00,300,0.7,137.4,0.9,28.3
12/04/2010,13:00,231,2.0,36.6,1.0,29.1
12/04/2010,14:00,212,1.9,33.0,1.0,29.1
12/04/2010,15:00,194,1.8,29.9,0.7,29.2
12/04/2010,16:00,170,0.6,52.4,0.6,28.6
12/04/2010,17:00,40,0.5,117.7,0.8,26.0
12/04/2010,18:00,342,1.5,26.5,0.9,24.5
12/04/2010,19:00,292,0.3,70.8,0.4,24.4
12/04/2010,20:00,150,0.2,114.9,1.0,23.9
12/04/2010,21:00,119,1.4,44.9,0.9,22.1
12/04/2010,22:00,104,1.2,44.6,0.9,21.4
12/04/2010,23:00,129,0.6,37.5,0.6,21.7
13/04/2010,00:00,128,0.6,36.9,0.5,21.3
13/04/2010,01:00,138,0.8,46.9,0.6,21.4
13/04/2010,02:00,150,0.5,35.7,0.4,20.8
13/04/2010,03:00,180,1.1,27.9,0.6,20.8
13/04/2010,04:00,181,1.4,25.4,0.9,20.9
13/04/2010,05:00,190,2.0,23.1,0.7,20.7
13/04/2010,06:00,191,0.5,46.5,0.6,19.0
13/04/2010,07:00,187,1.2,39.3,0.9,18.4
13/04/2010,08:00,162,0.5,48.5,0.5,18.0
13/04/2010,09:00,182,1.1,31.6,0.8,18.5
13/04/2010,10:00,134,1.0,42.3,0.8,17.9
13/04/2010,11:00,197,1.7,28.4,0.7,18.3
13/04/2010,12:00,208,1.5,35.0,0.9,19.3
13/04/2010,13:00,163,0.7,33.2,0.5,18.8
13/04/2010,14:00,182,1.0,39.9,0.6,19.1
13/04/2010,15:00,176,1.7,35.2,0.9,19.8
13/04/2010,16:00,185,1.1,26.1,0.6,19.8
13/04/2010,17:00,161,0.8,44.2,0.7,19.3
13/04/2010,18:00,161,0.3,48.7,0.5,18.3
13/04/2010,19:00,176,0.7,21.0,0.6,17.8
13/04/2010,20:00,159,1.0,47.6,0.9,17.3
13/04/2010,21:00,114,0.9,40.1,0.7,16.8
13/04/2010,22:00,122,0.3,38.8,0.4,16.8
13/04/2010,23:00,182,0.6,26.7,0.5,17.0
14/04/2010,00:00,168,0.6,30.4,0.6,17.1
14/04/2010,01:00,172,0.3,48.9,0.5,16.9
14/04/2010,02:00,167,0.2,60.7,0.3,16.5
14/04/2010,03:00,197,0.3,19.1,0.4,16.3
14/04/2010,04:00,205,0.1,76.0,0.2,16.1
14/04/2010,05:00,182,1.0,19.7,0.6,17.4
14/04/2010,06:00,172,1.2,31.2,0.7,18.2
14/04/2010,07:00,142,1.5,35.2,0.9,19.6
14/04/2010,08:00,138,1.6,41.3,1.0,21.3
14/04/2010,09:00,126,2.2,43.3,1.2,23.1
14/04/2010,10:00,130,2.6,41.4,1.3,24.3
14/04/2010,11:00,116,3.1,39.6,1.6,25.2
14/04/2010,12:00,112,2.5,43.8,1.4,25.7
14/04/2010,13:00,132,1.9,46.4,1.2,25.6
14/04/2010,14:00,85,2.7,28.7,1.3,25.1
14/04/2010,15:00,79,3.1,21.2,1.1,25.6
14/04/2010,16:00,79,3.6,17.4,1.4,24.9
14/04/2010,17:00,86,1.8,17.2,0.8,23.3
14/04/2010,18:00,101,1.3,23.1,0.6,21.9
14/04/2010,19:00,96,2.0,21.2,0.8,21.6
14/04/2010,20:00,104,1.5,27.8,0.8,21.0
14/04/2010,21:00,125,1.1,39.6,0.8,20.5
14/04/2010,22:00,125,0.6,40.4,0.6,19.8
14/04/2010,23:00,170,0.7,42.5,0.6,18.9
15/04/2010,00:00,170,0.9,23.6,0.6,18.2
15/04/2010,01:00,173,1.0,37.1,0.7,18.7
15/04/2010,02:00,270,0.4,63.8,0.3,16.9
15/04/2010,03:00,332,0.1,156.0,0.4,16.3
15/04/2010,04:00,170,0.1,73.0,0.3,16.9
15/04/2010,05:00,167,0.1,71.0,0.2,16.9
15/04/2010,06:00,31,0.1,133.4,0.4,17.1
15/04/2010,07:00,151,1.2,48.8,0.9,20.3
15/04/2010,08:00,153,1.7,41.4,1.1,22.0
15/04/2010,09:00,136,2.3,43.7,1.4,23.8
15/04/2010,10:00,114,2.8,40.9,1.5,24.9
15/04/2010,11:00,112,2.5,42.2,1.4,25.4
15/04/2010,12:00,89,3.7,29.8,1.6,26.1
15/04/2010,13:00,84,3.5,28.9,1.5,25.9
15/04/2010,14:00,73,4.0,18.6,1.6,25.5
15/04/2010,15:00,77,4.6,15.7,1.4,24.7
15/04/2010,16:00,80,4.1,16.4,1.4,24.2
15/04/2010,17:00,82,3.1,17.6,1.3,22.9
15/04/2010,18:00,98,1.9,26.0,0.9,22.0
15/04/2010,19:00,107,1.2,25.0,0.6,21.5
15/04/2010,20:00,115,0.6,42.9,0.6,20.5
15/04/2010,21:00,163,1.0,30.8,0.6,20.1
15/04/2010,22:00,185,0.9,27.8,0.5,18.9
15/04/2010,23:00,191,0.4,38.7,0.4,17.5
16/04/2010,00:00,180,0.5,51.4,0.6,18.2
16/04/2010,01:00,328,0.1,138.0,0.2,16.1
16/04/2010,02:00,205,0.1,105.9,0.2,15.5
16/04/2010,03:00,,0.0,76.1,0.1,15.1
16/04/2010,04:00,,0.0,26.5,0.0,14.7
16/04/2010,05:00,175,0.3,72.2,0.4,14.9
16/04/2010,06:00,167,1.0,32.8,0.8,17.0
16/04/2010,07:00,171,1.7,30.4,0.9,19.2
16/04/2010,08:00,164,1.9,32.6,0.9,21.3
16/04/2010,09:00,115,2.7,43.8,1.7,23.6
16/04/2010,10:00,98,4.2,31.5,2.0,24.8
16/04/2010,11:00,115,2.7,41.7,1.5,25.3
16/04/2010,12:00,116,2.6,41.2,1.2,25.5
16/04/2010,13:00,99,3.3,35.5,1.7,25.2
16/04/2010,14:00,77,4.8,19.1,1.8,24.6
16/04/2010,15:00,73,4.9,11.9,1.2,22.9
16/04/2010,16:00,82,2.9,17.3,1.0,22.9
16/04/2010,17:00,110,1.3,33.6,0.8,22.5
16/04/2010,18:00,171,1.2,31.0,0.6,22.0
16/04/2010,19:00,124,1.4,42.4,1.1,21.8
16/04/2010,20:00,101,2.1,23.9,1.3,21.7
16/04/2010,21:00,100,1.8,23.6,0.9,21.3
16/04/2010,22:00,129,1.1,40.7,0.8,20.9
16/04/2010,23:00,126,1.4,39.6,0.8,20.6
17/04/2010,00:00,162,1.0,42.5,0.7,20.3
17/04/2010,01:00,174,1.3,37.4,0.8,20.1
17/04/2010,02:00,183,0.6,41.5,0.5,19.4
17/04/2010,03:00,151,0.2,103.3,0.4,19.0
17/04/2010,04:00,157,0.9,45.2,0.8,19.4
17/04/2010,05:00,155,0.4,64.4,0.6,19.1
17/04/2010,06:00,156,0.1,74.4,0.2,17.8
17/04/2010,07:00,168,1.0,42.9,1.0,20.8
17/04/2010,08:00,147,2.2,41.3,1.2,22.6
17/04/2010,09:00,119,2.7,41.7,1.3,24.2
17/04/2010,10:00,120,2.9,41.4,1.6,25.1
17/04/2010,11:00,111,3.0,38.7,1.5,25.7
17/04/2010,12:00,103,2.5,46.6,1.5,26.2
17/04/2010,13:00,128,2.1,42.1,1.3,26.2
17/04/2010,14:00,96,2.6,29.1,1.3,26.2
17/04/2010,15:00,88,3.7,26.5,1.5,25.7
17/04/2010,16:00,92,3.4,33.8,2.0,23.2
17/04/2010,17:00,103,2.7,29.5,1.4,21.9
17/04/2010,18:00,118,1.6,41.4,1.0,21.0
17/04/2010,19:00,145,1.0,47.9,0.8,20.1
17/04/2010,20:00,143,0.9,44.8,0.6,19.6
17/04/2010,21:00,145,0.5,42.2,0.5,19.0
17/04/2010,22:00,155,0.5,38.4,0.6,18.7
17/04/2010,23:00,134,0.7,62.8,0.7,18.7
18/04/2010,00:00,153,1.1,52.2,1.0,19.0
18/04/2010,01:00,165,1.0,51.3,0.9,18.9
18/04/2010,02:00,228,0.3,77.4,0.6,18.2
18/04/2010,03:00,181,0.5,64.1,0.6,18.1
18/04/2010,04:00,218,0.6,56.7,0.7,17.9
18/04/2010,05:00,196,0.5,63.3,0.7,18.3
18/04/2010,06:00,208,0.6,69.8,0.6,18.7
18/04/2010,07:00,245,0.1,92.1,0.5,19.6
18/04/2010,08:00,143,1.5,51.9,1.2,22.6
18/04/2010,09:00,105,3.0,38.2,1.7,24.4
18/04/2010,10:00,99,3.9,31.2,1.9,25.6
18/04/2010,11:00,108,3.5,37.4,1.8,25.9
18/04/2010,12:00,92,4.7,27.3,2.1,26.4
18/04/2010,13:00,106,3.0,49.8,2.1,25.1
18/04/2010,14:00,102,2.2,39.5,1.6,24.7
18/04/2010,15:00,86,4.0,22.2,1.6,25.6
18/04/2010,16:00,169,1.6,31.3,0.9,23.4
18/04/2010,17:00,109,1.5,38.6,1.1,23.1
18/04/2010,18:00,96,1.9,23.7,0.9,22.5
18/04/2010,19:00,92,2.2,22.3,0.9,22.2
18/04/2010,20:00,131,1.1,41.1,0.8,21.9
18/04/2010,21:00,158,1.1,36.5,0.6,21.1
18/04/2010,22:00,159,0.8,42.2,0.7,20.4
18/04/2010,23:00,160,0.7,37.9,0.5,20.3
19/04/2010,00:00,143,0.8,36.7,0.7,20.3
19/04/2010,01:00,161,0.7,42.7,0.7,19.6
19/04/2010,02:00,162,1.0,44.3,0.7,20.1
19/04/2010,03:00,170,1.1,37.6,0.7,20.0
19/04/2010,04:00,185,1.5,19.4,0.5,19.5
19/04/2010,05:00,185,1.3,18.1,0.6,19.5
19/04/2010,06:00,192,1.1,19.2,0.4,19.3
19/04/2010,07:00,163,1.0,46.1,0.8,20.9
19/04/2010,08:00,139,1.9,40.6,1.1,22.9
19/04/2010,09:00,129,1.9,49.8,1.3,24.0
19/04/2010,10:00,124,3.3,38.8,1.6,24.6
19/04/2010,11:00,105,2.4,39.1,1.5,24.7
19/04/2010,12:00,91,3.4,32.8,1.9,25.5
19/04/2010,13:00,96,2.3,28.2,1.3,24.2
19/04/2010,14:00,94,2.4,26.3,1.1,24.5
19/04/2010,15:00,72,4.7,16.4,1.7,23.1
19/04/2010,16:00,110,0.9,57.9,1.3,21.1
19/04/2010,17:00,141,1.0,41.2,0.9,20.9
19/04/2010,18:00,122,1.6,38.3,1.0,21.0
19/04/2010,19:00,119,1.6,39.9,1.1,21.1
19/04/2010,20:00,120,1.9,39.8,1.2,21.2
19/04/2010,21:00,136,1.8,42.0,1.2,21.2
