Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC)
27/04/2010,04:00,281,3.5,6.1,0.4,4.9
27/04/2010,05:00,280,3.5,7.6,0.5,4.6
27/04/2010,06:00,285,2.2,16.9,0.7,5.1
27/04/2010,07:00,287,3.3,8.0,0.9,7.9
27/04/2010,08:00,283,2.5,12.0,0.7,12.2
27/04/2010,09:00,299,1.6,33.6,1.0,16.0
27/04/2010,10:00,27,0.5,82.8,0.8,20.2
27/04/2010,11:00,45,2.0,36.8,1.4,21.0
27/04/2010,12:00,55,2.6,34.6,1.0,21.3
27/04/2010,13:00,50,3.1,28.6,1.2,21.9
27/04/2010,14:00,66,3.0,30.4,1.3,21.8
27/04/2010,15:00,60,3.2,20.5,1.1,22.0
27/04/2010,16:00,53,3.6,15.9,0.9,20.4
27/04/2010,17:00,73,2.4,21.4,0.6,18.0
27/04/2010,18:00,74,2.3,10.9,0.6,16.6
27/04/2010,19:00,82,1.0,11.6,0.3,15.3
27/04/2010,20:00,106,1.2,15.8,0.4,14.3
27/04/2010,21:00,124,0.9,39.0,0.7,13.6
27/04/2010,22:00,243,0.5,96.2,0.6,12.3
27/04/2010,23:00,302,0.9,43.2,0.8,11.6
28/04/2010,00:00,243,0.7,100.9,0.8,10.9
28/04/2010,01:00,287,2.7,8.0,0.8,11.3
28/04/2010,02:00,288,1.4,32.1,0.7,11.0
28/04/2010,03:00,267,1.7,39.1,0.9,10.7
28/04/2010,04:00,280,0.7,20.0,1.0,9.8
28/04/2010,05:00,290,0.9,14.8,0.7,9.1
28/04/2010,06:00,299,1.3,10.0,0.3,9.6
28/04/2010,07:00,272,1.8,18.4,0.4,11.7
28/04/2010,08:00,287,1.7,15.0,0.6,14.2
28/04/2010,09:00,279,0.4,60.5,0.6,17.6
28/04/2010,10:00,65,0.9,54.3,0.9,20.5
28/04/2010,11:00,359,0.8,115.1,1.2,22.2
28/04/2010,12:00,87,1.0,74.4,1.2,23.7
28/04/2010,13:00,3,1.1,168.1,1.1,24.7
28/04/2010,14:00,43,1.1,61.6,0.9,24.0
28/04/2010,15:00,53,2.0,37.4,0.8,24.4
28/04/2010,16:00,45,2.7,18.2,0.7,22.5
28/04/2010,17:00,73,0.7,9.0,0.6,19.5
28/04/2010,18:00,52,1.0,130.9,1.2,18.4
28/04/2010,19:00,73,1.8,15.6,0.4,17.7
28/04/2010,20:00,121,1.6,26.0,0.6,16.3
28/04/2010,21:00,127,0.8,65.9,0.8,15.9
28/04/2010,22:00,268,0.8,42.5,0.6,14.6
28/04/2010,23:00,284,1.7,6.3,0.6,14.5
29/04/2010,00:00,290,2.2,7.7,0.6,14.2
29/04/2010,01:00,284,2.8,4.0,0.4,13.1
29/04/2010,02:00,288,2.9,7.8,0.6,12.2
29/04/2010,03:00,276,2.8,8.2,0.4,11.3
29/04/2010,04:00,287,3.0,4.7,0.4,10.8
29/04/2010,05:00,278,2.8,6.2,0.5,10.3
29/04/2010,06:00,278,3.0,6.7,0.3,9.8
29/04/2010,07:00,276,3.2,12.1,0.7,12.2
29/04/2010,08:00,280,3.3,10.4,0.8,16.3
29/04/2010,09:00,290,2.5,16.5,0.7,20.1
29/04/2010,10:00,287,2.7,22.9,1.1,22.9
29/04/2010,11:00,294,3.1,26.3,1.4,24.9
29/04/2010,12:00,304,5.0,17.8,1.7,25.3
29/04/2010,13:00,297,4.8,25.3,1.8,25.8
29/04/2010,14:00,289,4.9,16.6,1.4,26.1
29/04/2010,15:00,285,5.1,13.1,1.2,25.7
29/04/2010,16:00,286,3.9,8.1,1.0,24.2
29/04/2010,17:00,302,2.1,12.3,0.7,19.3
29/04/2010,18:00,314,2.9,7.4,0.6,15.4
29/04/2010,19:00,290,4.7,8.9,1.0,14.4
29/04/2010,20:00,286,4.8,6.1,0.5,12.7
29/04/2010,21:00,278,5.7,6.1,0.9,12.2
29/04/2010,22:00,287,5.1,9.3,0.6,12.0
29/04/2010,23:00,275,6.1,9.0,0.9,11.4
30/04/2010,00:00,264,6.0,3.9,0.8,11.2
30/04/2010,01:00,273,4.3,13.0,1.7,9.9
30/04/2010,02:00,286,3.3,10.7,1.4,8.4
30/04/2010,03:00,289,2.7,27.3,0.9,7.4
30/04/2010,04:00,308,1.8,12.6,0.6,7.0
30/04/2010,05:00,301,1.6,5.7,1.0,6.6
30/04/2010,06:00,278,1.0,6.6,0.4,5.9
30/04/2010,07:00,282,0.3,29.0,0.4,10.2
30/04/2010,08:00,281,1.1,26.1,0.8,14.9
30/04/2010,09:00,284,1.3,39.9,0.9,19.7
30/04/2010,10:00,121,0.6,66.3,0.8,22.6
30/04/2010,11:00,116,1.8,41.8,1.1,23.6
30/04/2010,12:00,95,2.1,39.0,1.2,24.6
30/04/2010,13:00,80,1.7,54.2,1.5,25.5
30/04/2010,14:00,89,1.7,63.8,1.4,25.1
30/04/2010,15:00,105,2.7,25.9,1.3,24.4
30/04/2010,16:00,93,3.1,15.6,0.8,22.6
30/04/2010,17:00,82,3.2,12.9,1.3,18.8
30/04/2010,18:00,92,4.6,8.0,1.1,17.7
30/04/2010,19:00,77,1.0,143.2,0.9,16.3
30/04/2010,20:00,348,1.0,10.1,0.6,15.5
30/04/2010,21:00,91,0.5,60.9,0.6,15.6
30/04/2010,22:00,265,0.3,41.6,0.4,14.3
30/04/2010,23:00,264,0.5,104.5,0.9,13.0
01/05/2010,00:00,294,1.5,10.4,0.8,13.0
01/05/2010,01:00,271,0.7,17.8,0.5,11.9
01/05/2010,02:00,286,2.4,10.9,1.1,10.7
01/05/2010,03:00,285,2.8,5.0,0.7,10.3
01/05/2010,04:00,286,2.7,6.9,0.5,10.3
01/05/2010,05:00,284,3.0,4.0,0.6,10.0
01/05/2010,06:00,286,3.3,7.5,0.6,9.9
01/05/2010,07:00,279,3.6,9.4,0.9,11.9
01/05/2010,08:00,291,2.9,11.0,0.5,15.2
01/05/2010,09:00,234,0.9,68.0,1.0,20.3
01/05/2010,10:00,143,2.6,39.7,1.7,21.4
01/05/2010,11:00,104,3.2,16.7,1.0,21.4
01/05/2010,12:00,101,3.3,31.7,1.3,24.2
01/05/2010,13:00,87,2.9,31.6,1.3,24.7
01/05/2010,14:00,105,3.2,30.3,1.6,24.3
01/05/2010,15:00,99,3.9,28.8,2.6,23.8
01/05/2010,16:00,98,4.5,11.8,1.0,20.8
01/05/2010,17:00,79,4.3,8.6,0.9,19.0
01/05/2010,18:00,79,2.1,13.5,0.9,17.1
01/05/2010,19:00,166,0.4,42.5,0.5,16.2
01/05/2010,20:00,182,1.1,24.8,0.3,15.5
01/05/2010,21:00,158,1.0,23.0,0.8,14.9
01/05/2010,22:00,159,1.0,33.0,0.7,14.4
01/05/2010,23:00,269,1.5,37.2,0.9,12.7
02/05/2010,00:00,291,1.6,1.5,0.7,11.7
02/05/2010,01:00,273,2.7,10.9,0.6,11.5
02/05/2010,02:00,282,2.8,4.2,0.5,10.6
02/05/2010,03:00,284,2.6,4.4,0.5,10.1
02/05/2010,04:00,285,3.2,3.3,0.5,9.8
02/05/2010,05:00,284,3.1,5.7,0.3,9.4
02/05/2010,06:00,278,2.8,5.8,0.5,9.3
02/05/2010,07:00,283,3.0,7.3,0.5,11.8
02/05/2010,08:00,276,2.9,9.9,0.6,16.1
02/05/2010,09:00,121,0.6,109.5,1.1,20.5
02/05/2010,10:00,115,2.4,39.7,1.4,22.6
02/05/2010,11:00,81,3.3,32.4,1.4,24.1
02/05/2010,12:00,92,3.3,30.0,1.3,23.9
02/05/2010,13:00,85,3.9,23.3,1.5,24.9
02/05/2010,14:00,87,4.1,23.1,1.3,24.2
02/05/2010,15:00,69,4.9,16.7,1.3,22.9
02/05/2010,16:00,51,4.6,12.9,1.0,21.8
02/05/2010,17:00,70,3.4,8.5,0.8,19.0
02/05/2010,18:00,81,2.2,7.4,0.8,16.9
02/05/2010,19:00,80,0.3,16.9,0.6,14.7
02/05/2010,20:00,118,0.1,45.3,0.1,14.1
02/05/2010,21:00,345,0.4,57.0,0.5,13.3
02/05/2010,22:00,263,1.1,14.4,0.9,12.0
02/05/2010,23:00,265,1.0,10.9,0.4,11.2
03/05/2010,00:00,282,2.7,6.2,0.6,10.6
03/05/2010,01:00,278,2.6,12.9,0.8,10.4
03/05/2010,02:00,276,2.8,2.1,0.2,9.5
03/05/2010,03:00,284,3.1,5.2,0.4,9.6
03/05/2010,04:00,282,3.1,2.9,0.4,9.8
03/05/2010,05:00,284,3.6,4.7,0.5,9.2
03/05/2010,06:00,286,3.3,3.9,0.6,9.7
03/05/2010,07:00,281,3.3,7.8,0.5,11.8
03/05/2010,08:00,281,2.5,18.5,1.0,16.4
03/05/2010,09:00,143,4.3,32.8,2.4,20.0
03/05/2010,10:00,124,6.8,13.5,1.5,21.0
03/05/2010,11:00,130,6.2,16.8,1.6,21.9
03/05/2010,12:00,140,6.1,14.4,1.4,22.1
03/05/2010,13:00,128,5.2,14.7,1.2,21.8
03/05/2010,14:00,123,5.0,14.7,1.2,22.4
03/05/2010,15:00,108,5.1,13.7,1.3,21.8
03/05/2010,16:00,104,4.7,11.8,1.0,21.1
03/05/2010,17:00,87,3.4,7.7,1.0,19.3
03/05/2010,18:00,91,2.8,9.7,0.7,18.6
03/05/2010,19:00,99,2.9,8.3,0.7,17.6
03/05/2010,20:00,92,1.8,11.3,0.6,16.0
03/05/2010,21:00,103,0.4,29.0,0.5,13.7
03/05/2010,22:00,313,1.2,15.2,0.8,13.0
03/05/2010,23:00,152,1.1,38.9,1.0,14.2
04/05/2010,00:00,329,0.4,129.0,0.6,14.8
04/05/2010,01:00,357,0.5,139.4,0.7,13.8
04/05/2010,02:00,214,0.6,113.1,0.9,13.6
04/05/2010,03:00,291,3.2,6.4,0.6,13.3
04/05/2010,04:00,283,2.7,7.7,0.6,13.3
04/05/2010,05:00,279,1.9,15.0,0.8,13.3
04/05/2010,06:00,258,1.3,17.2,0.7,13.5
04/05/2010,07:00,240,1.7,14.2,0.4,14.0
04/05/2010,08:00,272,2.9,20.3,0.7,14.4
04/05/2010,09:00,285,2.3,22.8,1.1,15.3
04/05/2010,10:00,215,0.7,36.7,0.6,16.1
04/05/2010,11:00,120,0.5,41.8,0.6,16.9
04/05/2010,12:00,86,1.4,17.0,0.9,17.8
04/05/2010,13:00,71,2.0,16.9,0.7,19.0
04/05/2010,14:00,75,3.2,15.6,0.9,19.1
04/05/2010,15:00,139,3.5,36.7,1.9,17.4
04/05/2010,16:00,163,5.7,9.3,1.1,15.4
04/05/2010,17:00,151,4.6,9.3,1.1,14.6
04/05/2010,18:00,146,2.6,12.3,0.9,14.4
04/05/2010,19:00,171,0.4,53.8,0.6,14.2
04/05/2010,20:00,187,0.3,27.5,0.4,14.3
04/05/2010,21:00,213,0.9,29.4,0.7,14.3
04/05/2010,22:00,26,0.6,139.6,0.4,13.9
04/05/2010,23:00,11,0.3,162.8,0.5,14.1
05/05/2010,00:00,188,0.1,76.7,0.4,14.2
05/05/2010,01:00,117,0.5,26.2,0.6,13.4
05/05/2010,02:00,117,0.2,34.7,0.4,12.5
05/05/2010,03:00,198,0.5,62.2,0.6,12.0
05/05/2010,04:00,282,1.7,21.1,0.7,11.2
05/05/2010,05:00,331,0.4,138.1,0.6,12.2
05/05/2010,06:00,272,1.0,11.2,0.7,12.3
05/05/2010,07:00,262,0.4,16.9,0.7,13.3
05/05/2010,08:00,4,0.7,134.3,1.1,16.0
05/05/2010,09:00,43,2.1,27.2,0.9,18.0
05/05/2010,10:00,37,1.9,35.4,0.9,20.2
05/05/2010,11:00,13,2.0,176.2,1.0,22.3
05/05/2010,12:00,14,1.9,171.0,1.0,24.5
05/05/2010,13:00,269,3.7,33.7,1.8,25.1
05/05/2010,14:00,264,5.5,21.6,1.7,26.2
05/05/2010,15:00,243,4.1,20.4,1.4,26.1
05/05/2010,16:00,84,1.9,76.8,2.1,24.2
05/05/2010,17:00,54,3.4,11.4,0.9,19.8
05/05/2010,18:00,91,1.6,17.5,0.7,17.2
05/05/2010,19:00,287,0.8,49.7,1.1,14.5
05/05/2010,20:00,294,2.0,5.0,0.7,13.0
05/05/2010,21:00,275,3.8,8.4,0.6,12.5
05/05/2010,22:00,279,4.1,11.4,0.8,12.5
05/05/2010,23:00,286,4.3,20.0,1.7,11.7
06/05/2010,00:00,293,6.0,10.0,1.2,12.4
06/05/2010,01:00,300,5.4,6.5,1.0,12.8
06/05/2010,02:00,303,4.0,8.0,0.9,12.4
06/05/2010,03:00,293,2.6,8.2,0.6,10.9
06/05/2010,04:00,307,4.1,6.7,1.5,10.1
06/05/2010,05:00,292,6.7,5.9,1.6,9.8
06/05/2010,06:00,290,6.3,7.5,1.3,9.0
06/05/2010,07:00,281,7.4,6.1,1.2,11.1
06/05/2010,08:00,281,8.2,8.0,1.2,13.5
06/05/2010,09:00,287,4.7,13.5,1.6,16.8
06/05/2010,10:00,246,1.6,57.1,1.3,19.8
06/05/2010,11:00,98,0.6,99.4,1.1,21.8
06/05/2010,12:00,46,1.1,168.6,1.5,22.9
06/05/2010,13:00,351,2.3,35.8,1.2,22.7
06/05/2010,14:00,15,2.6,172.5,1.3,22.7
06/05/2010,15:00,35,2.5,21.1,1.2,22.7
06/05/2010,16:00,40,2.5,23.2,0.8,21.0
06/05/2010,17:00,35,1.4,35.7,0.5,17.1
06/05/2010,18:00,144,1.9,51.6,1.3,14.9
06/05/2010,19:00,308,0.5,102.6,0.8,13.3
06/05/2010,20:00,308,0.6,54.2,0.7,11.1
06/05/2010,21:00,268,0.4,27.7,0.7,9.6
06/05/2010,22:00,264,1.8,25.1,0.6,8.6
06/05/2010,23:00,288,2.6,6.0,0.7,8.3
07/05/2010,00:00,275,2.2,16.3,0.6,7.2
07/05/2010,01:00,294,2.9,9.3,0.7,6.9
07/05/2010,02:00,282,2.9,6.2,0.8,6.0
07/05/2010,03:00,283,3.6,4.7,0.4,5.5
07/05/2010,04:00,284,3.5,8.1,1.0,4.9
07/05/2010,05:00,289,3.9,4.0,0.4,4.7
07/05/2010,06:00,279,3.1,9.5,0.7,4.6
07/05/2010,07:00,273,3.7,7.4,0.5,7.6
07/05/2010,08:00,274,3.7,13.3,0.7,11.7
07/05/2010,09:00,287,2.3,33.0,1.4,15.8
07/05/2010,10:00,158,1.9,40.7,1.3,18.8
07/05/2010,11:00,143,2.2,42.5,1.5,20.4
07/05/2010,12:00,153,0.6,124.0,1.1,21.9
07/05/2010,13:00,359,2.3,169.0,1.2,21.9
07/05/2010,14:00,352,2.3,39.3,1.2,21.7
07/05/2010,15:00,13,1.3,159.0,1.1,21.7
07/05/2010,16:00,62,1.7,22.7,0.7,20.5
07/05/2010,17:00,112,1.5,16.2,0.3,16.0
07/05/2010,18:00,267,0.4,122.3,0.5,11.9
07/05/2010,19:00,275,1.1,28.1,1.0,9.4
07/05/2010,20:00,288,3.7,5.7,0.5,9.0
07/05/2010,21:00,291,3.7,6.1,0.4,8.8
07/05/2010,22:00,283,4.0,4.6,0.5,7.7
07/05/2010,23:00,279,3.5,7.2,0.5,6.4
08/05/2010,00:00,281,3.7,4.7,0.5,5.6
08/05/2010,01:00,283,3.8,6.2,0.5,5.4
08/05/2010,02:00,273,2.6,8.9,0.8,4.6
08/05/2010,03:00,288,2.9,5.3,0.6,4.1
08/05/2010,04:00,278,4.1,7.0,0.6,3.9
08/05/2010,05:00,289,2.7,13.3,0.7,3.5
08/05/2010,06:00,303,1.7,10.7,1.1,3.8
08/05/2010,07:00,285,1.6,17.6,0.7,7.0
08/05/2010,08:00,285,2.0,13.9,1.0,10.0
08/05/2010,09:00,298,0.7,30.4,0.6,15.0
08/05/2010,10:00,101,0.1,120.6,0.6,19.7
08/05/2010,11:00,117,1.1,65.1,1.2,21.4
08/05/2010,12:00,116,1.2,68.0,1.4,22.4
08/05/2010,13:00,109,1.8,46.9,1.5,23.2
08/05/2010,14:00,129,3.6,23.9,1.6,23.1
08/05/2010,15:00,132,3.6,19.4,1.5,22.0
08/05/2010,16:00,149,5.1,15.2,1.7,20.6
08/05/2010,17:00,150,6.6,8.3,1.8,18.1
08/05/2010,18:00,153,6.0,8.9,1.7,15.9
08/05/2010,19:00,112,2.4,17.3,0.9,14.8
08/05/2010,20:00,127,2.3,8.5,0.6,14.2
08/05/2010,21:00,128,1.4,54.7,1.5,13.0
08/05/2010,22:00,289,0.4,43.6,0.5,10.3
08/05/2010,23:00,289,1.5,14.2,0.9,9.0
09/05/2010,00:00,284,3.0,7.9,0.6,8.7
09/05/2010,01:00,283,3.3,13.7,0.6,8.3
09/05/2010,02:00,276,2.7,13.5,0.7,7.9
09/05/2010,03:00,286,3.4,14.4,1.3,7.3
09/05/2010,04:00,281,2.8,14.0,0.9,6.8
09/05/2010,05:00,282,3.4,6.1,0.4,6.3
09/05/2010,06:00,281,3.5,18.6,1.0,6.2
09/05/2010,07:00,278,4.9,5.3,0.7,8.7
09/05/2010,08:00,278,3.8,11.6,0.9,12.9
09/05/2010,09:00,269,1.0,65.7,1.2,18.1
09/05/2010,10:00,132,3.5,29.6,1.6,20.2
09/05/2010,11:00,145,3.4,31.6,1.8,21.9
09/05/2010,12:00,96,3.5,31.9,1.3,22.7
09/05/2010,13:00,124,2.7,36.9,1.3,22.4
09/05/2010,14:00,121,2.7,30.1,1.1,22.2
09/05/2010,15:00,115,2.2,31.0,1.4,22.1
09/05/2010,16:00,111,1.7,17.5,0.6,20.1
09/05/2010,17:00,77,1.0,19.2,0.5,17.9
09/05/2010,18:00,41,0.2,103.6,0.4,15.5
09/05/2010,19:00,169,0.4,39.4,0.7,13.5
09/05/2010,20:00,283,0.1,118.4,0.2,12.9
09/05/2010,21:00,283,2.0,7.8,0.6,11.8
09/05/2010,22:00,288,2.5,7.0,0.4,10.6
09/05/2010,23:00,280,3.0,4.5,0.5,9.5
10/05/2010,00:00,286,3.2,5.2,0.4,9.0
10/05/2010,01:00,281,3.3,4.9,0.3,8.6
10/05/2010,02:00,285,4.1,3.3,0.6,8.2
10/05/2010,03:00,279,4.1,7.6,0.6,7.9
10/05/2010,04:00,282,3.4,6.2,0.4,7.6
10/05/2010,05:00,279,3.6,5.5,0.5,7.3
10/05/2010,06:00,282,3.3,4.4,0.6,7.5
10/05/2010,07:00,276,3.4,5.7,0.6,9.9
10/05/2010,08:00,282,3.7,7.6,0.5,13.8
10/05/2010,09:00,280,2.0,47.8,1.3,17.9
10/05/2010,10:00,134,1.5,45.7,1.2,20.4
10/05/2010,11:00,88,3.0,35.4,1.7,21.5
10/05/2010,12:00,86,2.0,50.3,1.7,23.1
10/05/2010,13:00,128,2.5,24.6,1.2,21.4
10/05/2010,14:00,122,3.0,28.1,1.5,21.0
10/05/2010,15:00,84,4.2,18.4,0.9,20.1
10/05/2010,16:00,67,4.2,10.1,0.9,19.6
10/05/2010,17:00,62,3.2,8.3,0.7,17.2
10/05/2010,18:00,64,2.0,11.3,0.5,15.2
10/05/2010,19:00,122,1.2,5.6,0.4,12.9
10/05/2010,20:00,107,0.6,41.3,0.6,11.9
10/05/2010,21:00,229,0.2,16.2,0.4,11.8
10/05/2010,22:00,279,0.4,17.1,0.6,11.2
10/05/2010,23:00,283,2.2,5.5,0.4,10.7
11/05/2010,00:00,282,1.4,4.9,0.4,10.1
11/05/2010,01:00,284,1.7,11.4,0.6,9.8
11/05/2010,02:00,284,2.3,4.6,0.4,9.0
11/05/2010,03:00,288,2.5,6.2,0.8,8.7
11/05/2010,04:00,289,2.0,6.9,0.8,8.1
11/05/2010,05:00,293,2.1,6.8,0.6,7.5
11/05/2010,06:00,301,1.5,8.8,0.5,7.5
11/05/2010,07:00,302,0.6,28.1,0.6,10.1
11/05/2010,08:00,5,0.5,57.8,0.5,14.5
11/05/2010,09:00,305,0.4,40.7,0.5,18.0
11/05/2010,10:00,121,0.4,81.9,0.8,19.8
11/05/2010,11:00,87,1.1,52.7,1.1,21.5
11/05/2010,12:00,55,3.7,20.9,1.5,22.9
11/05/2010,13:00,21,2.6,149.1,2.7,21.5
11/05/2010,14:00,298,3.1,143.6,5.0,15.3
11/05/2010,15:00,64,3.4,17.4,1.0,17.7
11/05/2010,16:00,148,2.2,56.9,1.9,16.3
11/05/2010,17:00,209,0.5,102.4,1.1,14.1
11/05/2010,18:00,249,1.1,18.0,0.8,12.3
11/05/2010,19:00,277,1.9,11.8,0.3,11.3
11/05/2010,20:00,242,0.9,39.0,0.7,10.3
11/05/2010,21:00,302,2.3,14.1,0.5,9.8
11/05/2010,22:00,287,3.2,4.6,0.4,9.4
11/05/2010,23:00,276,3.3,5.8,0.5,8.6
12/05/2010,00:00,282,3.5,4.9,0.4,7.9
12/05/2010,01:00,279,3.4,5.3,0.4,7.5
12/05/2010,02:00,289,2.5,12.3,0.5,7.0
12/05/2010,03:00,288,2.5,8.7,0.7,6.6
12/05/2010,04:00,287,2.7,7.4,0.4,5.7
12/05/2010,05:00,272,1.4,16.4,0.9,4.2
12/05/2010,06:00,284,2.2,11.3,0.8,4.2
12/05/2010,07:00,290,2.9,6.5,0.5,6.4
12/05/2010,08:00,276,2.9,9.5,0.9,11.2
12/05/2010,09:00,274,5.1,7.1,0.9,15.8
12/05/2010,10:00,265,6.2,10.0,1.0,18.2
12/05/2010,11:00,271,5.2,16.8,1.3,20.3
12/05/2010,12:00,268,5.9,15.7,1.9,21.9
12/05/2010,13:00,268,10.3,13.9,2.0,22.5
12/05/2010,14:00,270,11.5,10.5,2.0,22.1
12/05/2010,15:00,259,11.1,7.9,1.7,21.3
12/05/2010,16:00,278,9.3,8.1,1.9,18.5
12/05/2010,17:00,278,5.2,5.1,1.6,14.3
12/05/2010,18:00,264,5.5,5.8,1.0,10.7
12/05/2010,19:00,271,7.3,5.3,0.9,10.9
12/05/2010,20:00,282,6.5,3.9,1.1,9.3
12/05/2010,21:00,284,7.5,4.5,0.9,9.4
12/05/2010,22:00,271,6.0,7.5,0.7,8.4
12/05/2010,23:00,280,6.4,2.9,0.6,7.8
13/05/2010,00:00,281,5.6,3.5,0.6,6.8
13/05/2010,01:00,278,6.2,5.2,0.7,6.2
13/05/2010,02:00,280,5.5,6.1,1.0,5.3
13/05/2010,03:00,272,2.7,18.9,1.4,4.5
13/05/2010,04:00,296,3.6,5.9,0.7,2.9
13/05/2010,05:00,297,4.0,4.9,0.6,2.4
13/05/2010,06:00,300,4.3,8.2,0.5,2.2
13/05/2010,07:00,299,3.0,10.6,0.6,4.5
13/05/2010,08:00,298,3.5,8.0,0.8,8.4
13/05/2010,09:00,295,2.5,12.5,0.6,12.8
13/05/2010,10:00,296,1.2,43.0,1.0,17.4
13/05/2010,11:00,305,1.3,42.8,1.1,19.5
13/05/2010,12:00,320,3.3,29.6,1.5,20.5
13/05/2010,13:00,280,5.1,23.3,1.4,21.3
13/05/2010,14:00,280,5.7,18.5,1.5,21.0
13/05/2010,15:00,277,7.3,8.8,1.5,19.9
13/05/2010,16:00,269,4.5,18.8,1.6,
13/05/2010,17:00,271,2.5,16.3,0.9,
13/05/2010,18:00,300,4.1,5.0,0.9,
13/05/2010,19:00,296,2.8,14.0,1.3,
13/05/2010,20:00,283,4.5,9.8,0.7,
13/05/2010,21:00,284,5.0,7.3,0.8,
13/05/2010,22:00,278,4.6,5.3,1.1,
13/05/2010,23:00,285,5.5,6.1,1.0,
14/05/2010,00:00,284,5.0,8.4,1.2,
14/05/2010,01:00,259,4.7,4.6,1.4,
14/05/2010,02:00,265,4.0,4.3,0.5,
14/05/2010,03:00,286,4.0,7.8,0.5,
14/05/2010,04:00,316,2.9,10.5,0.6,
14/05/2010,05:00,309,2.8,5.9,1.0,
14/05/2010,06:00,300,2.0,9.6,0.8,
14/05/2010,07:00,318,1.9,16.9,0.9,
14/05/2010,08:00,314,2.6,14.1,0.6,
14/05/2010,09:00,291,4.5,13.3,1.3,
14/05/2010,10:00,280,6.1,8.9,1.2,
14/05/2010,11:00,257,7.1,17.8,1.3,
14/05/2010,12:00,246,6.1,14.9,1.3,
14/05/2010,13:00,256,5.8,16.5,1.4,
14/05/2010,14:00,255,6.0,13.4,1.3,
14/05/2010,15:00,254,7.0,9.6,1.2,
14/05/2010,16:00,253,5.9,5.7,1.0,
14/05/2010,17:00,273,3.2,29.2,0.8,
14/05/2010,18:00,291,4.6,4.6,0.8,
14/05/2010,19:00,294,5.2,9.7,1.2,
14/05/2010,20:00,260,3.3,29.8,1.2,
14/05/2010,21:00,270,3.4,23.0,1.0,
14/05/2010,22:00,290,4.6,6.8,0.9,
14/05/2010,23:00,288,4.5,5.6,0.6,
15/05/2010,00:00,283,3.6,3.1,0.7,
15/05/2010,01:00,282,3.3,7.9,0.8,
15/05/2010,02:00,280,2.6,5.5,0.9,
15/05/2010,03:00,310,2.2,10.7,0.8,
15/05/2010,04:00,306,2.9,6.0,0.7,
15/05/2010,05:00,298,2.4,6.8,0.5,
15/05/2010,06:00,259,0.8,22.6,0.4,
15/05/2010,07:00,288,2.0,21.4,0.5,
15/05/2010,08:00,279,1.3,28.4,0.8,
15/05/2010,09:00,297,1.5,30.2,0.9,13.5
15/05/2010,10:00,301,1.7,33.0,1.0,17.5
15/05/2010,11:00,163,0.3,91.9,0.8,20.3
15/05/2010,12:00,54,1.0,90.0,1.2,21.6
15/05/2010,13:00,30,2.6,29.7,1.2,21.4
15/05/2010,14:00,281,3.0,26.6,1.3,22.3
15/05/2010,15:00,284,3.0,18.4,0.9,21.7
15/05/2010,16:00,65,1.6,134.4,1.4,19.9
15/05/2010,17:00,54,2.1,8.1,0.6,15.0
15/05/2010,18:00,180,1.3,39.6,0.9,11.8
15/05/2010,19:00,170,1.5,15.2,0.5,9.8
15/05/2010,20:00,184,1.9,32.4,1.0,10.1
15/05/2010,21:00,290,1.5,14.4,0.5,7.5
15/05/2010,22:00,302,1.0,19.1,0.7,5.9
15/05/2010,23:00,276,3.0,10.1,0.5,5.4
16/05/2010,00:00,284,3.4,4.3,0.5,4.8
16/05/2010,01:00,284,3.3,3.8,0.5,4.7
16/05/2010,02:00,290,3.5,5.8,0.5,4.7
16/05/2010,03:00,276,3.5,4.5,0.4,3.9
16/05/2010,04:00,288,3.7,4.3,0.5,3.7
16/05/2010,05:00,281,3.7,8.6,0.5,4.3
16/05/2010,06:00,278,3.0,7.5,0.5,4.4
16/05/2010,07:00,282,2.7,7.4,0.4,5.4
16/05/2010,08:00,281,2.4,5.9,0.4,7.6
16/05/2010,09:00,290,2.6,13.6,0.4,10.4
16/05/2010,10:00,289,2.0,12.5,0.5,13.4
16/05/2010,11:00,267,0.6,89.5,0.8,16.6
16/05/2010,12:00,145,0.8,57.5,0.8,17.4
16/05/2010,13:00,28,1.9,32.0,0.5,16.6
16/05/2010,14:00,342,1.5,38.2,0.4,16.1
16/05/2010,15:00,343,1.2,38.0,0.4,15.4
16/05/2010,16:00,83,0.4,130.1,0.4,14.2
16/05/2010,17:00,335,0.5,141.2,0.7,11.8
16/05/2010,18:00,205,0.9,14.3,0.5,10.6
16/05/2010,19:00,271,1.6,26.5,0.8,9.4
16/05/2010,20:00,282,1.3,29.4,0.8,8.4
16/05/2010,21:00,289,3.7,9.3,1.0,7.5
16/05/2010,22:00,282,3.7,9.3,0.6,6.8
16/05/2010,23:00,284,3.2,15.6,1.0,5.8
17/05/2010,00:00,279,4.2,7.6,0.9,5.7
17/05/2010,01:00,276,3.4,12.0,0.8,5.4
17/05/2010,02:00,286,3.1,5.8,0.8,5.2
17/05/2010,03:00,272,3.8,7.6,0.5,5.0
17/05/2010,04:00,283,3.4,7.4,0.6,5.4
17/05/2010,05:00,285,2.3,12.3,0.7,5.9
17/05/2010,06:00,289,1.0,57.3,1.1,6.1
17/05/2010,07:00,301,0.9,57.3,0.8,7.2
