Date,Time,Wind Direction,Wind Speed (m/s),Wind Sigma Theta (degrees),Wind Speed Std Dev (m/s),Air Temperature (degC),Relative Humidity (%RH),Rainfall (mm)
09/03/2010,22:00,216,0.2,80.3,0.2,23.1,86.3,0.0
09/03/2010,23:00,257,0.4,28.6,0.3,22.5,86.7,0.0
10/03/2010,00:00,229,0.2,130.1,0.3,22.6,87.3,0.0
10/03/2010,01:00,218,0.3,117.5,0.4,22.2,87.7,0.0
10/03/2010,02:00,198,0.4,32.8,0.3,21.5,88.8,0.0
10/03/2010,03:00,222,0.7,16.1,0.3,21.4,89.4,0.0
10/03/2010,04:00,213,0.4,36.2,0.3,21.4,89.2,0.0
10/03/2010,05:00,186,0.3,55.5,0.2,21.2,88.5,0.0
10/03/2010,06:00,208,0.6,26.7,0.4,21.2,89.1,0.0
10/03/2010,07:00,213,0.8,33.3,0.5,22.6,82.8,0.0
10/03/2010,08:00,204,0.5,44.0,0.5,25.1,72.2,0.0
10/03/2010,09:00,180,0.7,49.3,0.6,26.9,61.7,0.0
10/03/2010,10:00,222,0.5,67.9,0.6,28.4,55.2,0.0
10/03/2010,11:00,83,0.1,106.9,0.5,29.1,50.2,0.0
10/03/2010,12:00,265,0.4,86.9,0.7,30.5,42.4,0.0
10/03/2010,13:00,215,0.4,90.5,0.6,30.9,40.4,0.0
10/03/2010,14:00,281,0.1,117.7,0.8,31.4,39.5,0.0
10/03/2010,15:00,96,1.8,22.5,0.9,29.4,55.0,0.0
10/03/2010,16:00,94,2.0,16.1,0.8,27.6,61.3,0.0
10/03/2010,17:00,75,1.5,21.9,0.7,26.3,66.1,0.1
10/03/2010,18:00,35,0.2,84.6,0.5,24.9,74.5,0.0
10/03/2010,19:00,141,0.3,54.5,0.3,24.6,75.0,0.0
10/03/2010,20:00,261,0.8,31.2,0.4,23.6,75.3,0.0
10/03/2010,21:00,238,0.2,87.4,0.5,22.9,72.8,0.0
10/03/2010,22:00,265,0.7,30.6,0.5,22.8,73.9,0.0
10/03/2010,23:00,267,0.8,22.7,0.5,22.8,73.1,0.0
11/03/2010,00:00,195,0.6,24.1,0.3,22.2,75.5,0.0
11/03/2010,01:00,192,0.6,29.9,0.3,21.5,76.7,0.0
11/03/2010,02:00,205,0.7,25.4,0.4,21.4,77.2,0.0
11/03/2010,03:00,204,0.8,25.8,0.5,21.2,76.7,0.0
11/03/2010,04:00,208,1.1,24.8,0.6,21.1,76.2,0.0
11/03/2010,05:00,208,1.2,21.6,0.7,21.0,75.9,0.0
11/03/2010,06:00,211,1.3,21.4,0.7,21.3,74.7,0.0
11/03/2010,07:00,209,1.8,26.1,1.1,22.5,66.5,0.0
11/03/2010,08:00,207,2.1,24.6,1.2,23.4,60.1,0.0
11/03/2010,09:00,210,2.2,26.3,1.4,24.5,58.0,0.0
11/03/2010,10:00,206,2.1,26.4,1.2,25.2,55.8,0.0
11/03/2010,11:00,194,1.8,30.7,1.1,26.1,52.2,0.0
11/03/2010,12:00,200,2.1,30.3,1.3,26.6,51.3,0.0
11/03/2010,13:00,210,3.3,21.6,1.8,24.5,60.0,0.0
11/03/2010,14:00,268,2.8,24.6,1.5,23.8,60.5,0.0
11/03/2010,15:00,266,2.1,31.3,1.3,23.3,60.7,0.0
11/03/2010,16:00,262,2.3,24.2,1.3,21.9,64.9,0.0
11/03/2010,17:00,258,2.7,20.2,1.4,20.5,68.6,0.0
11/03/2010,18:00,260,2.3,22.0,1.3,20.4,70.1,0.0
11/03/2010,19:00,266,1.7,31.8,1.0,20.5,69.9,0.0
11/03/2010,20:00,259,2.0,21.0,1.1,20.6,70.8,0.0
11/03/2010,21:00,260,1.9,28.5,1.2,20.5,72.7,0.0
11/03/2010,22:00,264,1.4,26.7,0.8,20.1,75.5,0.0
11/03/2010,23:00,260,1.6,20.8,0.8,19.7,78.2,0.0
12/03/2010,00:00,210,1.8,24.7,1.0,19.9,75.0,0.0
12/03/2010,01:00,208,1.7,27.3,1.0,19.7,74.1,0.0
12/03/2010,02:00,210,1.9,24.2,1.0,19.6,74.2,0.0
12/03/2010,03:00,208,1.8,26.0,1.0,19.3,73.7,0.0
12/03/2010,04:00,210,1.7,23.6,0.8,19.0,73.4,0.0
12/03/2010,05:00,214,1.7,22.3,0.9,18.8,73.7,0.0
12/03/2010,06:00,208,1.6,24.0,0.9,19.0,74.3,0.0
12/03/2010,07:00,210,2.1,23.9,1.1,19.7,70.1,0.0
12/03/2010,08:00,206,2.1,25.0,1.1,20.6,66.7,0.0
12/03/2010,09:00,213,2.0,28.0,1.2,22.3,61.3,0.0
12/03/2010,10:00,213,2.0,30.1,1.3,22.0,61.9,0.0
12/03/2010,11:00,188,1.4,37.1,1.0,23.8,51.1,0.0
12/03/2010,12:00,173,1.3,41.7,1.0,25.3,42.1,0.0
12/03/2010,13:00,175,1.3,41.2,0.9,25.9,40.9,0.0
12/03/2010,14:00,182,1.4,44.5,0.9,26.8,39.9,0.0
12/03/2010,15:00,153,1.0,45.0,0.8,26.8,41.1,0.0
12/03/2010,16:00,147,0.8,44.9,0.7,25.5,44.7,0.0
12/03/2010,17:00,142,0.6,54.2,0.6,23.7,46.7,0.0
12/03/2010,18:00,184,0.5,47.9,0.4,22.2,50.4,0.0
12/03/2010,19:00,197,0.5,49.3,0.5,20.9,56.7,0.0
12/03/2010,20:00,209,0.9,24.6,0.5,20.5,65.3,0.0
12/03/2010,21:00,223,1.4,14.6,0.5,19.2,72.0,0.0
12/03/2010,22:00,197,0.8,26.4,0.4,18.8,73.9,0.0
12/03/2010,23:00,207,0.9,29.2,0.5,18.1,77.6,0.0
13/03/2010,00:00,214,1.1,27.4,0.7,17.9,80.2,0.0
13/03/2010,01:00,205,0.8,36.8,0.6,18.4,77.5,0.0
13/03/2010,02:00,212,1.1,27.3,0.7,17.7,80.0,0.0
13/03/2010,03:00,193,0.7,39.4,0.4,17.0,81.1,0.0
13/03/2010,04:00,192,0.6,51.9,0.5,17.2,80.2,0.0
13/03/2010,05:00,197,0.7,52.9,0.6,17.4,77.5,0.0
13/03/2010,06:00,179,0.5,56.1,0.4,17.7,78.0,0.0
13/03/2010,07:00,197,1.0,32.9,0.7,19.5,70.5,0.0
13/03/2010,08:00,209,1.7,28.2,1.0,21.3,61.1,0.0
13/03/2010,09:00,194,1.2,42.8,1.0,23.8,52.7,0.0
13/03/2010,10:00,198,1.3,36.7,0.9,24.8,46.9,0.0
13/03/2010,11:00,198,1.3,38.1,0.9,25.7,43.5,0.0
13/03/2010,12:00,141,1.0,45.9,0.7,26.4,40.6,0.0
13/03/2010,13:00,152,0.8,50.5,0.7,26.3,43.8,0.0
13/03/2010,14:00,154,1.0,44.7,0.7,25.9,45.1,0.0
13/03/2010,15:00,160,1.1,44.5,0.9,25.3,45.3,0.0
13/03/2010,16:00,120,1.1,39.9,0.7,24.9,47.0,0.0
13/03/2010,17:00,112,1.5,28.6,0.8,23.3,53.4,0.0
13/03/2010,18:00,154,0.4,63.1,0.5,22.1,53.9,0.0
13/03/2010,19:00,213,0.8,26.3,0.5,20.8,57.6,0.0
13/03/2010,20:00,204,0.9,22.7,0.5,20.0,62.9,0.0
13/03/2010,21:00,199,0.4,44.7,0.3,19.9,66.3,0.0
13/03/2010,22:00,205,0.5,39.8,0.4,19.9,66.7,0.0
13/03/2010,23:00,203,0.6,36.4,0.4,19.2,72.0,0.0
14/03/2010,00:00,211,0.7,40.0,0.6,19.0,74.6,0.0
14/03/2010,01:00,222,1.1,24.0,0.6,18.1,83.2,0.0
14/03/2010,02:00,211,1.0,24.4,0.6,17.9,85.4,0.0
14/03/2010,03:00,204,0.7,30.9,0.4,17.6,85.8,0.0
14/03/2010,04:00,213,1.0,26.8,0.7,17.8,83.0,0.0
14/03/2010,05:00,210,1.0,22.5,0.6,17.6,83.7,0.0
14/03/2010,06:00,217,1.4,21.6,0.7,17.9,82.7,0.0
14/03/2010,07:00,211,1.2,27.5,0.7,19.4,77.0,0.0
14/03/2010,08:00,204,1.0,35.1,0.7,21.0,70.9,0.0
14/03/2010,09:00,203,1.2,37.4,0.8,22.2,65.9,0.0
14/03/2010,10:00,184,0.8,51.5,0.8,23.6,62.2,0.1
14/03/2010,11:00,134,0.8,60.8,0.9,21.4,76.2,0.0
14/03/2010,12:00,167,0.8,58.9,0.9,22.5,68.8,0.0
14/03/2010,13:00,96,0.8,62.3,1.1,20.8,81.5,1.4
14/03/2010,14:00,106,1.5,36.6,1.2,21.3,76.7,0.0
14/03/2010,15:00,194,0.5,67.1,0.8,22.5,70.6,0.0
14/03/2010,16:00,121,1.1,75.0,1.6,20.5,75.2,0.0
14/03/2010,17:00,223,1.0,20.0,0.5,20.3,75.5,0.0
14/03/2010,18:00,221,0.8,23.8,0.5,20.0,77.7,0.0
14/03/2010,19:00,216,0.8,23.5,0.5,19.8,76.7,0.0
14/03/2010,20:00,221,1.0,25.6,0.5,19.7,75.2,0.0
14/03/2010,21:00,189,0.3,52.2,0.2,19.8,74.7,0.0
14/03/2010,22:00,198,0.4,60.5,0.4,19.3,79.1,0.0
14/03/2010,23:00,217,1.2,31.5,0.7,19.2,77.1,0.0
15/03/2010,00:00,208,0.8,30.9,0.6,19.0,77.9,0.0
15/03/2010,01:00,206,1.0,23.2,0.6,18.5,78.9,0.0
15/03/2010,02:00,209,0.9,23.7,0.5,18.1,80.2,0.0
15/03/2010,03:00,220,1.4,24.0,0.7,18.2,79.6,0.0
15/03/2010,04:00,204,0.8,26.5,0.5,18.3,79.9,0.0
15/03/2010,05:00,217,1.1,25.1,0.6,17.7,81.7,0.0
15/03/2010,06:00,216,1.2,17.2,0.6,18.0,78.5,0.0
15/03/2010,07:00,210,1.5,21.6,1.0,19.6,73.1,0.0
15/03/2010,08:00,210,1.2,30.8,0.8,20.8,67.7,0.0
15/03/2010,09:00,211,1.6,32.6,1.0,22.3,61.4,0.0
15/03/2010,10:00,214,1.4,39.9,1.0,23.6,56.7,0.0
15/03/2010,11:00,145,0.9,62.1,1.2,23.1,60.5,0.3
15/03/2010,12:00,104,2.0,32.5,1.1,20.3,80.4,0.0
15/03/2010,13:00,176,0.5,71.2,0.6,22.1,65.5,0.0
15/03/2010,14:00,214,0.9,37.2,0.6,22.0,64.8,0.0
15/03/2010,15:00,221,1.3,25.7,0.7,21.4,71.2,0.0
15/03/2010,16:00,217,0.8,34.9,0.6,21.3,70.5,0.0
15/03/2010,17:00,170,0.4,53.2,0.3,20.9,75.0,0.0
15/03/2010,18:00,165,0.4,48.2,0.3,20.0,79.0,0.0
15/03/2010,19:00,212,0.6,25.2,0.4,19.6,80.3,0.0
15/03/2010,20:00,212,0.5,25.7,0.3,19.1,78.6,0.0
15/03/2010,21:00,225,0.6,22.6,0.3,18.8,76.9,0.0
15/03/2010,22:00,222,0.7,16.1,0.4,18.6,75.7,0.0
15/03/2010,23:00,232,0.8,16.7,0.4,18.2,77.5,0.0
16/03/2010,00:00,218,1.0,23.5,0.5,18.1,78.3,0.0
16/03/2010,01:00,217,1.1,15.5,0.5,18.4,78.7,0.0
16/03/2010,02:00,210,0.9,25.1,0.5,18.3,78.5,0.0
16/03/2010,03:00,212,0.8,21.2,0.4,17.9,81.0,0.0
16/03/2010,04:00,217,0.9,18.3,0.4,17.6,82.2,0.0
16/03/2010,05:00,203,0.8,24.9,0.4,17.6,82.7,0.0
16/03/2010,06:00,205,0.7,27.4,0.4,18.2,80.8,0.0
16/03/2010,07:00,203,0.8,32.0,0.5,20.1,74.7,0.0
16/03/2010,08:00,207,1.2,31.5,0.8,22.1,65.8,0.0
16/03/2010,09:00,209,1.5,34.5,1.0,23.4,59.7,0.0
16/03/2010,10:00,211,1.6,29.5,1.1,24.6,54.7,0.0
16/03/2010,11:00,199,1.3,43.9,1.0,25.2,48.3,0.0
16/03/2010,12:00,193,1.2,39.3,0.9,26.2,40.5,0.0
16/03/2010,13:00,205,1.2,39.8,1.0,27.0,42.7,0.0
16/03/2010,14:00,185,1.1,44.6,0.9,26.8,42.3,0.0
16/03/2010,15:00,205,1.6,30.5,1.1,25.1,49.3,0.0
16/03/2010,16:00,206,1.2,33.2,0.8,24.9,48.5,0.0
16/03/2010,17:00,143,0.7,57.9,0.6,23.5,53.1,0.0
16/03/2010,18:00,212,0.4,40.8,0.3,21.9,61.0,0.0
16/03/2010,19:00,208,0.8,20.2,0.4,20.9,64.3,0.0
16/03/2010,20:00,209,0.7,22.0,0.4,20.3,67.6,0.0
16/03/2010,21:00,217,0.9,23.8,0.5,19.5,69.6,0.0
16/03/2010,22:00,204,0.6,35.0,0.4,19.0,71.8,0.0
16/03/2010,23:00,210,0.6,49.8,0.4,18.8,71.5,0.0
17/03/2010,00:00,188,0.5,42.9,0.4,18.4,73.0,0.0
17/03/2010,01:00,212,1.3,19.9,0.7,18.7,73.9,0.0
17/03/2010,02:00,216,1.1,20.2,0.7,18.5,74.9,0.0
17/03/2010,03:00,210,1.0,22.1,0.6,18.1,76.3,0.0
17/03/2010,04:00,214,1.3,15.4,0.6,17.9,77.4,0.0
17/03/2010,05:00,213,1.4,15.4,0.6,17.9,78.2,0.0
17/03/2010,06:00,214,1.3,21.2,0.7,18.4,79.1,0.0
17/03/2010,07:00,205,1.5,26.9,0.9,19.7,74.2,0.0
17/03/2010,08:00,212,1.5,28.9,1.0,21.5,68.3,0.0
17/03/2010,09:00,207,1.2,36.8,0.9,23.1,62.3,0.0
17/03/2010,10:00,207,1.3,36.2,0.9,24.5,58.5,0.0
17/03/2010,11:00,197,1.0,38.5,0.7,24.5,60.4,0.0
17/03/2010,12:00,210,1.2,33.7,0.8,23.7,66.6,0.1
17/03/2010,13:00,163,0.6,62.3,0.6,25.3,57.0,0.0
17/03/2010,14:00,113,1.4,42.9,1.0,26.2,49.2,0.0
17/03/2010,15:00,112,1.9,28.0,1.2,26.3,46.6,0.0
17/03/2010,16:00,117,1.3,32.3,0.9,25.5,50.5,0.0
17/03/2010,17:00,143,0.3,75.0,0.4,24.0,58.4,0.0
17/03/2010,18:00,163,0.3,54.3,0.4,22.7,63.6,0.0
17/03/2010,19:00,213,0.6,31.6,0.4,21.8,68.6,0.0
17/03/2010,20:00,222,0.3,72.4,0.3,20.7,72.1,0.0
17/03/2010,21:00,212,0.7,16.3,0.3,20.3,73.8,0.0
17/03/2010,22:00,220,0.6,27.3,0.4,19.5,78.2,0.0
17/03/2010,23:00,221,0.5,51.4,0.5,19.0,80.6,0.0
18/03/2010,00:00,217,0.8,24.6,0.4,19.0,82.0,0.0
18/03/2010,01:00,225,0.7,25.5,0.4,18.0,83.6,0.0
18/03/2010,02:00,215,0.7,27.1,0.5,17.7,82.6,0.0
18/03/2010,03:00,217,0.7,18.4,0.4,17.7,81.2,0.0
18/03/2010,04:00,211,0.9,47.7,0.7,17.2,81.4,0.0
18/03/2010,05:00,229,0.9,36.4,0.6,17.6,78.1,0.0
18/03/2010,06:00,217,0.6,33.8,0.4,17.8,76.7,0.0
18/03/2010,07:00,212,1.1,27.3,0.7,19.8,70.6,0.0
18/03/2010,08:00,204,0.8,39.8,0.7,21.7,63.6,0.0
18/03/2010,09:00,192,1.0,41.8,0.7,23.6,51.5,0.0
18/03/2010,10:00,191,0.8,45.1,0.7,24.5,50.2,0.0
18/03/2010,11:00,95,2.2,30.7,1.1,23.2,61.3,0.0
18/03/2010,12:00,150,0.9,74.0,1.1,21.8,67.5,0.0
18/03/2010,13:00,215,1.0,50.7,0.8,24.5,57.1,0.0
18/03/2010,14:00,105,1.6,42.2,1.1,25.1,51.9,0.0
18/03/2010,15:00,110,2.2,22.2,1.0,25.3,50.4,0.0
18/03/2010,16:00,102,2.5,17.2,1.1,24.8,50.9,0.0
18/03/2010,17:00,111,1.3,61.7,1.4,22.9,61.6,0.0
18/03/2010,18:00,137,0.5,41.2,0.4,21.8,64.0,0.0
18/03/2010,19:00,216,0.4,47.7,0.3,21.2,64.2,0.0
18/03/2010,20:00,216,0.7,17.4,0.4,20.4,68.3,0.0
18/03/2010,21:00,214,0.9,20.0,0.5,19.3,73.3,0.0
18/03/2010,22:00,204,0.7,26.3,0.4,18.9,74.0,0.0
18/03/2010,23:00,198,0.6,35.5,0.4,18.8,76.8,0.0
19/03/2010,00:00,206,0.7,23.1,0.3,18.2,78.7,0.0
19/03/2010,01:00,203,0.8,23.3,0.4,18.1,80.2,0.0
19/03/2010,02:00,206,0.8,23.1,0.4,18.1,80.3,0.0
19/03/2010,03:00,207,0.7,24.0,0.4,17.6,83.2,0.0
19/03/2010,04:00,211,1.0,27.4,0.6,17.4,84.5,0.0
19/03/2010,05:00,211,1.0,18.9,0.5,18.4,82.7,0.0
19/03/2010,06:00,203,0.9,20.4,0.5,19.3,80.9,0.0
19/03/2010,07:00,186,0.5,42.2,0.3,19.6,79.2,0.0
19/03/2010,08:00,209,0.5,36.1,0.4,21.4,74.1,0.0
19/03/2010,09:00,204,0.5,53.3,0.5,23.7,63.6,0.0
19/03/2010,10:00,183,0.4,57.1,0.5,24.5,59.1,0.0
19/03/2010,11:00,100,1.8,30.3,1.0,23.8,62.3,0.0
19/03/2010,12:00,220,0.9,30.7,0.6,22.9,70.3,0.0
19/03/2010,13:00,135,0.8,76.8,1.1,24.4,57.1,0.0
19/03/2010,14:00,225,1.3,24.5,0.7,24.5,59.2,0.0
19/03/2010,15:00,208,0.5,53.9,0.6,24.8,56.6,0.0
19/03/2010,16:00,129,0.7,66.4,0.8,25.9,49.4,0.0
19/03/2010,17:00,105,0.7,27.2,0.4,23.9,55.3,0.0
19/03/2010,18:00,88,1.0,17.8,0.4,22.8,61.6,0.0
19/03/2010,19:00,219,0.2,95.9,0.3,21.3,65.7,0.0
19/03/2010,20:00,215,0.6,48.3,0.5,20.5,71.3,0.0
19/03/2010,21:00,213,0.7,25.5,0.5,19.6,73.7,0.0
19/03/2010,22:00,216,0.6,37.7,0.4,18.4,79.1,0.0
19/03/2010,23:00,214,0.5,48.1,0.4,17.4,83.0,0.0
20/03/2010,00:00,200,0.4,50.9,0.4,16.4,86.3,0.0
20/03/2010,01:00,218,0.8,18.7,0.3,15.9,87.8,0.0
20/03/2010,02:00,206,0.9,18.6,0.4,15.7,89.2,0.0
20/03/2010,03:00,215,1.2,14.5,0.5,15.4,88.8,0.0
20/03/2010,04:00,216,1.2,17.0,0.5,15.2,88.3,0.0
20/03/2010,05:00,197,0.9,22.0,0.4,15.5,86.8,0.0
20/03/2010,06:00,204,0.9,25.1,0.5,15.8,85.8,0.0
20/03/2010,07:00,207,0.8,34.5,0.5,17.5,80.6,0.0
20/03/2010,08:00,217,1.1,30.1,0.7,20.2,69.7,0.0
20/03/2010,09:00,187,0.8,58.6,0.7,23.5,54.8,0.0
20/03/2010,10:00,101,2.2,26.0,1.0,25.6,48.1,0.0
20/03/2010,11:00,101,2.0,24.7,1.1,25.6,47.1,0.0
20/03/2010,12:00,94,1.6,41.9,1.1,26.6,46.5,0.0
20/03/2010,13:00,90,1.6,30.4,0.8,26.7,46.4,0.0
20/03/2010,14:00,80,2.2,22.8,0.9,26.4,48.8,0.0
20/03/2010,15:00,87,2.0,19.3,0.7,26.0,53.4,0.0
20/03/2010,16:00,85,2.3,15.2,0.8,25.0,57.0,0.0
20/03/2010,17:00,99,2.2,14.2,0.8,24.1,59.6,0.0
20/03/2010,18:00,94,1.3,30.2,0.6,23.3,63.2,0.0
20/03/2010,19:00,176,0.3,56.8,0.3,22.7,64.3,0.0
20/03/2010,20:00,234,0.4,53.7,0.3,22.1,66.8,0.0
20/03/2010,21:00,208,0.6,37.6,0.4,21.9,68.1,0.0
20/03/2010,22:00,227,0.5,54.1,0.4,21.2,71.6,0.0
20/03/2010,23:00,219,0.9,17.6,0.5,21.0,74.1,0.0
21/03/2010,00:00,218,0.9,16.0,0.4,20.8,77.0,0.0
21/03/2010,01:00,200,0.6,25.1,0.3,20.1,78.4,0.0
21/03/2010,02:00,201,0.7,21.8,0.4,19.7,79.6,0.0
21/03/2010,03:00,217,1.1,18.5,0.5,19.2,82.6,0.0
21/03/2010,04:00,212,1.0,17.9,0.5,18.8,85.1,0.0
21/03/2010,05:00,219,1.1,16.0,0.5,18.2,86.6,0.0
21/03/2010,06:00,208,0.7,21.3,0.4,18.6,86.2,0.0
21/03/2010,07:00,204,0.7,24.9,0.4,20.5,79.3,0.0
21/03/2010,08:00,207,0.7,33.9,0.5,22.9,67.9,0.0
21/03/2010,09:00,113,0.6,68.5,0.7,25.4,56.6,0.0
21/03/2010,10:00,91,1.4,28.7,0.7,26.0,51.0,0.0
21/03/2010,11:00,75,1.4,28.8,0.6,26.4,51.1,0.0
21/03/2010,12:00,50,1.0,48.8,0.7,27.0,48.6,0.0
21/03/2010,13:00,27,1.1,43.2,0.6,27.3,48.0,0.0
21/03/2010,14:00,60,1.3,35.0,0.7,27.5,51.8,0.0
21/03/2010,15:00,46,1.4,39.2,0.9,26.9,55.4,0.0
21/03/2010,16:00,24,1.4,30.7,0.8,26.3,58.9,0.0
21/03/2010,17:00,23,1.0,25.7,0.5,24.8,64.1,0.0
21/03/2010,18:00,4,1.1,171.5,0.4,23.3,69.8,0.0
21/03/2010,19:00,358,0.9,17.0,0.3,22.6,72.9,0.0
21/03/2010,20:00,356,0.6,11.8,0.3,21.9,75.1,0.0
21/03/2010,21:00,201,0.2,60.6,0.1,21.0,78.6,0.0
21/03/2010,22:00,220,0.5,54.1,0.5,20.4,82.4,0.0
21/03/2010,23:00,221,0.9,12.3,0.4,20.0,83.9,0.0
22/03/2010,00:00,221,0.7,20.2,0.4,19.8,84.0,0.0
22/03/2010,01:00,223,0.6,18.2,0.3,20.0,84.9,0.0
22/03/2010,02:00,207,0.4,29.4,0.3,19.5,85.1,0.0
22/03/2010,03:00,228,0.6,17.4,0.3,19.0,85.2,0.0
22/03/2010,04:00,224,0.7,17.2,0.4,18.5,87.2,0.0
22/03/2010,05:00,221,0.5,36.6,0.3,18.2,88.7,0.0
22/03/2010,06:00,233,0.4,59.6,0.3,18.4,89.9,0.0
22/03/2010,07:00,215,0.2,73.0,0.2,20.1,85.8,0.0
22/03/2010,08:00,225,0.5,44.1,0.4,22.6,74.3,0.0
22/03/2010,09:00,236,0.3,66.9,0.3,24.5,66.0,0.0
22/03/2010,10:00,94,0.2,116.3,0.4,25.9,64.5,0.0
22/03/2010,11:00,155,0.1,99.8,0.4,26.5,60.8,0.0
22/03/2010,12:00,238,0.3,94.8,0.5,27.0,58.3,0.0
22/03/2010,13:00,69,0.3,137.4,0.5,28.0,56.5,0.0
22/03/2010,14:00,78,0.6,51.1,0.5,27.7,56.4,0.0
22/03/2010,15:00,61,0.9,41.7,0.6,27.8,58.9,0.0
22/03/2010,16:00,81,1.2,27.0,0.6,26.9,62.9,0.0
22/03/2010,17:00,58,1.0,25.3,0.6,25.3,70.1,0.0
22/03/2010,18:00,18,0.8,164.6,0.3,24.1,74.6,0.0
22/03/2010,19:00,354,0.8,21.1,0.3,23.3,76.8,0.0
22/03/2010,20:00,182,0.1,121.9,0.2,22.8,79.8,0.0
22/03/2010,21:00,217,0.3,94.7,0.3,21.9,83.8,0.0
22/03/2010,22:00,219,0.7,26.8,0.3,21.3,86.4,0.0
22/03/2010,23:00,227,0.5,39.1,0.4,20.6,88.0,0.0
23/03/2010,00:00,204,0.5,34.4,0.4,20.2,88.6,0.0
23/03/2010,01:00,228,0.3,79.0,0.3,19.7,89.2,0.0
23/03/2010,02:00,225,0.2,55.9,0.2,19.5,91.1,0.0
23/03/2010,03:00,211,0.4,45.9,0.3,18.9,90.2,0.0
23/03/2010,04:00,217,0.4,40.7,0.3,18.6,91.5,0.0
23/03/2010,05:00,194,0.2,70.4,0.3,18.2,90.7,0.0
23/03/2010,06:00,144,0.1,129.7,0.4,18.2,91.4,0.0
23/03/2010,07:00,238,0.1,83.8,0.3,19.1,90.8,0.0
23/03/2010,08:00,140,0.5,51.5,0.4,22.4,81.8,0.0
23/03/2010,09:00,223,1.3,34.2,0.8,25.1,65.6,0.0
23/03/2010,10:00,226,0.8,53.9,0.7,26.8,58.6,0.0
23/03/2010,11:00,238,0.7,72.6,0.8,28.2,51.8,0.0
23/03/2010,12:00,242,1.2,42.1,0.9,28.6,49.3,0.0
23/03/2010,13:00,93,1.8,38.1,0.8,27.7,54.0,0.0
23/03/2010,14:00,89,2.4,21.9,0.9,27.6,52.4,0.0
23/03/2010,15:00,98,2.1,18.8,0.8,27.6,55.0,0.0
23/03/2010,16:00,97,2.2,15.9,0.8,26.1,58.9,0.0
23/03/2010,17:00,83,1.6,32.1,0.9,24.8,63.5,0.0
23/03/2010,18:00,342,0.3,87.2,0.4,23.9,66.1,0.0
23/03/2010,19:00,333,0.3,58.6,0.2,22.8,68.6,0.0
23/03/2010,20:00,263,0.2,138.0,0.3,22.1,71.5,0.0
23/03/2010,21:00,241,0.6,34.0,0.3,21.9,73.2,0.0
23/03/2010,22:00,212,0.3,43.8,0.2,21.3,77.0,0.0
23/03/2010,23:00,218,0.7,13.8,0.3,20.6,81.3,0.0
24/03/2010,00:00,224,1.0,16.9,0.5,20.3,79.9,0.0
24/03/2010,01:00,206,0.5,38.0,0.4,19.9,81.2,0.0
24/03/2010,02:00,220,1.0,13.6,0.4,19.7,82.0,0.0
24/03/2010,03:00,213,1.0,14.6,0.4,19.4,84.5,0.0
24/03/2010,04:00,208,0.9,28.5,0.5,19.1,84.9,0.0
24/03/2010,05:00,203,0.5,34.8,0.4,19.4,84.4,0.0
24/03/2010,06:00,182,0.2,80.6,0.3,19.9,83.5,0.0
24/03/2010,07:00,204,0.3,55.6,0.3,22.4,74.2,0.0
24/03/2010,08:00,199,0.6,48.2,0.5,24.1,65.7,0.0
24/03/2010,09:00,176,0.3,89.6,0.5,25.6,57.5,0.0
24/03/2010,10:00,101,0.8,54.3,0.6,26.6,52.5,0.0
24/03/2010,11:00,218,0.6,62.6,0.6,27.4,49.8,0.0
24/03/2010,12:00,218,0.2,98.8,0.5,28.2,45.2,0.0
24/03/2010,13:00,74,0.6,69.0,0.7,28.7,45.1,0.0
24/03/2010,14:00,79,2.4,20.0,0.9,27.6,52.2,0.0
24/03/2010,15:00,81,2.6,20.4,0.8,26.7,54.6,0.0
24/03/2010,16:00,74,2.1,19.6,0.8,25.9,56.6,0.0
24/03/2010,17:00,74,1.9,21.5,0.8,24.5,59.6,0.0
24/03/2010,18:00,83,0.6,86.4,0.7,23.2,65.5,0.0
24/03/2010,19:00,303,0.3,52.3,0.2,21.6,71.5,0.0
24/03/2010,20:00,33,0.6,152.7,0.4,21.3,70.0,0.0
24/03/2010,21:00,268,0.4,47.3,0.3,20.6,72.8,0.0
24/03/2010,22:00,225,1.1,10.9,0.3,19.8,73.5,0.0
24/03/2010,23:00,207,0.6,19.5,0.3,19.3,75.0,0.0
25/03/2010,00:00,215,1.0,17.8,0.4,17.8,81.7,0.0
25/03/2010,01:00,220,1.1,17.2,0.5,17.3,84.4,0.0
25/03/2010,02:00,218,1.0,14.6,0.4,16.6,86.4,0.0
25/03/2010,03:00,213,0.9,20.6,0.5,16.3,87.6,0.0
25/03/2010,04:00,208,0.8,19.3,0.4,16.1,87.6,0.0
25/03/2010,05:00,198,0.9,18.0,0.3,15.6,88.6,0.0
25/03/2010,06:00,203,0.9,19.6,0.4,16.0,88.2,0.0
25/03/2010,07:00,210,1.0,25.3,0.6,17.5,83.2,0.0
25/03/2010,08:00,206,1.0,34.4,0.6,20.1,72.9,0.0
25/03/2010,09:00,213,0.9,32.8,0.7,23.2,62.0,0.0
25/03/2010,10:00,233,0.9,56.2,0.7,25.7,53.1,0.0
25/03/2010,11:00,81,0.7,79.9,0.9,26.5,49.0,0.0
25/03/2010,12:00,77,1.6,24.7,0.7,26.6,50.5,0.0
25/03/2010,13:00,72,2.4,27.0,1.1,26.6,50.2,0.0
